Depth,AC,CAL,CNL,DEN,GR,HAC,ILD,ILM,LLD,LLS,MINV,MNOR,MSFL,SFLU,SP,result
1088.2991,92.5749,8.7059,31.444,2.3549,102.2621,96.1743,4.7634,4.9218,7.4147,6.9098,5.3486,3.921,7.6658,5.5145,69.1806,差油层
1088.3491,92.9217,8.6514,31.6107,2.3607,101.5984,94.7356,4.8931,5.0493,7.5718,7.0857,5.336,3.8782,8.0416,5.7979,68.5259,差油层
1088.3991,93.1318,8.585,31.7198,2.3638,100.6627,92.8456,4.9991,5.1534,7.6254,7.2004,5.326,4.0127,8.3223,6.0857,67.8491,差油层
1088.4491,93.0377,8.5212,31.8963,2.3611,99.4667,92.1082,5.0977,5.2855,7.641,7.2713,5.4102,4.0587,8.4181,6.3386,67.1526,差油层
1088.4991,92.7193,8.4733,32.1309,2.3584,98.119,91.7266,5.2427,5.3986,7.6883,7.3401,5.5462,4.2076,8.4067,6.4963,66.4394,差油层
1088.5491,92.6754,8.4421,32.3526,2.3466,96.6289,92.3892,5.3689,5.516,7.7851,7.4348,5.6028,4.3338,8.4069,6.6657,65.7139,差油层
1088.5991,92.9642,8.424,32.4646,2.3284,95.3775,94.2328,5.5447,5.6971,7.937,7.5682,5.6476,4.4103,8.6556,6.8089,64.9814,差油层
1088.6491,93.146,8.4167,32.5711,2.2993,94.3117,95.5271,5.6925,5.8313,8.1574,7.741,5.593,4.4524,9.0393,6.9521,64.249,差油层
1088.6991,92.9384,8.411,32.6723,2.2757,93.2574,96.6281,5.8274,5.955,8.3958,7.9325,5.6697,4.3686,9.199,7.0854,63.5247,差油层
1088.7491,92.5104,8.4045,32.7629,2.2593,92.2554,96.8215,6.01,6.1127,8.6101,8.1165,5.817,4.285,9.1988,7.1931,62.8175,差油层
1088.7991,92.1765,8.3989,32.7747,2.253,91.3007,97.0303,6.1406,6.3064,8.7906,8.2816,6.0901,4.2186,9.233,7.3732,62.1368,差油层
1088.8491,92.4717,8.3955,32.7352,2.25,90.1288,97.3088,6.2909,6.5,8.9559,8.4255,6.3516,4.2708,9.3108,7.6051,61.4918,差油层
1088.8991,93.6991,8.3915,32.6572,2.2551,88.8241,97.7936,6.4315,6.6393,9.1199,8.5687,6.4067,4.2892,9.6348,7.8154,60.8908,差油层
1088.9491,94.7214,8.3887,32.4948,2.2623,87.3933,97.8889,6.5224,6.7641,9.3169,8.7329,6.368,4.245,10.1704,8.0382,60.3405,差油层
1088.9991,96.2865,8.3867,32.2475,2.2684,85.6787,97.8425,6.617,6.9242,9.5499,8.8882,6.2665,4.242,10.8278,8.3145,59.8461,差油层
1089.0491,97.3346,8.3827,31.9736,2.269,83.9138,97.907,6.7159,7.0513,9.7469,9.003,6.3208,4.232,11.3119,8.5679,59.4105,差油层
1089.0991,98.9229,8.3732,31.7655,2.2706,82.1582,98.5928,6.8132,7.1849,9.8591,9.0713,6.3545,4.257,11.5737,8.8449,59.0343,差油层
1089.1491,99.7867,8.3612,31.6646,2.2695,80.2011,99.3586,6.8939,7.2961,9.9223,9.0867,6.3272,4.2294,11.7084,9.0749,58.7161,差油层
1089.1991,100.5885,8.3489,31.5641,2.2654,78.2441,100.5808,6.9344,7.4159,9.9025,9.0661,6.2394,4.1946,11.9187,9.253,58.4529,差油层
1089.2491,100.7716,8.3342,31.4697,2.2598,76.6573,101.1403,7.0001,7.4762,9.8309,9.0566,6.221,4.1836,12.1225,9.3957,58.24,差油层
1089.2991,100.907,8.319,31.358,2.2512,75.6583,101.5168,7.042,7.5231,9.8259,9.081,6.2068,4.1636,12.1335,9.4822,58.072,差油层
1089.3491,101.0604,8.3081,31.311,2.2426,74.7888,101.5915,7.1213,7.5963,9.8793,9.1198,6.2421,4.1071,12.2284,9.5429,57.9429,差油层
1089.3991,101.4523,8.3005,31.28,2.2368,74.3943,101.8365,7.1559,7.6776,9.9083,9.1579,6.1795,3.9583,12.4355,9.5519,57.8466,差油层
1089.4491,101.7346,8.295,31.2393,2.23,74.5224,102.1588,7.1839,7.7624,9.9587,9.1757,6.1262,3.8521,12.3471,9.4957,57.7774,差油层
1089.4991,102.1137,8.2936,31.2011,2.2257,74.8765,102.6667,7.2123,7.8164,10.0157,9.1683,6.2072,3.8658,12.0051,9.4843,57.7303,差油层
1089.5491,102.3728,8.2943,31.177,2.2266,75.2751,102.8214,7.199,7.8285,10.0058,9.1343,6.3523,3.9862,11.8586,9.4492,57.7009,差油层
1089.5991,102.7118,8.2948,31.2031,2.2291,76.2625,102.4785,7.2196,7.8971,9.929,9.0912,6.5445,4.0881,11.6701,9.4402,57.6859,差油层
1089.6491,102.6977,8.295,31.2301,2.2306,77.7703,101.8829,7.2613,7.9229,9.857,9.0539,6.588,4.1361,11.4733,9.4513,57.6828,差油层
1089.6991,102.2361,8.2923,31.2988,2.2369,79.3269,100.7974,7.289,7.9565,9.857,9.0564,6.5529,4.1045,11.6009,9.4255,57.6899,差油层
1089.7491,101.7398,8.2868,31.3294,2.2399,80.849,100.243,7.3189,8.0035,9.9514,9.1211,6.4912,4.1,11.8861,9.4314,57.7062,差油层
1089.7991,101.3685,8.2817,31.4297,2.2439,82.1736,99.9104,7.3074,8.0253,10.0712,9.2233,6.4173,4.1434,12.3018,9.4828,57.7311,差油层
1089.8491,101.3724,8.2734,31.4709,2.2469,83.0931,99.9336,7.3735,8.0653,10.2412,9.3724,6.3738,4.1947,12.7015,9.5732,57.7642,差油层
1089.8991,101.5026,8.2607,31.495,2.2472,84.1438,100.274,7.4354,8.0664,10.4375,9.5241,6.3,4.1816,12.7158,9.6485,57.8052,差油层
1089.9491,101.4007,8.2486,31.5529,2.2499,85.6702,100.6427,7.4071,8.0919,10.5525,9.6317,6.3293,4.1763,12.3026,9.7325,57.8535,差油层
1089.9991,101.0398,8.2404,31.5861,2.2542,87.2038,101.2873,7.4234,8.1194,10.5534,9.6705,6.4316,4.2165,12.008,9.8165,57.9082,差油层
1090.0491,100.9121,8.235,31.6375,2.2545,88.5435,101.5168,7.4494,8.1128,10.521,9.6761,6.5658,4.2886,11.9426,9.8745,57.9678,差油层
1090.0991,101.2267,8.238,31.6598,2.2569,89.7516,101.4858,7.4582,8.1355,10.483,9.6411,6.6426,4.3265,12.0514,9.9641,58.0303,差油层
1090.1491,101.7321,8.2489,31.6302,2.265,90.4767,101.2202,7.4483,8.1321,10.4357,9.5896,6.6875,4.3429,12.5435,10.0722,58.0929,差油层
1090.1991,102.2658,8.2633,31.606,2.2724,90.4864,100.6117,7.4059,8.1287,10.4159,9.5728,6.672,4.3434,13.3603,10.1485,58.1523,差油层
1090.2491,102.2374,8.2779,31.5999,2.2814,90.1001,99.9517,7.4298,8.1193,10.4157,9.5892,6.6168,4.3086,14.1072,10.2155,58.2049,差油层
1090.2991,101.7785,8.2906,31.5923,2.2894,89.2738,98.7295,7.4114,8.0835,10.447,9.6202,6.4269,4.2404,14.5352,10.2538,58.2468,差油层
1090.3491,101.5632,8.2995,31.5704,2.296,87.8341,98.1726,7.3874,8.0926,10.4651,9.6281,6.2927,4.1098,14.9375,10.3072,58.2739,差油层
1090.3991,101.4549,8.3064,31.5643,2.3015,86.0212,98.3737,7.371,8.0774,10.3998,9.5765,6.1889,4.0477,14.9174,10.2736,58.2827,差油层
1090.4491,101.3646,8.3122,31.5707,2.3061,84.2857,99.3741,7.3506,8.0427,10.2039,9.435,6.2719,4.0618,14.4054,10.191,58.2703,差油层
1090.4991,100.9598,8.3157,31.6541,2.3048,82.8384,101.4884,7.3656,8.033,9.9572,9.2322,6.3935,4.1982,13.7984,10.1084,58.2345,差油层
1090.5491,100.5679,8.3187,31.7463,2.3006,81.7202,102.7647,7.3676,7.994,9.7173,9.0146,6.4978,4.2857,13.5119,10.0202,58.1746,差油层
1090.5991,100.0754,8.3214,31.8487,2.2958,81.0149,103.3526,7.3326,7.9765,9.5265,8.8357,6.4972,4.2749,13.0369,9.8679,58.0909,差油层
1090.6491,99.8717,8.3227,31.9666,2.2882,80.2319,103.0586,7.3343,7.9349,9.4499,8.753,6.4775,4.2698,12.3984,9.7155,57.9852,差油层
1090.6991,99.98,8.3244,32.0387,2.2775,78.9981,102.7234,7.322,7.9246,9.4809,8.7613,6.4054,4.2749,12.4382,9.5316,57.8604,差油层
1090.7491,100.3797,8.3282,32.1097,2.2686,77.5663,103.1205,7.3147,7.9638,9.5561,8.8141,6.2897,4.2962,12.7155,9.39,57.7206,差油层
1090.7991,101.3672,8.3323,32.1784,2.2593,76.1351,104.3195,7.2805,7.9075,9.6289,8.8767,6.2111,4.2253,12.3938,9.2485,57.5703,差油层
1090.8491,102.0067,8.3358,32.2826,2.241,74.8671,104.7501,7.3102,7.8513,9.6735,8.9275,6.2818,4.1907,11.7526,9.1356,57.4145,差油层
1090.8991,102.7699,8.3374,32.4587,2.2249,73.9793,104.5644,7.3627,7.9083,9.665,8.9539,6.4116,4.2018,11.5793,9.0716,57.2578,差油层
1090.9491,103.1309,8.3369,32.6411,2.2106,73.5081,104.1467,7.3392,7.9313,9.6407,8.9686,6.5043,4.2618,11.6138,9.0386,57.1045,差油层
1090.9991,103.6349,8.3336,32.8035,2.1996,73.199,104.0204,7.3371,7.9543,9.6477,9.0141,6.5386,4.2929,11.561,9.0586,56.9579,差油层
1091.0491,103.9495,8.3276,32.9728,2.1939,73.27,104.1416,7.3753,7.9554,9.7016,9.1,6.6519,4.3271,12.1418,9.1243,56.8204,差油层
1091.0991,104.5502,8.3203,33.1161,2.1901,73.5427,104.4458,7.4454,7.9805,9.8648,9.2794,6.6312,4.3398,13.0142,9.19,56.6932,差油层
1091.1491,105.0672,8.3114,33.2494,2.1902,73.6348,104.549,7.4844,8.0779,10.1082,9.528,6.5709,4.2902,13.4204,9.3403,56.5764,差油层
1091.1991,105.9555,8.2978,33.3411,2.1933,73.5804,104.6392,7.4681,8.0941,10.4339,9.8123,6.5447,4.2714,13.4173,9.4769,56.4692,差油层
1091.2491,106.4196,8.2822,33.3999,2.1925,73.3675,104.6134,7.4895,8.1608,10.8108,10.1165,6.6221,4.3061,13.7179,9.6471,56.3699,差油层
1091.2991,106.6774,8.2662,33.4218,2.195,72.7011,104.4613,7.5365,8.2432,11.187,10.4551,6.6553,4.3519,13.757,9.8788,56.2765,差油层
1091.3491,106.6181,8.2509,33.4094,2.1963,71.8293,104.3298,7.5366,8.3381,11.5208,10.7618,6.6846,4.3252,13.6393,10.1104,56.1867,差油层
1091.3991,106.4441,8.2407,33.3199,2.1971,71.0335,104.4252,7.5641,8.4421,11.8672,11.0602,6.7297,4.3088,13.6508,10.4465,56.0981,差油层
1091.4491,106.3977,8.2389,33.1647,2.1965,70.3542,104.7965,7.5984,8.4944,12.196,11.3655,6.9212,4.3692,13.8322,10.7352,56.0086,差油层
1091.4991,106.359,8.2415,33.0082,2.1984,70.1513,105.7917,7.6329,8.6242,12.4827,11.6433,7.0724,4.4816,13.8762,11.0828,55.9163,差油层
1091.5491,106.2701,8.2459,32.8603,2.1981,70.1485,106.4312,7.5762,8.7539,12.7392,11.8749,7.2623,4.5619,14.2821,11.4304,55.8199,差油层
1091.5991,105.9594,8.2521,32.7006,2.2049,70.1033,106.8515,7.5181,8.7852,12.9437,12.0676,7.3484,4.5907,15.2091,11.8553,55.7184,差油层
1091.6491,105.7479,8.2566,32.5329,2.2107,69.859,106.6426,7.5388,8.8481,13.067,12.1926,7.3605,4.5861,16.5844,12.2802,55.6115,差油层
1091.6991,105.7763,8.2573,32.3876,2.2163,69.7778,105.9464,7.559,8.8887,13.1216,12.2182,7.2826,4.5652,17.7067,12.7061,55.4991,差油层
1091.7491,106.0715,8.2552,32.2779,2.2191,69.3466,105.4256,7.5217,8.9137,13.0637,12.1508,7.2664,4.6044,18.6828,12.9844,55.3815,差油层
1091.7991,106.5485,8.2547,32.1704,2.219,68.7862,104.683,7.4732,8.8879,12.8885,11.9732,7.1904,4.6497,19.0214,13.1462,55.2596,差油层
1091.8491,106.4815,8.255,32.0634,2.2134,68.2718,104.2524,7.4267,8.862,12.4987,11.6485,7.0613,4.6222,18.5619,13.0361,55.1342,差油层
1091.8991,105.9155,8.2564,31.964,2.2061,67.9956,103.9198,7.4022,8.8131,11.9835,11.2599,6.9004,4.5767,17.5973,12.8357,55.0067,差油层
1091.9491,105.5881,8.259,31.9168,2.2023,67.8159,104.0436,7.3788,8.7146,11.4075,10.8376,6.8431,4.5272,16.7874,12.5765,54.8783,差油层
1091.9991,105.6332,8.2617,31.9315,2.196,67.6975,104.549,7.3639,8.6195,10.8641,10.4074,6.8419,4.5421,15.7518,12.2527,54.7508,差油层
1092.0491,105.628,8.2612,31.9421,2.1906,67.757,104.6521,7.3386,8.4909,10.3934,10.036,6.7648,4.5043,14.5543,11.7884,54.626,差油层
1092.0991,104.9344,8.2554,31.9776,2.1877,67.7844,103.9147,7.2931,8.4038,10.1022,9.7769,6.681,4.4392,13.794,11.2555,54.5059,差油层
1092.1491,104.0397,8.2471,32.068,2.1906,68.0832,102.9014,7.2615,8.3391,9.8962,9.535,6.6613,4.3707,13.255,10.6879,54.393,差油层
1092.1991,102.9336,8.2352,32.2016,2.1945,68.5077,101.5477,7.1815,8.2297,9.7484,9.3437,6.6882,4.3176,12.5109,10.2419,54.29,差油层
1092.2491,102.5803,8.2247,32.3118,2.2006,68.7472,101.1584,7.1432,8.1047,9.6514,9.2166,6.7379,4.3504,12.2193,9.8903,54.2001,差油层
1092.2991,102.5043,8.2161,32.4211,2.208,68.9263,101.6844,7.1101,7.9609,9.6266,9.1239,6.7929,4.4024,12.5173,9.6751,54.1267,差油层
1092.3491,102.5404,8.2104,32.5275,2.2145,69.2397,102.5481,7.0124,7.8919,9.6315,9.0636,6.842,4.4099,12.7077,9.5625,54.0738,差油层
1092.3991,102.6422,8.2057,32.6065,2.2207,69.6083,104.0359,6.9133,7.8137,9.6799,9.0649,6.887,4.3797,12.7852,9.48,54.0454,差油层
1092.4491,102.7273,8.2014,32.6801,2.2237,69.7282,104.5722,6.844,7.6803,9.7453,9.0824,6.8243,4.3159,13.1215,9.4348,54.0455,差油层
1092.4991,102.806,8.1961,32.7057,2.2241,70.3033,104.4278,6.789,7.6068,9.812,9.1025,6.7539,4.3847,12.9558,9.3895,54.0776,差油层
1092.5491,102.7325,8.1911,32.6877,2.2241,70.94,103.7548,6.7526,7.5145,9.8365,9.1136,6.5842,4.3659,12.5379,9.4031,54.1446,差油层
1092.5991,102.3999,8.1851,32.6723,2.2254,71.3349,102.8524,6.7023,7.3976,9.8281,9.1046,6.4407,4.3093,12.2539,9.4166,54.248,差油层
1092.6491,102.0724,8.1815,32.5872,2.2222,71.3039,102.4966,6.6585,7.3154,9.8086,9.079,6.2954,4.1458,12.0614,9.3971,54.3878,差油层
1092.6991,101.6985,8.1835,32.4337,2.2205,71.467,102.3315,6.6309,7.2332,9.7566,9.0487,6.1921,4.0357,11.7552,9.3771,54.562,差油层
1092.7491,101.6341,8.1882,32.2449,2.2225,71.7071,102.2568,6.6071,7.1928,9.7066,9.033,6.1134,3.9759,11.736,9.3571,54.7668,差油层
1092.7991,101.7501,8.192,32.0273,2.2285,72.4178,102.1562,6.5996,7.1523,9.6868,9.0449,6.0754,3.9015,11.7624,9.3698,54.9963,差油层
1092.8491,101.7192,8.2015,31.8331,2.2401,74.0294,102.1356,6.5915,7.0656,9.6948,9.0702,5.8981,3.8012,11.6694,9.3524,55.2431,差油层
1092.8991,101.2486,8.2125,31.6594,2.2581,76.1495,101.937,6.5672,7.0589,9.6902,9.0712,5.7912,3.8363,11.6026,9.3738,55.4988,差油层
1092.9491,100.7175,8.2188,31.5157,2.2866,78.315,101.4136,6.5648,7.0521,9.6391,9.0174,5.9443,3.9664,11.7332,9.3724,55.7549,差油层
1092.9991,99.8782,8.2209,31.366,2.3078,80.5531,99.436,6.5352,6.9999,9.4885,8.8913,6.3754,4.2729,12.0803,9.3807,56.0038,差油层
1093.0491,99.3329,8.2173,31.2499,2.3211,82.4639,97.363,6.5051,6.9721,9.2502,8.7014,6.908,4.5127,12.3083,9.3632,56.24,差油层
1093.0991,98.549,8.2025,31.151,2.3275,83.5701,94.3823,6.4809,6.9183,8.9989,8.4977,7.4303,4.9948,12.3006,9.2979,56.4606,差油层
1093.1491,98.3299,8.1807,31.0762,2.3274,83.8866,93.7429,6.4393,6.8982,8.7557,8.3136,7.8174,5.568,12.6011,9.2553,56.6666,差油层
1093.1991,98.7798,8.161,31.0366,2.3198,83.7687,95.7644,6.4231,6.8551,8.5698,8.176,7.8417,5.761,13.1188,9.152,56.8627,差油层
1093.2491,99.4927,8.1455,31.0128,2.3066,83.3045,98.3814,6.4072,6.7952,8.4635,8.082,7.1959,5.6444,12.7014,8.9436,57.0578,差油层
1093.2991,100.4016,8.1404,31.0304,2.2916,82.7901,101.87,6.3662,6.7755,8.3725,8.0122,6.3574,4.9985,12.02,8.7351,57.2641,差油层
1093.3491,100.5099,8.1424,31.0501,2.2799,82.6018,102.8782,6.3517,6.7276,8.2513,7.9331,5.9513,4.6328,11.3947,8.5025,57.4962,差油层
1093.3991,99.9903,8.1479,31.0746,2.2727,83.1199,102.8111,6.3438,6.7017,8.1068,7.8403,6.1413,4.5366,10.8895,8.2926,57.77,差油层
1093.4491,99.4076,8.1544,31.0577,2.2735,83.6461,102.2671,6.3388,6.6671,7.9402,7.7264,6.544,4.74,9.9991,8.101,58.1007,差油层
1093.4991,98.598,8.1624,31.0073,2.2781,83.9151,101.5528,6.2975,6.6325,7.7942,7.6082,6.6894,4.9387,9.9285,7.9353,58.5019,差油层
1093.5491,98.2229,8.1672,30.9517,2.2881,83.9102,101.2048,6.3084,6.6464,7.7361,7.5276,6.6561,4.9694,10.1401,7.8295,58.9833,差油层
1093.5991,97.9805,8.1762,30.8597,2.2992,83.4426,100.7871,6.3143,6.6265,7.7752,7.5102,6.7298,5.0483,10.6096,7.7492,59.5502,差油层
1093.6491,97.8903,8.1865,30.7387,2.3148,82.6291,100.3333,6.267,6.6001,7.8799,7.5577,6.7399,5.1152,10.6546,7.7545,60.2024,差油层
1093.6991,97.5009,8.1955,30.5801,2.3315,81.9907,99.1034,6.2256,6.5905,8.0285,7.6449,6.7015,5.0158,10.574,7.8198,60.9341,差油层
1093.7491,97.0316,8.2001,30.4882,2.3549,81.5041,97.7317,6.2105,6.5455,8.1327,7.7143,6.5986,5.0318,10.2963,7.8852,61.7342,差油层
1093.7991,96.2929,8.2019,30.386,2.3794,81.4655,95.014,6.1765,6.5025,8.1107,7.6706,6.5743,5.171,10.2228,7.9294,62.5869,差油层
1093.8491,95.9964,8.2,30.2864,2.4103,81.9156,92.9307,6.1087,6.4154,8.0112,7.5641,6.555,5.3728,10.1294,7.942,63.4735,差油层
1093.8991,95.9177,8.1987,30.2295,2.4394,82.9365,90.4348,6.0089,6.3597,7.822,7.3587,6.3327,5.2812,9.8168,7.908,64.3733,差油层
1093.9491,96.0841,8.2001,30.1789,2.4696,84.6355,89.7515,5.9302,6.304,7.5665,7.1042,6.1187,5.109,9.5867,7.874,65.2655,差油层
1093.9991,96.4244,8.2084,30.1856,2.5051,86.5517,90.7906,5.8351,6.2023,7.2923,6.8422,6.1027,5.324,9.7348,7.76,66.1306,差油层
1094.0491,96.6668,8.2242,30.2147,2.5322,88.401,92.5878,5.7213,6.0807,7.051,6.6173,6.2231,5.6887,9.3663,7.6204,66.9519,差油层
1094.0991,96.9839,8.2464,30.2762,2.5301,89.9365,95.6561,5.5906,5.9186,6.793,6.3621,6.1573,6.091,9.1482,7.3729,67.7159,差油层
1094.1491,97.3849,8.2741,30.4278,2.5097,91.4997,97.234,5.459,5.7564,6.5358,6.1211,5.8356,5.7575,8.9784,7.1255,68.4135,差油层
1094.1991,98.5078,8.3023,30.6704,2.4691,93.2074,98.5,5.3268,5.6181,6.3044,5.882,5.2119,5.232,8.3376,6.8043,69.0395,差油层
1094.2491,99.592,8.3292,30.9166,2.418,95.4774,98.9435,5.1809,5.4779,6.0973,5.6579,4.8455,4.626,7.3336,6.4744,69.5923,差油层
1094.2991,101.1906,8.358,31.2002,2.3688,97.7718,99.6861,5.038,5.331,5.9094,5.453,4.6131,4.6002,6.7916,6.1375,70.0736,差油层
1094.3491,101.9654,8.3903,31.5175,2.3343,100.2073,100.158,4.8921,5.184,5.7034,5.2391,4.5796,4.5523,6.0818,5.829,70.4875,差油层
1094.3991,102.7776,8.4269,31.8254,2.314,102.3066,100.0754,4.7635,4.9959,5.5015,5.0241,4.3725,4.4021,5.4785,5.4909,70.8392,差油层
1185.8491,98.6876,8.5325,28.1937,2.305,92.4813,98.9125,8.2231,9.0685,14.1153,13.4328,8.8078,7.0569,14.4715,17.2195,61.6437,油层
1185.8991,97.6931,8.4955,28.0788,2.3157,90.9873,99.4619,8.2453,9.1994,15.0282,14.3208,8.915,6.6337,15.6201,18.0078,60.949,油层
1185.9491,96.7506,8.4668,28.0091,2.3229,89.6557,99.8733,8.2117,9.2889,15.9392,15.1823,9.0633,6.5535,16.4181,18.3,60.3245,油层
1185.9991,95.5523,8.4517,27.9443,2.3262,88.6774,100.1745,8.2035,9.2947,16.8801,15.9687,9.1916,6.8022,17.0602,18.5922,59.8027,油层
1186.0491,94.5053,8.4461,27.8684,2.3303,88.0519,99.9957,8.1486,9.3494,17.45,16.5179,9.3796,7.1071,17.6157,18.3542,59.4125,油层
1186.0991,93.4348,8.4456,27.8175,2.3357,87.427,98.2132,8.1018,9.2842,17.532,16.5432,9.9876,7.4726,16.5943,17.6299,59.1775,油层
1186.1491,92.631,8.4468,27.812,2.3398,87.0181,95.4178,8.0643,9.1295,17.0363,16.0274,10.937,8.0387,17.0072,16.9056,59.1135,油层
1186.1991,91.9818,8.4535,27.822,2.3485,86.8945,90.825,8.007,8.9747,16.1216,15.1279,12.334,9.0235,17.4321,16.0254,59.2269,油层
1186.2491,91.6246,8.4684,27.8375,2.3675,87.1232,86.9169,7.9443,8.7088,14.886,13.9507,13.5513,10.9121,18.3859,14.7672,59.5144,油层
1186.2991,91.559,8.4928,27.8945,2.3934,87.6108,84.2848,7.8553,8.4409,13.658,12.7443,14.557,12.6526,19.6251,13.5091,59.9633,油层
1186.3491,91.6197,8.5226,27.9832,2.424,88.9198,83.805,7.7979,8.1731,12.5877,11.7889,14.0634,13.9762,20.9957,12.1492,60.5524,油层
1186.3991,91.6802,8.5598,28.0689,2.46,90.6571,86.1376,7.7378,7.8835,11.5583,10.8683,11.5476,14.4885,22.8281,10.9266,61.2541,油层
1186.4491,91.6238,8.6003,28.124,2.4909,92.6518,89.1512,7.629,7.5831,10.7008,10.0555,8.3535,12.1801,25.3032,9.704,62.0369,油层
1186.4991,91.4561,8.6394,28.1782,2.5024,95.038,92.4257,7.5483,7.2828,9.9518,9.3586,6.147,9.0141,24.1153,8.6049,62.868,油层
1186.5491,91.3606,8.6764,28.244,2.4976,97.3788,94.4168,7.41,7.08,9.2301,8.7023,5.713,5.8181,21.437,7.8178,63.7158,油层
1186.5991,91.5295,8.7106,28.2724,2.4836,99.4225,95.1949,7.3098,6.8965,8.5287,8.0345,5.8456,5.2424,18.6877,6.9936,64.552,油层
1186.6491,91.8479,8.7451,28.2871,2.4648,101.5788,95.3292,7.1355,6.7131,7.9473,7.4942,5.9138,5.5351,15.0146,6.4243,65.3533,油层
1186.6991,92.3673,8.7815,28.3155,2.4417,104.0065,94.8992,6.9705,6.5518,7.3933,6.9732,6.0383,5.5732,10.6983,6.1302,66.1023,油层
1186.7491,92.8479,8.8174,28.3728,2.4199,105.8721,94.2663,6.8057,6.4515,6.956,6.5407,6.1932,5.7329,9.3833,5.8252,66.7873,油层
1186.7991,93.3665,8.8482,28.4344,2.4077,107.3841,93.3974,6.6364,6.3399,6.7314,6.2477,6.2115,5.7933,9.5343,5.7027,67.4025,油层
1196.0491,83.6144,8.874,26.7563,2.4963,84.184,81.618,4.5365,5.3327,12.0899,10.9062,11.1454,7.2629,11.2952,20.7352,63.7483,差油层
1196.0991,83.8922,8.752,26.8916,2.4785,81.8517,80.5576,4.8869,5.676,14.922,13.2082,11.5035,7.6434,20.1293,24.0438,63.0668,差油层
1196.1491,83.9739,8.6382,27.0903,2.4539,79.7148,80.8989,5.3364,6.1098,18.2968,16.0876,11.5844,7.8145,28.6844,26.65,62.5077,差油层
1196.1991,83.5492,8.5412,27.33,2.4208,78.2295,83.4491,5.7861,6.5276,21.586,18.8741,11.8458,7.7287,33.6616,28.5303,62.0837,差油层
1196.2491,83.0311,8.4586,27.6332,2.3876,77.4212,87.5366,6.1955,7.0438,24.3739,21.2305,11.7222,8.0677,41.2709,29.5967,61.8013,差油层
1196.2991,83.1972,8.3915,28.0088,2.3529,77.421,91.8711,6.7084,7.5074,26.0506,22.8474,10.8135,8.2073,47.5157,29.3484,61.6605,差油层
1196.3491,84.0664,8.3454,28.3832,2.3236,78.2417,95.975,7.2189,7.9247,25.9837,23.0639,9.8415,7.6428,44.7554,29.1,61.6551,差油层
1196.3991,85.4208,8.3194,28.7388,2.3043,79.4631,98.1156,7.7993,8.2811,24.3825,21.8572,9.5122,6.8581,38.5926,27.268,61.7725,差油层
1196.4491,86.9092,8.3003,29.0418,2.3014,80.536,99.1666,8.2622,8.5974,21.9485,19.9982,9.7269,6.4628,35.3009,24.244,61.9953,差油层
1196.4991,87.9678,8.2906,29.2932,2.3078,81.5069,98.8137,8.724,8.8593,19.167,17.8219,9.9106,6.5752,30.1186,21.8196,62.302,差油层
1196.5491,88.893,8.288,29.5144,2.3241,82.4682,97.8549,9.0543,9.1212,16.4715,15.6313,9.5865,6.7356,23.7218,19.1169,62.6685,差油层
1196.5991,89.4942,8.2891,29.7292,2.3429,83.2585,96.8187,9.2741,9.2941,14.3108,13.7694,9.1348,6.6198,20.2189,16.7334,63.0703,差油层
1196.6491,90.025,8.2963,29.912,2.3626,83.8191,95.8958,9.4946,9.3488,12.6746,12.3731,8.4598,6.4143,18.6498,14.3499,63.4831,差油层
1196.6991,90.4034,8.3097,30.0268,2.3777,84.5699,95.4298,9.5996,9.3052,11.4519,11.2942,7.8707,6.25,17.1903,12.6925,63.8856,差油层
1196.7491,90.8238,8.3275,30.0241,2.3867,85.895,95.0572,9.5614,9.2683,10.5801,10.4852,7.4698,6.023,14.7869,11.5526,64.2599,差油层
1196.7991,91.4,8.3526,29.9562,2.3908,87.4325,94.7806,9.5562,9.1924,10.0273,9.9321,7.7179,6.1363,12.4185,10.4127,64.5929,差油层
1196.8491,92.3134,8.3848,29.9037,2.3935,88.9693,94.4882,9.3424,9.1165,9.6189,9.5184,8.1051,6.6126,11.1151,9.595,64.8769,差油层
1196.8991,93.5395,8.42,29.8259,2.3934,90.353,94.3434,9.2002,9.0195,9.1997,9.1111,8.2031,7.2887,10.8218,9.156,65.1097,差油层
1196.9491,95.0331,8.4581,29.7561,2.3909,91.4957,94.2896,8.981,8.9011,8.8006,8.7147,7.9603,7.4824,10.6523,8.7171,65.2943,差油层
1196.9991,96.1285,8.4965,29.6559,2.3856,92.0413,94.4492,8.7769,8.7826,8.515,8.4074,7.7139,7.2765,10.2938,8.6251,65.4381,差油层
1197.0491,97.0683,8.5296,29.4825,2.3786,92.0386,94.7248,8.53,8.6417,8.4387,8.2727,7.8134,7.0205,10.204,8.6959,65.552,差油层
1197.0991,97.8925,8.559,29.283,2.3692,91.5961,95.1222,8.2494,8.4879,8.6671,8.3596,8.0567,7.0608,10.1743,8.7668,65.6489,差油层
1197.1491,98.4936,8.5805,29.1154,2.3582,91.041,95.7988,8.0232,8.3342,9.11,8.619,8.3155,7.3585,10.1893,8.9721,65.7423,差油层
1197.1991,98.6387,8.5939,28.9769,2.3448,90.6061,96.479,7.791,8.166,9.5758,8.9203,8.4176,7.6207,10.3552,9.2784,65.8454,差油层
