Depth,AC,CAL,CNL,DEN,GR,MINV,MNOR,R045,R4,RILD,RILM,RLL8,RLLD,RLLS,RPRX,SP,result
1450.9375,84.9459,10.3728,21.3157,2.28,89.7646,5.2337,6.539,5.9617,4.4659,4.9065,4.3737,13.3891,20.8536,20.9698,45.1634,75.5849,水层
1450.96875,84.6242,10.4533,21.1713,2.2769,89.7617,5.1954,6.5135,5.9997,4.466,4.8791,4.3011,13.7915,21.3215,21.8002,45.1728,75.6105,水层
1451.0,84.2826,10.5187,20.9788,2.2749,89.599,5.1827,6.4752,5.9607,4.4533,4.8518,4.2375,14.5253,22.1658,22.4965,47.3232,75.6233,水层
1451.03125,83.8808,10.584,20.7983,2.2729,89.2752,5.1188,6.4369,5.8833,4.4279,4.8156,4.2059,15.1853,22.7051,23.0864,52.6028,75.6361,水层
1451.0625,83.499,10.6342,20.5937,2.2705,88.8711,4.991,6.4114,5.806,4.428,4.7797,4.1901,15.9933,23.5171,24.179,56.3435,75.649,水层
1451.09375,83.0171,10.5937,20.2809,2.2681,88.548,4.9015,6.3731,5.6773,4.3898,4.753,4.1821,16.6889,24.3131,24.9052,60.1272,75.649,水层
1451.125,82.4548,10.5229,20.0644,2.2659,88.305,4.7992,6.3221,5.5872,4.3899,4.7176,4.1819,17.9056,24.997,25.8915,64.7657,75.6618,水层
1451.15625,82.073,10.4925,19.7757,2.2641,88.3022,4.7353,6.2966,5.4971,4.3773,4.6478,4.1816,19.2821,25.7,27.0667,68.6049,75.6746,水层
1451.1875,81.5107,10.462,19.499,2.2663,88.5402,4.7098,6.2711,5.4069,4.3646,4.6047,4.1814,20.4591,26.374,28.243,73.0765,75.6746,水层
1451.21875,81.1491,10.4013,19.1743,2.2697,89.0176,4.7099,6.2584,5.3039,4.3648,4.5451,4.1812,21.3489,26.9656,29.4159,79.0037,75.6746,水层
1451.25,80.5466,10.3457,18.8255,2.2771,89.1759,4.6972,6.2329,5.2394,4.3777,4.5113,4.1887,22.4017,27.5705,30.6943,86.0467,75.6747,水层
1451.28125,80.185,10.2849,18.5368,2.2849,89.8142,4.6974,6.2074,5.1877,4.429,4.4694,4.1885,23.5937,28.3985,31.851,94.5921,75.6747,水层
1451.3125,79.7031,10.2444,18.212,2.2941,90.372,4.6975,6.2204,5.1103,4.4547,4.4443,4.1805,24.7113,29.3596,32.9902,99.4568,75.6491,水层
1451.34375,79.3213,10.1786,17.8512,2.3039,90.8507,4.6976,6.2332,5.0714,4.4932,4.403,4.1648,25.8821,30.1853,34.2331,106.9311,75.6236,水层
1451.375,78.9194,10.1431,17.5866,2.3173,91.4094,4.7233,6.2845,5.058,4.5573,4.3784,4.1568,27.2086,30.977,35.1962,112.8509,75.5341,水层
1451.40625,78.5577,10.1329,17.382,2.3299,92.1275,4.7362,6.387,5.1088,4.6597,4.37,4.1259,28.3922,32.0256,36.1861,118.6581,75.4446,水层
1451.4375,78.1557,10.1327,17.1294,2.3357,92.5263,4.8131,6.4383,5.2748,4.7366,4.3698,4.1027,29.5176,33.2939,37.6191,124.537,75.3423,水层
1451.46875,77.7741,10.1375,16.9248,2.3437,93.1645,4.8644,6.5024,5.4151,4.7879,4.3614,4.0647,30.9732,34.6767,37.8977,124.5592,75.2528,水层
1451.5,77.4123,10.1726,16.7684,2.3513,93.563,4.9413,6.5921,5.53,4.8392,4.3612,4.0344,32.4405,36.4524,36.4524,120.7204,75.2016,水层
1451.53125,77.0506,10.2128,16.5638,2.3593,93.9609,4.9926,6.669,5.6063,4.9032,4.3368,4.0044,32.1405,35.2574,33.477,116.7834,75.1633,水层
1451.5625,76.8091,10.258,16.3833,2.3661,94.1987,5.0694,6.7458,5.6956,4.9545,4.3205,3.9672,29.5691,32.0813,31.0302,111.9303,75.1377,水层
1451.59375,77.0689,10.3082,16.2749,2.3765,94.1962,5.1336,6.8484,5.7975,5.0442,4.2883,3.9304,27.2033,30.0129,27.6148,108.0796,75.125,水层
1451.625,77.4489,10.3837,16.5993,2.3841,94.193,5.1848,6.9124,5.8354,5.0827,4.2564,3.8866,25.5895,27.5122,23.4642,103.9726,75.125,水层
1451.65625,77.8086,10.439,17.2843,2.3899,93.8696,5.2233,7.0021,5.8734,5.1212,4.2091,3.8577,23.4551,25.5959,20.7275,98.5565,75.125,水层
1451.6875,78.2086,10.5094,18.1014,2.3961,93.3055,5.2746,7.0662,5.8729,5.1341,4.1546,3.8149,21.2217,22.527,18.7211,94.4609,75.1378,水层
1451.71875,78.5285,10.5798,18.558,2.4013,92.9021,5.2747,7.1559,5.8338,5.1343,4.078,3.7515,19.3082,20.0476,17.8084,89.701,75.1762,水层
1451.75,78.9686,10.6502,19.231,2.3945,92.2578,5.2748,7.2456,5.7822,5.1344,4.0028,3.7098,18.0621,17.0975,17.0029,83.9308,75.2146,水层
1451.78125,79.4087,10.7307,19.7356,2.3874,91.774,5.3134,7.3096,5.6792,5.1217,3.9437,3.6482,16.6169,15.5861,16.0545,77.8056,75.2786,水层
1476.0,86.3308,10.7185,24.7471,2.3228,86.4407,4.3607,5.2811,7.8601,8.2379,5.2542,4.915,10.0271,13.8858,15.9243,24.9946,76.1153,油水同层
1476.03125,85.9489,10.7183,24.5426,2.3282,86.8389,4.5142,5.6647,7.8853,8.1357,5.2151,4.8604,11.3308,14.8699,17.4356,28.7243,76.1537,油水同层
1476.0625,85.7077,10.7081,24.3622,2.331,86.997,4.6038,5.9844,7.8464,7.9697,5.1763,4.7885,12.3382,16.3718,18.465,31.7503,76.2304,油水同层
1476.09375,85.4258,10.6978,24.0977,2.329,87.3153,4.7445,6.2529,7.6281,7.7909,5.1377,4.7353,12.9227,16.9889,19.5913,36.824,76.2815,油水同层
1476.125,85.345,10.7177,23.8091,2.3246,87.7919,4.8597,6.3936,7.3842,7.5866,5.109,4.6739,13.9161,17.7602,20.5187,42.16,76.3198,油水同层
1476.15625,85.1638,10.7932,23.5565,2.32,87.9507,4.9621,6.5727,7.1787,7.3567,5.0709,4.6134,14.6565,18.2598,21.4106,45.579,76.3454,油水同层
1476.1875,85.0827,10.8889,23.4001,2.315,88.2693,5.0517,6.6368,6.9218,7.1779,5.0519,4.5961,15.2941,18.878,22.1765,48.0105,76.371,油水同层
1476.21875,84.9614,10.9593,23.1956,2.3103,88.5064,5.1412,6.7264,6.7677,6.9608,5.0329,4.5703,16.0481,19.5895,22.9698,50.9506,76.371,油水同层
1476.25,84.9004,11.0196,22.931,2.3055,88.745,5.2181,6.7904,6.6135,6.7437,5.014,4.5701,16.561,20.2902,23.7912,54.0691,76.3838,油水同层
1476.28125,84.8194,11.0447,22.7266,2.3005,89.1425,5.2948,6.8544,6.4465,6.4499,4.9952,4.5614,16.9956,20.9384,24.325,57.2741,76.3838,油水同层
1476.3125,84.6783,11.0545,22.4259,2.2957,89.3007,5.3461,6.9056,6.2665,6.2967,4.9764,4.5951,17.281,21.4479,24.5509,60.1084,76.3966,油水同层
1476.34375,84.4965,11.0342,22.2215,2.2927,89.4576,5.4229,6.9313,6.1123,6.1563,4.9761,4.6895,17.6687,22.0513,25.1016,62.9682,76.3966,油水同层
1476.375,84.3356,10.9987,21.9448,2.2949,89.4551,5.4486,6.957,5.9966,6.0542,4.9758,4.7858,17.9986,22.8399,25.4756,64.8723,76.3967,油水同层
1476.40625,84.1143,10.9329,21.6682,2.2977,89.4522,5.4103,6.9826,5.9063,5.9776,4.9756,4.8752,18.2331,23.3957,25.903,65.6124,76.3456,油水同层
1476.4375,83.7526,10.8874,21.4998,2.2993,89.4501,5.321,6.9955,5.8931,5.9011,5.0124,4.9385,18.6424,24.0093,26.5821,64.4168,76.2689,油水同层
1476.46875,83.3509,10.8267,21.2352,2.3018,89.3672,5.2955,7.0084,6.0079,5.8373,5.0681,5.0214,18.9202,24.4574,26.8786,63.0131,76.205,油水同层
1476.5,82.9092,10.771,21.0789,2.3048,89.1234,5.2317,7.0085,6.1354,5.7991,5.1435,5.1056,19.5973,24.8677,27.2285,63.26,76.1156,油水同层
1476.53125,82.2266,10.7707,20.9104,2.3092,88.7996,5.2318,7.0086,6.2503,5.7481,5.2008,5.1912,20.1117,25.4255,27.4811,65.2937,76.039,油水同层
1476.5625,81.7649,10.7706,20.718,2.3126,88.3957,5.2319,7.0343,6.3651,5.6971,5.2587,5.2782,20.716,25.948,27.8389,67.5177,75.9751,油水同层
1476.59375,81.2831,10.7704,20.4894,2.3162,87.9926,5.3215,7.06,6.4542,5.6462,5.337,5.3867,21.1418,26.481,28.2535,69.9488,75.8984,油水同层
1476.625,80.8413,10.7601,20.309,2.3192,87.6691,5.3599,7.0984,6.5434,5.5952,5.4064,5.4974,21.4966,26.9255,28.7275,71.5347,75.809,油水同层
1476.65625,80.3392,10.7296,20.0925,2.3234,87.1852,5.4112,7.1113,6.6198,5.5825,5.4666,5.5896,21.8574,27.5805,29.4811,72.2148,75.7324,油水同层
1476.6875,79.9776,10.6942,19.9241,2.3286,86.9418,5.4241,7.1242,6.6961,5.5699,5.5377,5.6938,22.0603,28.1993,30.3104,72.2234,75.6557,油水同层
1476.71875,79.4155,10.6435,19.6234,2.3326,86.9389,5.3603,7.1498,6.6957,5.6211,5.6096,5.7572,22.3061,28.832,31.2207,71.9694,75.5791,油水同层
1476.75,78.9336,10.6333,19.395,2.3372,87.1763,5.2965,7.15,6.6951,5.8641,5.6511,5.8105,22.4299,29.3701,31.8623,72.7904,75.5152,油水同层
1476.78125,78.5721,10.633,19.1063,2.3418,87.6545,5.2327,7.1501,6.6818,6.1325,5.7035,5.8861,22.6379,29.9735,32.5169,74.1634,75.413,油水同层
1476.8125,78.1501,10.6329,18.8778,2.3444,88.053,5.1688,7.1374,6.7197,6.4266,5.7456,5.9516,23.0604,30.7027,33.3697,75.5645,75.3363,油水同层
1476.84375,77.8085,10.6327,18.6854,2.347,88.2911,5.105,7.0608,6.9627,6.6822,5.7773,6.0178,23.6657,31.1026,34.245,75.4338,75.2597,油水同层
1476.875,77.4469,10.6123,18.4207,2.3502,88.9297,5.0412,7.0354,7.18,6.9507,5.8092,6.0511,24.3318,31.683,35.0132,73.2479,75.1703,油水同层
1476.90625,77.2257,10.5869,18.3125,2.3528,89.1678,5.0414,6.9971,7.4869,7.2831,5.8305,6.0958,25.1094,32.3937,35.4693,70.6071,75.1192,油水同层
1476.9375,76.884,10.5413,18.132,2.3552,89.1651,5.067,6.9972,7.7427,7.5132,5.8626,6.1181,26.008,32.9983,36.1981,71.2678,75.0553,油水同层
1476.96875,76.6427,10.4856,17.9996,2.3576,88.9217,5.1438,6.9973,8.0881,7.7561,5.8624,6.1177,26.6414,33.614,37.0102,73.693,75.0298,油水同层
1477.0,76.301,10.435,17.9273,2.36,88.2772,5.1823,7.0358,8.4207,7.9863,5.8403,6.0722,27.4929,34.2412,37.7705,77.7727,75.0298,油水同层
1477.03125,76.0997,10.3743,17.855,2.364,87.713,5.2335,7.0358,8.7404,8.1525,5.8184,5.9383,28.3191,35.0094,38.8332,82.3801,75.0298,油水同层
1477.0625,75.9184,10.3136,17.7827,2.3678,87.0682,5.2464,7.0487,9.0859,8.2932,5.775,5.7006,29.2241,35.6628,39.6311,87.7516,75.0554,油水同层
1477.09375,75.7372,10.2529,17.6984,2.3712,86.6647,5.2465,7.0616,9.2391,8.1655,5.7215,5.503,30.0467,36.3281,40.3706,92.0913,75.081,油水同层
1477.125,75.5558,10.3283,17.6261,2.3748,86.2612,5.2466,7.0618,8.8287,7.8973,5.6788,5.3221,30.7782,36.8012,40.8204,96.8332,75.1577,油水同层
1477.15625,75.4348,10.4442,17.5899,2.3802,85.8572,5.2467,7.0619,8.3925,7.5141,5.6157,5.224,31.7619,37.2111,41.047,99.9462,75.2088,油水同层
1477.1875,75.3136,10.6306,17.5295,2.384,85.6136,5.2213,7.0747,8.0846,7.1181,5.5327,5.1851,32.5352,36.3259,40.5176,103.1624,75.2599,油水同层
1477.21875,75.3728,10.8322,17.5294,2.3904,85.6111,5.1575,7.0748,7.751,6.7988,5.4308,5.137,33.6372,33.6704,35.1348,98.5095,75.2983,油水同层
1477.25,75.6324,11.0388,17.5292,2.3956,85.9294,5.0809,7.0749,7.4686,6.4922,5.2914,5.0799,34.6482,30.8643,30.58,89.3184,75.3622,油水同层
1477.28125,75.872,11.2252,17.6732,2.4009,86.4074,5.0171,7.0751,7.2119,6.224,5.146,5.0421,32.3522,25.6958,27.6193,80.6881,75.3878,油水同层
1477.3125,76.1116,11.2553,17.8532,2.4041,86.8057,4.9533,7.0751,7.0448,6.0453,4.9953,5.0045,29.1636,22.8246,25.0378,77.0511,75.3878,油水同层
1477.34375,76.3712,11.1592,18.1414,2.4075,87.1238,4.9022,7.0497,7.0315,5.9432,4.8131,4.9489,27.2311,21.0389,23.0363,72.4988,75.3878,油水同层
1477.375,76.6908,11.0632,18.3695,2.4105,87.5223,4.8768,7.0115,7.031,5.8411,4.6635,4.8129,25.2387,20.2739,21.4315,69.2351,75.3878,油水同层
1477.40625,77.0507,10.9621,18.838,2.4145,87.7602,4.8129,6.9604,7.0306,5.7773,4.5523,4.6461,23.1338,19.2139,20.4242,67.3494,75.3879,油水同层
1477.4375,77.6109,10.8812,19.2943,2.4111,87.998,4.7747,6.935,7.03,5.7264,4.3944,4.4601,20.6998,18.3445,19.464,65.8799,75.3879,油水同层
1477.46875,78.5919,10.8508,19.7988,2.4021,88.0746,4.7748,6.9351,7.0295,5.6626,4.2578,4.3135,19.2922,17.7431,18.6179,64.3252,75.4007,油水同层
1477.5,79.1521,10.8455,20.015,2.3965,87.9923,4.7877,6.9352,6.9906,5.5733,4.1409,4.1639,18.3168,17.1613,17.9077,60.2994,75.4007,油水同层
1477.53125,79.7123,10.916,20.5435,2.3889,87.4282,4.8134,6.9608,6.8236,5.4712,4.027,4.027,16.9453,16.5985,17.1609,53.4725,75.4263,油水同层
1477.5625,80.2324,10.9965,20.9518,2.3824,86.7836,4.903,6.9865,6.6565,5.3691,3.9237,3.8947,15.5033,16.1437,16.4148,44.9405,75.4391,油水同层
1477.59375,80.9529,11.0921,21.18,2.3746,85.9788,4.9542,6.9994,6.4638,5.267,3.7876,3.7527,14.5836,15.7887,15.906,39.0494,75.4519,油水同层
1477.625,81.5131,11.2079,21.5042,2.3672,85.1736,5.0438,7.0123,6.284,5.1777,3.6631,3.6293,13.5668,15.3844,15.6718,34.1826,75.4519,油水同层
1477.65625,82.073,11.3086,21.8044,2.3598,84.6096,5.1206,6.9485,6.0913,5.0501,3.5757,3.497,12.6678,15.1299,15.556,30.7079,75.4519,油水同层
1477.6875,82.4532,11.4396,22.2007,2.3523,84.2861,5.2741,6.8591,5.8986,4.9608,3.471,3.3633,11.7628,14.8797,15.3838,23.8773,75.452,油水同层
1477.71875,82.9329,11.4596,22.513,2.3461,83.8823,5.3765,6.7953,5.7059,4.8459,3.3818,3.2467,11.2927,14.5524,15.2982,21.7708,75.452,油水同层
1477.75,83.313,11.3888,22.9093,2.3357,83.8794,5.466,6.7443,5.5517,4.7183,3.2828,3.1458,10.9019,14.3382,15.5261,21.021,75.4392,油水同层
1477.78125,83.5927,11.2927,23.1975,2.3343,83.7967,5.5556,6.6549,5.3847,4.6417,3.1808,3.0367,10.6225,14.101,15.9333,20.2233,75.4265,油水同层
1477.8125,83.9727,11.2522,23.3656,2.3295,83.9546,5.6069,6.5656,5.1919,4.5141,3.0705,2.9643,10.3887,13.9192,16.7185,20.6054,75.4009,油水同层
1477.84375,84.4324,11.2368,23.4614,2.3253,84.1118,5.5047,6.5401,5.0505,4.3993,2.9641,2.8828,10.2736,13.8162,17.6401,21.5452,75.4009,油水同层
1477.875,84.7524,11.2316,23.4973,2.3212,84.4298,5.3642,6.438,4.9348,4.3227,2.8613,2.814,10.5432,13.9961,18.4069,24.8511,75.3754,油水同层
1477.90625,85.1322,11.1911,23.4611,2.318,84.9081,5.2237,6.3741,4.7933,4.2334,2.7879,2.757,10.9815,15.0435,19.4214,34.8835,75.3371,油水同层
1477.9375,85.3918,11.1001,23.3286,2.313,85.3061,5.0577,6.3231,4.6647,4.1186,2.7264,2.6962,11.4804,16.1992,19.9679,36.4016,75.3116,油水同层
1477.96875,85.7717,10.994,23.2324,2.3096,85.4645,4.9299,6.2721,4.5232,4.0548,2.6613,2.6465,12.181,17.283,20.7973,40.9119,75.2988,油水同层
1478.0,86.1114,10.8879,23.0399,2.3068,85.7024,4.8022,6.2466,4.4074,3.991,2.622,2.6123,12.8768,18.6798,21.9029,45.2229,75.2861,油水同层
1478.03125,86.4311,10.7313,22.9315,2.3034,86.02,4.649,6.2084,4.3045,3.9273,2.5785,2.5641,13.6627,19.856,22.5192,47.725,75.2861,油水同层
1478.0625,86.2698,10.6454,22.7871,2.3014,86.1779,4.5596,6.1829,4.2143,3.8636,2.5451,2.545,14.5235,21.1062,23.1956,50.2739,75.2606,油水同层
1478.09375,86.1284,10.5343,22.6307,2.2991,86.4158,4.483,6.1575,4.1497,3.8382,2.5261,2.5402,15.1833,22.435,23.8923,51.4136,75.2606,油水同层
1478.125,85.9271,10.408,22.4983,2.2981,86.5734,4.4064,6.1448,4.0339,3.8127,2.526,2.5401,16.14,23.3238,24.4736,51.2328,75.2606,油水同层
1478.15625,85.8262,10.2918,22.3899,2.2975,86.7309,4.3554,6.1193,3.9565,3.7873,2.5212,2.5446,17.0617,23.9355,25.1621,51.432,75.2606,油水同层
1478.1875,85.6048,10.1806,22.3057,2.2977,86.8885,4.3044,6.0939,3.892,3.7875,2.521,2.5777,17.6398,24.1129,25.7744,53.8757,75.2862,油水同层
1478.21875,85.4435,10.0594,22.1492,2.2993,86.8858,4.2406,6.0812,3.8275,3.7877,2.5349,2.6064,18.4412,23.9788,25.3012,57.0691,75.2862,油水同层
1478.25,85.2622,9.9633,22.0408,2.3011,86.8826,4.2024,6.0685,3.7886,3.7877,2.5727,2.6354,18.8551,22.7673,23.9783,59.4513,75.2862,油水同层
1478.28125,85.101,9.8976,21.9565,2.3045,86.8799,4.1897,6.0558,3.7496,3.7751,2.6207,2.6746,19.4217,21.299,21.8176,61.8222,75.3118,油水同层
1478.3125,84.9397,9.852,21.8602,2.3097,86.7165,4.177,6.0559,3.7363,3.7752,2.6795,2.7044,19.6381,19.524,20.9467,64.1649,75.3118,油水同层
1478.34375,84.7383,9.8518,21.7759,2.3147,86.554,4.1771,6.0688,3.6846,3.7753,2.7549,2.7702,19.6376,17.536,19.7051,66.4733,75.3374,油水同层
1478.375,84.6373,9.892,21.7277,2.3177,86.2302,4.1772,6.1328,3.6584,3.7883,2.7959,2.8115,19.2767,16.5578,18.0294,61.2837,75.363,油水同层
1478.40625,84.476,9.9573,21.6914,2.3219,85.8262,4.2924,6.248,3.6579,3.8012,2.8533,2.8639,18.3358,15.2624,16.2238,56.8156,75.363,油水同层
1478.4375,84.3349,9.9874,21.6912,2.3261,85.3423,4.4203,6.2736,3.683,3.8396,2.939,2.912,17.6685,14.626,14.9268,53.8546,75.3886,油水同层
1478.46875,84.1534,10.0073,21.715,2.3291,84.6175,4.5354,6.4144,3.785,3.8653,2.9939,2.9718,17.0886,13.9384,13.9383,49.5584,75.4269,油水同层
1478.5,84.0524,10.0072,21.7389,2.3323,83.9731,4.6889,6.5295,3.9254,3.9038,3.0498,3.0161,16.1943,13.3572,13.3572,45.3538,75.4525,油水同层
1478.53125,83.9915,10.007,21.7867,2.3353,83.3285,4.8296,6.683,4.0915,3.9295,3.1125,3.0666,15.7502,12.6587,12.5887,40.1435,75.4781,油水同层
1478.5625,83.9505,10.0068,21.8346,2.3373,82.8449,4.9704,6.9515,4.2575,3.9424,3.1823,3.1181,15.065,12.3119,11.8644,37.2167,75.5164,油水同层
1478.59375,83.9695,10.0671,21.9786,2.339,82.0397,5.0471,7.1178,4.4876,3.9553,3.2297,3.1999,14.2767,11.7766,11.4118,34.0582,75.5292,油水同层
1842.8125,86.0903,8.6294,16.0346,2.4396,115.6495,2.9639,5.7404,7.7992,5.2475,6.3147,6.1641,9.8109,13.15,16.8848,13.3284,72.934,干层
1842.84375,83.7268,8.5892,15.7584,2.4314,115.6478,3.5014,6.8922,8.1195,5.299,6.433,6.3737,12.071,14.3726,17.3284,14.4345,72.8575,干层
1842.875,81.9042,8.5439,15.4104,2.4251,115.4048,4.4101,7.8903,8.4269,5.2865,6.6888,6.5053,13.6649,15.4493,18.1162,16.7735,72.7937,干层
1842.90625,77.2773,8.5086,15.1704,2.4195,115.0818,4.8452,8.735,8.7983,5.2228,6.9162,6.652,16.0229,16.2117,19.0102,34.056,72.6916,干层
1842.9375,72.7904,8.4835,15.039,2.4139,114.2765,5.3956,9.4133,9.1313,5.1718,7.1646,6.8273,17.5119,17.5883,19.8378,37.0194,72.5383,干层
1842.96875,72.0095,8.4533,14.9794,2.4071,112.5872,6.1251,10.4114,9.4515,5.0954,7.4219,7.112,19.3889,18.8709,20.7398,42.2279,72.3722,干层
1843.0,71.6092,8.4433,14.956,2.3965,110.4156,6.4707,11.7807,9.8485,5.0317,7.66,7.4637,20.7253,19.6924,20.1349,47.8133,72.2573,干层
1843.03125,71.2289,8.4282,15.0409,2.3893,107.9226,6.1382,12.4206,10.1559,4.968,7.9204,7.7461,21.8685,19.3675,19.2246,51.4944,72.0784,干层
1843.0625,71.109,8.4283,15.2102,2.3767,105.5099,6.0488,13.15,10.4377,4.9554,8.1593,8.0392,22.7778,18.9423,18.4577,54.2387,71.8867,干层
1843.09375,71.1694,8.4334,15.4877,2.3653,103.1779,5.9466,12.6128,10.4379,4.9941,8.3743,8.3588,23.2469,18.39,17.8532,56.7071,71.695,干层
1843.125,71.33,8.4435,15.7292,2.3575,100.2832,5.7932,12.0372,10.3741,5.1608,8.7074,8.8048,22.1141,17.9862,17.5909,59.8401,71.4777,干层
1843.15625,71.4305,8.4688,15.862,2.3488,96.8255,5.6142,11.4488,10.3487,5.3018,8.9368,9.1211,20.7275,17.4293,16.9206,61.8714,71.2092,干层
1843.1875,71.6711,8.494,16.1034,2.3501,94.4134,5.3969,10.886,10.3745,5.622,9.3095,9.4662,19.2844,16.8585,16.4575,54.7464,70.9024,干层
1843.21875,71.992,8.5143,16.393,2.3543,91.4383,5.2307,10.3743,10.6307,5.8654,9.5547,9.7516,18.3109,16.1262,15.9776,48.9839,70.5316,干层
1843.25,72.2527,8.5496,16.6704,2.3577,88.5435,5.1157,10.0418,10.8741,6.1856,10.1809,10.0086,17.5481,15.6848,15.5403,40.9222,70.2247,干层
1843.28125,72.5936,8.5799,17.0443,2.3591,84.9251,5.1543,9.7733,11.2327,6.4802,10.2179,10.3489,16.4783,15.2838,15.312,38.7086,69.841,干层
1843.3125,73.0546,8.6152,17.2132,2.3549,82.9951,5.2056,9.5559,11.6297,6.7748,10.3695,10.661,15.8797,14.8379,14.8655,35.6769,69.4958,干层
1843.34375,73.4555,8.6405,17.611,2.3342,79.618,5.2569,9.3897,11.9499,6.967,10.6607,10.9826,14.9669,14.5391,14.5122,32.9435,69.0865,干层
1843.375,73.8965,8.6758,17.8886,2.3228,76.8036,5.2571,9.1596,12.2701,7.172,11.0009,11.3771,14.2904,14.089,14.1151,30.3632,68.7797,干层
1843.40625,74.4778,8.7162,18.1179,2.3138,74.1501,5.2573,8.9934,12.5135,7.3131,11.373,11.7421,13.6699,13.7288,13.7798,28.7742,68.524,干层
1843.4375,74.8587,8.7515,18.3591,2.3054,70.7729,5.1551,8.8528,12.5649,7.5053,11.736,12.0739,13.1733,13.1567,13.4773,27.0668,68.4347,干层
1843.46875,75.4601,8.7818,18.6848,2.2908,66.4719,5.0017,8.6994,12.5651,7.736,12.1556,12.4612,12.6246,12.5851,13.2304,24.6709,68.3965,干层
1843.5,75.7006,8.8071,18.8901,2.276,64.3927,4.8611,8.5333,12.5269,8.0562,12.5668,13.0048,12.1436,12.1279,12.9639,22.156,68.3968,干层
1843.53125,76.1616,8.8323,19.2518,2.2509,63.9128,4.7717,8.4438,12.4886,8.3507,13.0159,13.422,11.7894,11.796,12.6325,20.7642,68.4355,干层
1843.5625,76.5425,8.8475,19.5775,2.2371,62.5535,4.9254,8.4441,12.54,8.7989,13.5311,13.8014,11.2983,11.3254,12.0837,18.544,68.5253,干层
1843.59375,76.8834,8.8425,19.8669,2.2207,62.1548,5.2198,8.5081,12.7066,9.2855,13.9114,14.1127,11.1119,10.9545,11.6231,16.8088,68.6279,干层
1843.625,77.1842,8.7518,20.3252,2.204,62.8766,5.4759,8.649,13.0268,9.8232,14.2494,14.4309,11.174,10.6744,11.1801,16.0477,68.769,干层
1843.65625,77.505,8.6713,20.5181,2.1904,63.6783,5.8983,8.8411,13.5646,10.2969,14.3538,14.7564,11.4252,10.3248,10.5763,16.0478,68.9868,干层
1843.6875,77.9662,8.6109,20.8558,2.1844,64.5602,6.0136,8.982,14.1792,10.7195,13.8812,14.3789,11.6821,10.0236,10.1168,16.2878,69.179,干层
1843.71875,78.0665,8.5706,21.0488,2.1718,65.362,5.7963,9.0973,14.9218,11.2444,13.1045,13.2528,11.9668,9.6417,9.3774,16.6853,69.384,干层
1843.75,78.4275,9.5054,21.3384,2.1608,69.1943,5.5661,9.1487,15.5609,3.9132,8.001,9.1433,12.1906,9.3777,8.8709,17.1243,68.3974,干层
1843.78125,78.5479,9.5761,21.6522,2.1355,71.1211,5.3232,8.701,15.3689,3.7087,7.5407,8.7136,12.4877,9.0874,8.423,17.4449,68.7305,干层
1843.8125,78.7887,9.677,21.8211,2.1121,72.8069,5.0546,8.3301,15.2282,3.4786,7.1996,8.197,12.1012,8.855,8.087,17.8375,69.1276,干层
1843.84375,78.9892,9.7779,22.0504,2.0781,75.5367,4.7989,7.6522,14.8442,3.3124,6.8486,7.7111,11.5543,8.5491,7.8511,18.2052,69.5246,干层
1843.875,79.2499,9.8939,22.328,2.0662,77.2226,4.4536,7.115,14.3961,3.1591,6.6119,7.2674,11.0117,8.2538,7.524,17.6733,69.8961,干层
1843.90625,79.4506,9.9948,22.4971,2.059,79.5508,4.5561,6.6929,13.7943,2.9802,6.4549,6.862,10.5921,7.9687,7.3316,16.9987,70.2291,干层
1843.9375,79.6312,10.1109,22.7022,2.0556,81.9596,4.5691,6.0917,13.0132,2.8524,6.3601,6.5273,10.1885,7.7506,7.1178,16.502,70.6902,干层
1843.96875,79.7917,10.1765,22.8593,2.0526,84.6091,4.3646,5.6952,12.4755,2.7503,6.2785,6.1975,9.8184,7.5524,6.8846,15.4081,71.0105,干层
1844.0,79.9723,10.2673,23.0285,2.0492,86.3753,4.1728,5.3116,11.8864,2.6482,6.2324,5.9282,9.5321,7.2781,6.746,13.7352,71.3692,干层
1880.21875,76.7316,8.8993,16.13,2.4919,78.7417,3.2763,6.2954,13.0015,8.232,6.0401,6.2684,8.1738,13.7322,10.303,11.4443,73.0761,差油层
1880.25,75.7089,9.0003,15.1059,2.5279,78.1774,4.9012,6.8329,12.4895,8.2452,6.0854,6.0628,9.7984,15.6934,11.2412,11.1517,73.1403,差油层
1880.28125,74.1046,9.1012,14.1182,2.5532,78.1758,6.3086,9.2894,11.9006,8.3351,6.131,5.9186,11.2775,16.8391,12.3104,10.8665,73.243,差油层
1880.3125,72.46,9.1921,13.2383,2.5422,78.7367,8.5988,11.9119,11.4397,8.5273,6.1655,5.8101,13.594,18.4067,13.5564,10.7667,73.3842,差油层
1880.34375,71.337,9.2981,12.6238,2.5312,79.8601,9.0338,13.1018,10.9149,8.9115,6.2696,5.8755,17.2894,19.2446,15.0677,11.2355,73.474,差油层
1880.375,69.9733,9.3789,11.9969,2.5208,81.2243,10.3005,13.9336,10.5181,9.3595,6.3991,6.2005,19.7161,20.1954,16.5315,12.3946,73.5382,差油层
1880.40625,68.9908,9.4344,11.2977,2.5069,82.5889,11.2857,14.535,10.0061,9.9739,6.5435,6.6784,23.3307,21.1149,18.8573,13.2985,73.6153,差油层
