Depth,CAL,CGR,DRHO,DT,GR,ILD,ILM,LLD,LLS,MRES,MSFL,MTEM,NPHI,PEF,POTA,RHOB,SFLU,SGR,SP,THOR,TT1,TT2,TT3,TT4,URAN,result
1266.9375,9.1464,69.6069,0.0599,95.1924,114.2278,4.3344,4.1568,4.0536,4.0095,1.0939,13.6651,54.991,0.2661,2.8229,0.0259,2.2857,5.3432,110.6787,-47.824,7.7645,632.7734,432.5045,631.5848,438.8584,6.234,水层
1266.96875,9.1268,70.7374,0.0558,96.0137,115.6416,4.2404,4.0667,3.9587,3.8379,1.0947,17.3522,54.991,0.2647,2.865,0.0257,2.2916,4.9949,110.5014,-47.6656,8.2428,634.8074,433.7407,633.2181,442.1084,5.9953,水层
1267.0,9.0917,72.4033,0.0579,96.5947,116.8202,4.1713,3.9495,3.8591,3.7412,1.0947,19.2179,54.9982,0.2632,2.907,0.0255,2.2974,4.712,110.682,-47.6258,8.8645,637.232,436.5831,635.2386,442.5261,5.7488,水层
1267.03125,9.0408,72.9992,0.0605,97.2361,117.0572,4.1107,3.8993,3.7757,3.6338,1.0947,21.9143,54.9982,0.2638,2.8736,0.0253,2.3032,4.4696,111.0399,-47.4669,9.2949,640.0876,437.7989,637.6732,444.5535,5.5738,水层
1267.0625,9.033,72.8819,0.0631,97.9776,116.4119,4.0584,3.8568,3.6739,3.4404,1.0947,20.862,54.9982,0.2643,2.8402,0.0247,2.309,4.1555,111.5172,-47.4665,9.6618,640.8992,440.6277,639.2964,446.9816,5.2476,水层
1267.09375,9.0096,69.7926,0.0656,98.5588,115.2367,3.9848,3.7663,3.6011,3.4594,1.0955,17.7052,55.005,0.2651,2.8822,0.0241,2.3123,3.8988,111.7565,-47.3861,9.5189,643.3204,443.049,642.125,449.4063,5.6221,水层
1267.125,8.9783,65.574,0.069,99.1203,114.0616,3.9341,3.6579,3.5946,3.4722,1.0955,15.6695,55.005,0.2658,2.9747,0.0233,2.3156,3.6914,110.748,-47.3068,9.0734,646.1591,444.6757,645.3644,451.033,6.0525,水层
1267.15625,8.9431,62.1283,0.0726,99.582,113.2392,3.8558,3.6114,3.5948,3.4786,1.0955,14.2784,55.005,0.2668,3.0439,0.0226,2.3152,3.5787,109.6802,-47.3057,8.2934,646.9774,447.5045,646.176,453.0671,6.427,水层
1267.1875,8.9668,59.4552,0.0763,99.884,112.1821,3.7792,3.5589,3.5884,3.4725,1.0955,13.2502,55.005,0.2677,3.02,0.0218,2.3147,3.4694,108.909,-47.226,7.5612,649.0046,449.1278,649.8127,454.2896,6.8335,水层
1267.21875,9.0023,57.4951,0.0785,100.0859,111.1835,3.704,3.5264,3.5755,3.4726,1.0963,12.3635,55.0135,0.2676,2.9961,0.0213,2.3107,3.419,108.3159,-47.2248,6.8608,650.6345,451.1552,651.4393,455.9299,7.216,水层
1267.25,9.0261,55.4163,0.0796,100.2676,110.5375,3.637,3.4688,3.5561,3.4727,1.0963,11.5361,55.0135,0.2676,2.9352,0.0218,2.3068,3.394,106.8333,-47.2624,6.2401,652.665,453.1859,655.4733,456.7619,7.4233,水层
1267.28125,9.034,53.5751,0.0748,100.5495,110.6569,3.5323,3.431,3.5368,3.4602,1.0963,10.6665,55.0135,0.2669,2.865,0.022,2.3019,3.4121,106.8334,-47.2221,5.6832,655.9146,454.8227,656.2849,457.1999,7.5271,水层
1267.3125,9.0381,53.1611,0.0716,100.7715,110.894,3.462,3.3873,3.524,3.454,1.0963,10.0989,55.0135,0.2663,3.0505,0.0222,2.297,3.4245,107.9647,-47.2601,5.2854,657.1302,455.6581,658.7094,457.2406,7.5991,水层
1267.34375,9.0343,53.3409,0.0708,100.9733,111.0723,3.3993,3.3563,3.5242,3.4416,1.0972,10.628,55.022,0.2644,3.1262,0.0224,2.2921,3.4618,109.2152,-47.2985,5.4132,658.7465,455.692,660.7467,456.884,7.679,水层
1267.375,9.0227,55.5415,0.0797,101.1356,111.1327,3.3317,3.3317,3.5243,3.4292,1.0972,11.922,55.022,0.2625,3.1262,0.022,2.2873,3.5058,109.8703,-47.2971,6.4172,660.3865,456.5648,662.3698,456.5376,7.743,水层
1267.40625,9.0111,58.3367,0.0925,101.2975,110.5462,3.3495,3.2833,3.518,3.4231,1.0972,12.8009,55.022,0.2601,3.1066,0.0214,2.2868,3.5311,110.6448,-47.3744,7.1503,662.0265,456.9825,664.8145,456.1912,7.5602,水层
1267.4375,8.9955,62.2616,0.1112,101.3593,110.0183,3.3495,3.2533,3.5053,3.4045,1.0972,13.972,55.022,0.2576,3.0633,0.0208,2.2863,3.5502,111.2407,-47.4515,8.1544,663.2455,457.4239,665.2355,456.2149,7.1304,水层
1267.46875,8.9839,64.7594,0.124,101.5017,109.4314,3.2888,3.2295,3.4927,3.3738,1.0982,15.1947,55.0313,0.2548,3.0159,0.0202,2.2887,3.5564,111.8963,-47.4505,8.9832,664.8888,458.6634,666.8653,456.6632,6.9394,水层
1267.5,8.984,67.9114,0.1329,101.5834,108.6688,3.2529,3.1883,3.4548,3.3494,1.0982,16.2851,55.0313,0.252,3.0303,0.0203,2.2911,3.5497,111.8982,-47.5669,9.541,666.9261,459.0844,668.4985,456.3167,6.5893,水层
1267.53125,8.9802,68.983,0.1361,101.6657,108.3758,3.2055,3.1765,3.4361,3.3434,1.0982,17.7427,55.0313,0.2508,2.9482,0.0213,2.2995,3.5301,111.7215,-47.5657,9.9715,667.7477,461.122,670.5256,457.1691,6.1834,水层
1267.5625,8.9843,69.6384,0.1389,101.7478,108.0244,3.1821,3.1475,3.4113,3.2951,1.0982,18.6723,55.0313,0.2497,2.9091,0.0221,2.3079,3.5042,111.4259,-47.6824,10.0198,668.5728,462.7656,672.5832,457.5868,6.0005,水层
1267.59375,8.9962,70.2345,0.1413,101.8297,107.9083,3.1473,3.1302,3.4052,3.2772,1.0982,19.9032,55.0398,0.2493,2.8622,0.0229,2.3164,3.4595,111.0713,-47.7205,9.7814,671.0276,463.5908,673.3947,458.4255,5.7698,水层
1267.625,9.0003,70.7712,0.1424,101.9115,107.7924,3.1185,3.1015,3.3867,3.2299,1.099,20.9843,55.0398,0.2489,2.8035,0.0237,2.3249,3.4405,111.5483,-47.7579,9.5907,671.8459,464.8099,674.6238,459.6582,5.563,水层
1267.65625,9.0161,71.2482,0.1422,102.0534,108.6767,3.0788,3.0788,3.3622,3.2241,1.099,21.6058,55.0398,0.2498,2.7566,0.0247,2.3335,3.4278,112.3228,-47.7961,9.3682,673.8798,467.6726,677.4659,460.8875,5.6828,水层
1267.6875,9.0241,71.7253,0.1381,102.2959,110.3258,3.0563,3.0563,3.344,3.1776,1.099,22.2865,55.0398,0.2507,2.7136,0.0249,2.3422,3.4088,113.2161,-47.8342,9.2571,675.5131,468.8917,678.2808,463.3292,5.7547,水层
1267.71875,9.0558,73.0942,0.1277,102.4574,112.093,3.0229,3.0229,3.3198,3.166,1.099,22.7385,55.0488,0.2532,2.6548,0.0246,2.3488,3.3838,113.9313,-47.8723,9.5761,677.9409,470.1142,680.3113,464.1442,5.7709,水层
1267.75,9.0597,75.2951,0.1132,102.7192,112.8006,2.9626,2.9843,3.2779,3.126,1.1,23.1996,55.0488,0.2557,2.6787,0.0243,2.3555,3.3713,114.4085,-47.9102,10.2298,679.1531,471.751,681.9377,468.5894,5.7632,水层
1267.78125,9.0992,77.5557,0.0985,103.0612,113.6852,2.941,2.9625,3.2541,3.0752,1.1,23.5409,55.0488,0.2586,2.7418,0.0244,2.3608,3.3588,114.8263,-47.9476,10.6603,682.389,473.381,684.7696,469.3976,5.6439,水层
1267.8125,9.1662,79.6972,0.0884,103.3827,114.0985,2.8983,2.9248,3.2188,3.0198,1.1,24.1943,55.0488,0.2615,2.7932,0.0252,2.3661,3.3159,115.1848,-47.9862,11.0908,684.4094,475.4049,686.7933,471.8154,5.1425,水层
1267.84375,9.2016,82.4334,0.0849,103.8442,114.2769,2.8562,2.8718,3.1781,2.9761,1.1,24.5056,55.0556,0.2643,2.8445,0.0257,2.3679,3.2977,115.5436,-47.985,11.5851,687.2278,478.2472,689.2245,475.4592,4.8401,水层
1267.875,9.2726,84.2776,0.0894,104.3659,113.9254,2.8096,2.8405,3.1265,2.9065,1.1049,24.0194,55.0556,0.2671,2.8762,0.0268,2.3697,3.2736,115.664,-48.0231,11.936,689.2549,479.0588,690.8442,476.6715,4.6173,水层
1267.90625,9.2883,85.5871,0.0971,104.9473,113.3979,2.7637,2.784,3.0701,2.8488,1.1049,23.0335,55.0556,0.2696,2.9039,0.0272,2.3681,3.2143,115.6063,-48.1004,11.7454,689.7029,480.2881,693.2754,478.7022,4.315,水层
1267.9375,9.3396,83.5082,0.1094,105.4687,112.9873,2.7286,2.7385,2.9819,2.7873,1.1049,22.7417,55.0636,0.2721,2.912,0.028,2.3665,3.1161,115.4294,-48.1774,11.3476,690.1339,482.3323,695.3058,479.9348,4.4267,水层
1267.96875,9.3554,80.8942,0.1207,106.0503,112.5773,2.6889,2.6742,2.9549,2.7072,1.1049,21.7685,55.0636,0.2745,2.9123,0.0271,2.3627,3.032,114.8962,-48.2159,10.9339,690.5751,483.565,694.9457,481.5716,4.8332,水层
1268.0,9.3791,77.9239,0.1313,106.5118,112.4611,2.645,2.6499,2.8805,2.6584,1.1049,21.2978,55.0636,0.2769,2.9047,0.0265,2.3588,2.9502,114.3038,-48.2539,10.4088,690.2217,484.3901,689.821,482.0096,5.1441,水层
1268.03125,9.395,75.3692,0.1282,107.1338,112.9339,2.6305,2.6161,2.808,2.5962,1.1058,22.009,55.0636,0.2766,2.901,0.0261,2.3495,2.8497,113.8297,-48.3311,9.8519,689.0703,484.8248,684.6964,483.2423,5.3594,水层
1268.0625,9.4187,73.528,0.1233,107.5156,113.6422,2.6255,2.5734,2.6928,2.5447,1.1058,22.2921,55.0713,0.2763,2.8894,0.0271,2.3402,2.7829,113.237,-48.408,9.5814,686.3295,485.6601,676.0195,484.4749,5.5906,水层
1268.09375,9.3992,73.8864,0.1158,107.7771,114.055,2.6444,2.5361,2.6928,2.4851,1.1058,22.6614,55.0713,0.2758,2.87,0.0278,2.3327,2.693,112.5851,-48.4067,9.1677,682.407,486.5056,672.8646,486.1083,5.4476,水层
1268.125,9.3208,74.5423,0.1096,108.1795,114.6455,2.6684,2.4992,2.6588,2.4537,1.1058,22.9111,55.0713,0.2753,2.8427,0.0281,2.3253,2.6107,111.9922,-48.4059,8.7062,680.0501,486.9436,668.5279,483.3678,5.3124,水层
1268.15625,9.2581,74.9596,0.104,108.3605,114.9409,2.6926,2.4629,2.6348,2.4538,1.1066,22.7451,55.0713,0.2745,2.8036,0.0289,2.3208,2.5449,111.1617,-48.4043,8.2766,676.1242,487.385,661.4336,480.2299,5.1215,水层
1268.1875,9.1954,75.4374,0.0997,108.6628,114.825,2.7269,2.4404,2.6252,2.63,1.1066,22.1319,55.0781,0.2737,2.7528,0.0292,2.3162,2.4852,109.3209,-48.3641,8.0222,672.9896,486.227,657.8848,473.9305,4.7953,水层
1268.21875,9.1287,75.1413,0.0929,108.8041,114.1795,2.7566,2.4225,2.7579,2.8813,1.1066,21.693,55.0781,0.2723,2.9577,0.0295,2.3144,2.4269,107.0043,-48.2842,8.1183,669.8516,485.0757,652.7635,470.3852,4.676,水层
1268.25,9.0896,73.5972,0.0844,107.6875,112.9456,2.8019,2.3657,3.1566,3.2501,1.1066,21.3014,55.0781,0.2709,2.9734,0.0283,2.3126,2.383,104.6279,-48.2439,8.1667,665.9223,481.9447,647.6424,465.271,4.4533,水层
1268.28125,9.019,70.0921,0.0853,106.3913,111.3585,2.8479,2.5487,3.5283,3.8231,1.1076,21.2629,55.0853,0.269,3.3589,0.0273,2.312,2.3187,101.5979,-48.2034,8.1989,660.8011,477.2244,642.1273,461.3284,4.3261,水层
1268.3125,8.9642,67.656,0.0864,104.7554,109.5361,2.9159,2.6915,4.0531,4.4402,1.1076,22.5411,55.0853,0.2671,3.654,0.0255,2.3114,2.2725,98.7463,-48.163,8.1675,657.259,471.7027,638.5852,455.4128,4.1671,水层
1268.34375,8.9211,64.8041,0.0984,102.0805,107.4198,3.0127,2.832,4.5469,4.8115,1.1076,22.8726,55.0853,0.2638,3.8548,0.024,2.3126,2.2436,95.5377,-48.0828,7.8812,651.35,467.3628,634.6526,451.0762,4.0319,水层
1268.375,8.878,62.3685,0.1104,98.9263,105.4208,3.1185,2.9961,5.3001,5.3487,1.1076,23.9399,55.0913,0.2604,3.9533,0.0227,2.3138,2.2231,92.0322,-48.0038,7.579,646.6261,461.4438,630.72,443.5917,4.1039,水层
1268.40625,8.8311,60.4083,0.1465,95.6323,103.1279,3.2633,3.187,6.0113,5.9894,1.1084,24.6941,55.0913,0.2575,3.8435,0.022,2.3157,2.5066,89.002,-47.9633,7.1972,642.2928,455.9255,626.7908,441.2214,4.351,水层
1268.4375,8.8666,57.8539,0.1726,92.7575,101.0113,3.3595,3.3291,6.8303,6.6218,1.1084,22.584,55.0913,0.2545,3.7139,0.022,2.3175,3.1637,90.3711,-47.8443,6.8154,638.3535,449.616,623.2556,432.1579,4.6222,水层
1268.46875,8.906,56.0717,0.1845,90.4022,98.7772,3.5219,3.5348,7.4421,7.228,1.1084,21.578,55.0985,0.2518,3.498,0.0221,2.3199,4.111,92.0967,-47.8039,6.4016,631.6566,443.3065,620.1109,429.791,4.7976,水层
1268.5,8.9572,55.1221,0.1914,86.8086,96.2488,3.7596,3.5658,7.6908,7.4424,1.1084,20.3926,55.0985,0.2491,3.286,0.0221,2.3222,5.0216,93.2872,-47.6452,6.0198,629.6903,435.0274,615.0067,425.8553,5.0607,水层
1268.53125,9.0124,56.0162,0.2009,85.6119,96.7213,4.1498,3.8576,7.4156,7.255,1.1092,19.4489,55.0985,0.248,3.1446,0.0221,2.324,6.235,94.5377,-47.5662,6.2434,622.2158,432.2632,611.862,419.9465,5.2362,水层
1268.5625,9.0203,56.255,0.1893,84.7351,97.1353,4.3678,4.0306,7.0982,6.9445,1.1092,18.515,55.0985,0.2468,2.9798,0.0218,2.3257,7.0943,95.2527,-47.5259,6.3711,620.6434,427.5362,607.5423,416.802,5.4197,水层
1268.59375,8.9851,56.5536,0.1739,84.5374,97.4309,4.5223,4.2424,6.8193,6.6352,1.1092,17.7225,55.1053,0.2469,2.8385,0.0215,2.3266,9.1331,95.3136,-47.3674,6.5471,617.1048,422.4051,604.3942,412.4757,5.42,水层
1268.625,8.8911,56.9718,0.16,84.5398,97.5504,4.6823,4.4004,6.4918,6.4094,1.1092,20.6563,55.1053,0.247,2.8819,0.0212,2.3275,8.9519,94.5423,-47.2488,6.5951,612.7885,418.4659,600.4719,409.7251,5.3246,水层
1268.65625,8.8911,57.2702,0.1507,84.7215,97.4931,4.8038,4.5895,6.214,6.1575,1.11,23.0448,55.1053,0.249,3.1574,0.0209,2.3272,8.6001,93.6526,-47.2474,6.7071,610.4283,412.1599,598.5157,406.5908,5.1338,水层
1268.6875,8.8206,57.8068,0.1411,84.9835,96.671,4.9106,4.7173,6.0574,5.894,1.11,26.1349,55.1117,0.251,3.3464,0.0215,2.3269,8.187,92.8817,-47.2461,6.7872,606.1018,408.2242,596.5664,405.4668,4.9271,水层
1268.71875,8.7972,58.7003,0.1366,85.4457,95.6139,5.0289,4.8486,5.8088,5.6624,1.11,31.7085,55.1117,0.2541,3.5157,0.0222,2.3246,7.7938,92.3481,-47.1664,6.8833,601.0146,404.2885,595.0211,405.4838,4.8873,水层
1268.75,8.7659,59.5345,0.1341,85.7467,94.6153,5.122,4.9473,5.5298,5.42,1.11,31.5356,55.1117,0.2572,3.567,0.0229,2.3223,7.4059,91.6956,-47.1656,6.9156,601.018,401.959,594.2637,405.9456,4.6807,水层
1268.78125,8.876,59.8921,0.1327,86.5487,93.264,5.1787,5.048,5.2739,5.1785,1.1066,28.7883,55.1189,0.2606,3.4061,0.0232,2.3193,7.141,92.3512,-47.2033,6.7567,597.8801,403.9795,593.5198,406.36,4.6251,水层
1268.8125,8.9744,60.6074,0.1294,86.9696,92.3242,5.217,5.0761,4.9841,4.894,1.1066,26.521,55.1189,0.2639,3.3119,0.0235,2.3162,6.9995,94.5526,-47.2024,6.6297,596.7355,406.8116,593.9578,407.5927,4.5616,水层
1268.84375,9.0531,61.0844,0.1245,87.9309,91.4432,5.1418,4.9394,4.7708,4.642,1.1066,24.0347,55.1189,0.2671,3.1746,0.0239,2.312,6.8734,96.6352,-47.2402,6.4392,597.1734,408.8322,595.1902,411.233,5.1274,水层
1268.875,9.1357,60.9076,0.1164,88.7122,90.8566,5.0033,4.7976,4.5583,4.4191,1.1073,22.4672,55.1261,0.2702,3.0254,0.0241,2.3077,6.472,98.5988,-47.2387,6.3599,598.4026,412.8596,597.2174,412.4521,5.6135,水层
1268.90625,9.2223,58.2937,0.1068,89.5734,92.8002,4.8331,4.6429,4.3632,4.2146,1.1073,21.0402,55.1261,0.2709,2.9352,0.023,2.3041,6.0167,99.7891,-47.316,6.2332,600.4297,414.4726,600.4398,415.2808,6.0041,水层
1268.9375,9.3089,56.5711,0.098,90.455,94.3315,4.6858,4.5013,4.1841,4.0415,1.1073,20.0299,55.1261,0.2715,3.1596,0.0219,2.3005,5.5325,101.6341,-47.3933,6.2175,602.8677,416.9006,603.6555,418.9075,6.3946,水层
1268.96875,9.3325,55.324,0.0903,91.4159,95.804,4.5762,4.3721,4.0196,3.8756,1.1079,18.8606,55.1329,0.2704,3.3171,0.0209,2.2972,5.1059,102.5867,-47.5094,6.2183,605.2887,420.9314,606.4739,420.9178,6.6817,水层
1269.0,9.3013,53.4234,0.0844,92.3369,97.3948,4.4367,4.2699,3.9399,3.7574,1.1079,18.1194,55.1329,0.2694,3.4392,0.0203,2.294,4.7122,103.4209,-47.5089,6.2185,609.3024,424.1472,611.2889,424.9419,6.9926,水层
1269.03125,9.2542,52.533,0.0801,93.0977,98.3379,4.333,4.1322,3.8901,3.6361,1.1079,17.4073,55.1329,0.2678,3.408,0.0197,2.2961,4.4048,103.8389,-47.6638,6.2189,616.9154,427.363,615.2991,428.9659,7.2478,水层
1269.0625,9.2072,51.8806,0.0801,93.9987,99.2806,4.2086,3.9844,3.869,3.5576,1.1046,16.8763,55.1329,0.2662,3.3296,0.0193,2.2981,4.1025,103.9601,-47.6633,6.2035,619.3229,430.5789,622.1142,430.9762,7.3117,水层
1269.09375,9.1524,51.3474,0.0824,94.7402,100.165,4.0803,3.8489,3.848,3.5512,1.1046,17.6961,55.1414,0.265,3.2316,0.0189,2.3016,3.8912,104.0207,-47.7407,6.2039,624.1312,437.0139,625.7204,434.6028,7.4235,水层
1269.125,9.129,50.8138,0.086,95.0218,99.9315,3.9344,3.7657,3.8132,3.5449,1.1046,18.0879,55.1414,0.2637,3.1571,0.0184,2.3052,3.7179,103.8446,-47.8177,6.2206,632.9462,439.0241,630.1313,440.6337,7.5673,水层
1269.15625,9.1213,50.1612,0.0903,95.1641,99.816,3.8214,3.6643,3.7788,3.5257,1.1052,18.3541,55.1414,0.2629,3.0827,0.0181,2.3108,3.6979,103.8454,-47.8555,6.2049,635.751,443.4352,635.7409,442.6474,7.5834,水层
1269.1875,9.1765,49.3305,0.0966,95.306,99.7582,3.6982,3.5721,3.731,3.4811,1.1052,18.5225,55.1414,0.2621,3.0318,0.0178,2.3165,3.7118,103.7284,-47.8937,6.1575,637.7646,446.2605,639.347,445.0584,7.6633,水层
1270.40625,9.4099,59.6178,0.0897,102.6807,110.8266,2.5057,2.4829,3.1192,2.8162,1.0815,17.1706,55.1842,0.2784,2.8603,0.0214,2.2647,3.2232,109.0874,-46.7873,7.3864,703.3538,476.4948,692.2567,474.5151,7.1163,水层
1270.4375,9.3786,60.5117,0.0815,102.9027,111.9466,2.5196,2.5059,3.1079,2.7654,1.0815,18.6394,55.1531,0.2764,2.8291,0.0216,2.2633,3.2058,109.5654,-46.9816,7.1798,702.6064,474.9497,691.4756,473.7477,6.9972,水层
1270.46875,9.3198,60.7504,0.0756,103.3852,112.4186,2.5383,2.5245,3.0742,2.7255,1.0823,19.0869,55.1531,0.2739,2.8254,0.022,2.2629,3.177,109.6256,-47.177,7.0846,701.0646,474.5796,687.1628,471.8359,6.9655,水层
1270.5,9.2414,61.1087,0.0697,103.5661,112.8911,2.5525,2.5386,3.0409,2.6959,1.0823,19.5095,55.1531,0.2714,2.8374,0.0223,2.2625,3.1369,109.8657,-47.1762,7.2128,699.9064,472.2637,685.2034,471.4623,6.8463,水层
1270.53125,9.2062,61.6456,0.0658,103.8879,112.8927,2.5667,2.5527,2.9969,2.6813,1.0823,19.8327,55.1531,0.2677,2.8691,0.0229,2.2678,3.0917,109.8668,-47.2531,7.2769,697.9571,471.8901,682.0623,470.6915,6.743,水层
1270.5625,9.1435,62.1823,0.0629,104.1697,112.7768,2.581,2.5575,2.9806,2.6863,1.0823,20.0513,55.122,0.264,2.9047,0.0236,2.2731,3.0305,109.6311,-47.3306,7.3572,694.0349,470.7424,679.3386,468.7695,6.6715,水层
1270.59375,9.1005,63.0756,0.0688,104.552,112.5432,2.5906,2.5577,2.9429,2.7408,1.0791,20.2723,55.122,0.26,2.9325,0.0244,2.2793,2.9868,109.3945,-47.4471,7.3733,691.6849,470.3858,678.1771,468.7899,6.5444,水层
1270.625,9.0653,64.9207,0.0746,104.8135,112.3096,2.5955,2.5579,2.9323,2.766,1.0791,20.4957,55.122,0.2559,2.9406,0.0255,2.2855,2.9384,109.2186,-47.6025,7.4376,688.9444,470.0326,677.8237,468.8272,6.4013,水层
1270.65625,9.085,66.9439,0.0793,104.995,112.0171,2.6005,2.5488,2.9378,2.8017,1.0791,20.6838,55.122,0.2512,2.9409,0.0263,2.2932,2.9066,109.16,-47.6798,7.5495,686.6046,470.1073,679.0595,469.6659,6.1785,水层
1270.6875,9.1284,68.6102,0.0835,105.1371,111.6658,2.6007,2.5397,2.9594,2.8172,1.0791,20.9118,55.09,0.2466,2.9332,0.0272,2.3008,2.87,109.103,-47.7963,7.8368,684.2614,470.1073,679.494,470.508,5.9397,水层
1270.71875,9.1561,71.1092,0.0876,104.9999,111.1381,2.5962,2.54,3.0086,2.8276,1.0797,21.4138,55.09,0.2419,2.9847,0.0281,2.3086,2.865,109.1635,-47.8737,8.2357,683.1066,470.5521,680.723,471.7779,5.6133,水层
1270.75,9.1679,73.5488,0.0876,104.8821,110.4924,2.5964,2.5448,3.0307,2.8278,1.0797,22.0885,55.09,0.2373,3.0281,0.0291,2.3165,2.8914,109.2247,-47.9899,8.4432,681.9756,472.2226,683.1708,471.7779,5.2313,水层
1270.78125,9.1877,75.5124,0.0786,104.7449,109.6119,2.5918,2.545,3.0474,2.8227,1.0797,23.9342,55.09,0.2328,3.0677,0.0295,2.3241,2.9129,109.6429,-48.1062,8.7465,681.6053,472.2226,683.989,472.2362,4.9128,水层
1270.8125,9.2154,77.9519,0.0733,104.6269,108.731,2.5921,2.5452,3.0811,2.8228,1.0806,26.9464,55.0589,0.2284,3.119,0.0295,2.3317,2.9399,110.0016,-48.1053,8.9062,681.6526,472.6844,686.4504,472.664,4.6104,水层
1270.84375,9.2312,74.8615,0.0686,104.49,107.8502,2.5829,2.5454,3.0981,2.8126,1.0806,32.3371,55.0589,0.2248,3.1665,0.0284,2.3381,2.9508,110.3003,-48.0646,9.1138,681.6863,473.5095,686.8713,474.338,4.8019,水层
1270.875,9.255,71.5334,0.0637,104.4312,107.2048,2.5784,2.541,3.1153,2.8025,1.0806,38.0356,55.0589,0.2212,3.2021,0.0273,2.3501,2.9672,110.54,-48.0242,9.3055,682.545,473.9746,687.6929,474.338,5.0969,水层
1270.90625,9.2709,68.3839,0.0582,104.3731,106.9718,2.5786,2.5412,3.1154,2.7975,1.0806,42.1255,55.0589,0.2182,3.2063,0.0265,2.3508,2.9892,110.8993,-47.8661,9.2741,682.5687,473.9746,690.1576,474.7658,5.4716,水层
1270.9375,9.2749,66.3042,0.0527,104.3151,106.7965,2.5695,2.5414,3.1155,2.7874,1.0813,45.1489,55.0269,0.2153,3.1593,0.0256,2.3518,3.0113,110.9597,-47.747,9.0674,683.4071,475.2343,690.1576,476.416,5.8304,水层
1270.96875,9.275,65.0569,0.0504,104.2777,106.5629,2.5696,2.537,3.093,2.7723,1.0813,47.8627,55.0269,0.2128,3.1006,0.0243,2.3524,3.0116,110.9616,-47.6675,8.8289,685.0671,475.2682,691.4034,477.2682,6.1413,水层
1271.0,9.2752,66.5453,0.0471,104.2796,106.1526,2.5651,2.5279,3.0762,2.7572,1.0813,50.8332,55.0269,0.2102,3.0301,0.0234,2.3516,3.0173,110.6662,-47.588,8.4633,685.8854,476.5246,692.6459,478.0899,6.4204,水层
1271.03125,9.2674,68.3905,0.0455,104.3015,105.2724,2.5606,2.5235,3.0596,2.7423,1.0821,50.8334,55.0269,0.2111,2.9871,0.0238,2.3464,3.0176,110.4296,-47.5476,8.4633,686.3096,476.5246,693.0938,478.5143,6.2056,水层
1271.0625,9.2598,69.1646,0.0461,104.4834,104.627,2.5563,2.5145,3.0319,2.7274,1.0821,47.605,55.035,0.2119,2.9637,0.0245,2.3458,2.9958,110.0747,-47.389,8.2726,688.7777,477.3768,693.5147,480.1781,5.9351,水层
1271.09375,9.256,70.8315,0.0508,104.6454,103.9814,2.5471,2.5056,2.9936,2.7077,1.0821,44.9077,55.035,0.2132,2.96,0.0251,2.3447,2.9851,109.6601,-47.3492,8.1775,688.7777,477.4039,694.7471,480.6025,5.8635,水层
1271.125,9.2521,72.1411,0.0551,104.8676,103.5122,2.538,2.4921,2.9827,2.6882,1.0821,43.3001,55.035,0.2145,2.9641,0.0256,2.3399,2.953,109.543,-47.23,8.5445,690.4209,478.246,695.9794,481.0236,5.6567,水层
1271.15625,9.2406,73.1534,0.0612,104.9897,102.9844,2.529,2.4742,2.9504,2.6784,1.0829,41.2208,55.035,0.2164,2.9762,0.0261,2.336,2.9317,109.4857,-47.1505,8.8158,691.6397,478.2969,696.8179,481.4819,5.5295,水层
1271.1875,9.2289,73.7498,0.0663,105.1123,102.8097,2.5154,2.4654,2.9344,2.659,1.0829,39.3847,55.003,0.2183,2.9804,0.0263,2.3321,2.9266,109.4273,-47.071,9.0075,693.6869,478.324,698.8616,481.4988,5.3466,水层
1271.21875,9.1781,73.7512,0.0728,105.1533,102.7527,2.5064,2.4432,2.9131,2.6254,1.0829,37.4251,55.003,0.2211,2.9884,0.026,2.3298,2.9161,109.3696,-46.9124,9.1832,694.9057,478.7993,699.2758,482.7314,5.2034,水层
1271.25,9.1585,73.5748,0.0769,105.2558,103.0486,2.4929,2.4256,2.8921,2.5781,1.0829,35.4982,55.003,0.2239,2.9887,0.0256,2.3275,2.9058,109.2526,-46.9117,9.3591,697.34,479.621,700.5048,483.5836,5.1001,水层
1271.28125,9.1037,73.4573,0.079,105.3975,103.9915,2.484,2.4082,2.8607,2.5688,1.0837,33.8552,54.9694,0.2271,2.989,0.0254,2.326,2.8954,109.2543,-46.7917,9.4391,700.1716,480.042,702.1445,484.4121,5.0127,水层
1271.3125,9.0646,73.3993,0.0798,105.6191,105.0522,2.4752,2.3866,2.84,2.5502,1.0837,31.6471,54.9694,0.2304,2.9892,0.0251,2.3246,2.8798,109.4342,-46.7125,9.5353,701.387,482.5071,703.764,485.2406,5.0847,水层
1271.34375,9.0411,73.4605,0.0818,106.0817,105.995,2.4619,2.3694,2.8143,2.5225,1.0837,29.2611,54.9694,0.2345,2.9895,0.0255,2.3249,2.8539,110.388,-46.7119,9.5834,703.8146,482.5071,705.397,486.4867,5.1806,水层
1271.375,9.0649,74.1161,0.0855,106.3026,107.0555,2.4442,2.3524,2.7889,2.4951,1.0843,27.2531,54.9779,0.2386,2.9897,0.0267,2.3253,2.8385,110.9243,-46.6714,9.4726,706.6664,483.3492,707.0333,487.7192,5.2287,水层
