Depth,AC,CAL,CALI,GR,HAC,LLD,LLS,MINV,MNOR,MSFL,NPHI,PD,RHOB,RILD,RILM,RSFL,SP,result
1001.3125,341.0654,9.5382,9.5774,93.9404,342.2617,6.5843,5.4272,2.882,3.58,7.3937,0.2909,190.1321,2.14,3.9227,3.4183,5.4387,61.7551,水层
1001.34375,340.8152,9.3903,9.3693,94.1913,342.2617,6.5841,5.4571,2.8412,3.58,7.3665,0.2904,189.9299,2.1414,3.9443,3.4944,5.4387,61.2882,水层
1001.375,340.6917,9.2296,9.1861,94.6325,342.2641,6.5839,5.467,2.8412,3.58,7.2853,0.2902,189.7276,2.1367,4.0026,3.6584,5.4587,60.8215,水层
1001.40625,340.1909,9.0478,8.9947,94.4401,340.1221,6.6079,5.5072,2.8412,3.5197,7.245,0.2899,189.7276,2.1319,4.0026,3.7193,5.4687,60.1421,水层
1001.4375,340.1909,8.9421,8.8491,94.3115,338.485,6.62,5.5172,2.8407,3.4994,7.1784,0.2895,189.576,2.1249,4.0468,3.8512,5.4887,60.0143,水层
1001.46875,339.5643,8.8279,8.7118,94.1825,336.595,6.6199,5.5375,2.8404,3.459,7.1519,0.2895,189.5755,2.1215,4.1369,3.9878,5.5495,59.2926,水层
1001.5,339.3136,8.701,8.5911,93.9912,334.7059,6.6318,5.5885,2.84,3.459,7.0992,0.2894,189.5754,2.1177,4.1826,4.0616,5.5495,59.0376,水层
1001.53125,338.5599,8.5742,8.5205,93.6722,334.7059,6.6683,5.6503,2.84,3.4182,7.0469,0.2894,190.13,2.1161,4.2679,4.198,5.5495,58.6551,水层
1001.5625,338.1826,8.4853,8.4456,93.1634,332.943,6.6804,5.6503,2.8397,3.4182,6.995,0.2897,190.13,2.1146,4.395,4.3309,5.5801,58.2724,水层
1001.59375,337.0497,8.4174,8.3875,92.8451,330.5523,6.6926,5.7023,2.879,3.4182,6.9435,0.2899,190.6343,2.1191,4.5011,4.3869,5.6211,57.9743,水层
1001.625,335.6645,8.3918,8.371,92.2719,330.5523,6.717,5.7337,2.879,3.3978,6.9305,0.2906,191.189,2.1241,4.6864,4.501,5.6625,57.5065,水层
1001.65625,335.0352,8.4,8.3587,91.7623,330.5523,6.7417,5.8078,2.9186,3.3775,6.9049,0.2906,191.3908,2.1335,4.6864,4.6012,5.7462,57.2513,水层
1001.6875,333.397,8.4081,8.3589,91.7623,329.6716,6.7664,5.8399,2.9382,3.3572,6.8793,0.291,191.6429,2.1371,4.8348,4.6436,5.7462,56.9108,水层
1001.71875,331.5073,8.4163,8.3591,91.1898,329.4214,6.7911,5.8721,2.9579,3.3572,6.8792,0.2912,191.6931,2.1407,4.988,4.7382,5.7992,56.7395,水层
1001.75,330.3731,8.4245,8.3677,90.9352,329.298,6.8159,5.9153,2.9972,3.3565,6.879,0.2918,191.3898,2.1509,5.0803,4.8882,5.8419,56.6102,水层
1001.78125,328.2314,8.4366,8.372,90.4256,330.3101,6.8535,6.0138,2.9972,3.3565,6.904,0.2918,191.2382,2.1509,5.2124,4.9333,5.8957,56.5222,水层
1001.8125,327.0973,8.4366,8.3847,90.2343,332.0809,6.8534,6.0138,2.9969,3.3561,6.904,0.2918,190.6322,2.1538,5.2701,5.0431,5.9391,56.5622,水层
1001.84375,324.8284,8.4447,8.3933,89.916,332.9673,6.8911,6.0915,3.0165,3.3558,6.942,0.2917,189.7738,2.1584,5.3186,5.1458,6.0158,56.56,水层
1001.875,323.568,8.4445,8.3976,89.7231,333.8531,6.9545,6.1139,3.0361,3.3554,6.993,0.2912,189.7738,2.1622,5.3578,5.2219,6.049,56.641,水层
1001.90625,321.1734,8.4483,8.4019,89.9746,330.8266,6.9801,6.1816,3.0361,3.3554,7.0187,0.2905,188.7135,2.1652,5.3577,5.2123,6.1048,56.7219,水层
1001.9375,318.9046,8.4481,8.4021,90.4158,324.5212,7.0056,6.2043,3.0355,3.4144,7.0703,0.2886,188.2085,2.1682,5.3478,5.2027,6.161,56.7625,水层
1001.96875,317.8966,8.4521,8.4191,91.0466,324.5212,7.0313,6.2615,3.0355,3.4144,7.1223,0.2877,187.6531,2.1678,5.3087,5.1835,6.2178,56.8438,水层
1002.0,316.0065,8.4559,8.4191,91.3618,320.8637,7.057,6.3076,3.0152,3.4144,7.1354,0.2869,186.7441,2.1658,5.2601,5.174,6.2063,56.967,水层
1002.03125,314.2425,8.4597,8.4361,92.8767,315.5666,7.0958,6.354,2.995,3.434,7.2275,0.2853,186.7441,2.1614,5.2121,5.1361,6.0823,56.9652,水层
1002.0625,312.8568,8.4597,8.4531,92.8767,313.8009,7.1218,6.4125,2.9947,3.4335,7.2808,0.2838,186.3402,2.1571,5.1834,5.0705,5.9826,57.1302,水层
1002.09375,310.967,8.4637,8.4531,93.5081,308.6296,7.1479,6.436,2.9944,3.4335,7.3344,0.2833,185.6332,2.1539,5.1549,5.0426,5.7882,57.295,水层
1002.125,310.4631,8.4677,8.4574,94.7077,303.7098,7.1741,6.4477,2.9738,3.4531,7.3612,0.2824,185.0777,2.1483,5.136,5.0241,5.4381,57.295,水层
1002.15625,308.952,8.4838,8.4659,95.9706,300.3042,7.2269,6.4238,2.9738,3.4926,7.3882,0.2815,184.8757,2.1433,5.089,5.0057,5.2614,57.4596,水层
1002.1875,308.4493,8.4838,8.4661,95.9706,297.0248,7.2001,6.3531,2.9735,3.5317,7.4016,0.2813,184.2697,2.1373,5.0703,4.9508,4.916,57.584,水层
1002.21875,310.2191,8.492,8.4705,96.5388,292.2312,7.0947,6.1572,2.9932,3.5317,7.2398,0.2815,183.9162,2.1346,5.0424,4.9508,4.7388,57.6661,水层
1002.25,316.5337,8.4959,8.4833,97.2336,287.0594,6.914,6.0004,2.9929,3.5317,7.0294,0.2822,183.3607,2.1298,5.0239,4.9326,4.4358,57.9146,水层
1002.28125,320.4483,8.5041,8.4833,97.8014,277.849,6.664,5.7941,3.0523,3.5712,6.8379,0.2831,182.9063,2.1202,5.0055,4.9055,4.2369,58.0388,水层
1002.3125,329.161,8.5121,8.4879,99.0646,274.3163,6.1341,5.3531,3.092,3.6109,6.6027,0.285,182.9564,2.1053,4.9688,4.8785,3.9011,58.2053,水层
1002.34375,335.7272,8.5121,8.4963,99.6324,269.9013,5.4725,5.0097,3.1318,3.6505,6.1452,0.2869,184.016,2.0869,4.9688,4.8517,3.8021,58.3297,水层
1002.375,342.1671,8.5118,8.4965,100.2639,265.4863,4.9002,4.7492,3.1515,3.7299,5.5433,0.2899,185.1261,2.0732,4.9415,4.8517,3.6316,58.6204,水层
1002.40625,349.4919,8.5116,8.5051,100.7687,261.8292,4.4201,4.3958,3.211,3.7299,4.7404,0.2911,186.6398,2.0552,4.9324,4.8338,3.4815,58.6204,水层
1002.4375,352.775,8.5113,8.5051,101.905,258.424,4.1826,4.1596,3.2905,3.7696,3.5703,0.2932,190.2733,1.9998,4.9324,4.8249,3.3622,58.827,水层
1002.46875,358.9634,8.5235,8.5096,102.3468,256.028,4.0462,3.9143,3.4499,3.8491,2.97,0.2955,196.1779,1.9922,4.9233,4.7545,3.2232,58.9513,水层
1002.5,362.879,8.5232,8.5139,102.915,315.8627,3.8641,3.7867,3.5495,3.8488,2.6939,0.2979,202.6882,1.9296,4.8961,4.7545,3.13,59.1581,水层
1002.53125,368.4354,8.5315,8.5183,103.4831,369.8866,3.7038,3.6565,3.7288,3.6488,2.4525,0.3015,210.6116,1.8748,4.8961,4.7371,3.0394,59.1581,水层
1002.5625,375.0016,8.5355,8.5226,105.0619,405.4852,3.6229,3.4855,3.9481,3.469,2.1639,0.3024,218.2827,1.8557,4.8871,4.711,2.9138,59.407,水层
1002.59375,381.4434,8.5437,8.5228,105.5041,411.9248,3.4983,3.3781,3.8679,3.1092,2.0401,0.3068,223.3293,1.84,4.8692,4.6937,2.8818,59.4472,水层
1003.8125,309.0972,8.6174,8.6177,109.0313,342.8668,5.1718,4.8939,1.3018,1.5611,3.3621,0.306,234.1694,2.1638,4.2262,4.1875,4.5253,63.4328,水层
1003.84375,300.77,8.7056,8.6554,108.967,337.3162,5.3952,4.9847,1.3015,1.5407,3.7476,0.3023,230.3839,2.1808,4.1952,4.1722,4.6175,63.5576,水层
1003.875,295.7228,8.7814,8.7348,109.5331,333.658,5.5359,5.1241,1.3012,1.5407,4.1773,0.3002,227.6583,2.1981,4.1798,4.1569,4.729,63.6806,水层
1003.90625,291.4334,8.8698,8.8351,109.848,328.4856,5.8714,5.1808,1.3406,1.5202,4.6137,0.2991,223.1661,2.2121,4.134,4.1038,4.8165,63.8884,水层
1003.9375,289.164,8.9665,8.927,110.1635,323.5662,5.9366,5.2286,1.3405,1.5202,4.9569,0.2957,219.2796,2.2348,4.1113,4.0812,4.8609,64.0133,水层
1003.96875,289.6729,9.0506,8.9688,110.9189,319.1511,6.0578,5.2768,1.4998,1.5399,5.2671,0.2933,217.5634,2.2484,4.0812,4.0662,4.8877,64.2633,水层
1004.0,292.5788,9.0757,9.0482,110.9189,314.1058,6.3427,5.1709,1.6793,1.6194,5.607,0.2911,215.292,2.2551,4.0662,4.0364,4.8787,64.4701,水层
1004.03125,295.1055,9.1344,9.1235,111.486,312.0881,6.3427,5.0113,2.058,1.7987,5.8601,0.2886,213.2729,2.2591,4.0587,4.029,4.8519,64.4687,水层
1004.0625,297.506,9.1805,9.157,111.6729,309.4406,6.2498,5.0113,2.2374,2.0379,6.0351,0.2878,212.1118,2.2575,4.0438,3.9995,4.7812,64.5926,水层
1004.09375,302.938,9.1931,9.1905,111.3553,307.9287,6.1019,4.9652,2.3969,2.317,6.1244,0.2862,210.6479,2.2472,4.0215,3.9848,4.7462,64.6324,水层
1004.125,308.7492,9.2433,9.2324,110.7205,310.7085,6.0236,4.9106,2.9351,2.4764,6.0905,0.2857,209.3859,2.231,4.0142,3.9702,4.6942,64.7134,水层
1004.15625,308.7492,9.2684,9.2576,109.9573,314.4998,5.9027,4.8565,2.9351,2.7953,5.9572,0.2862,208.6286,2.2277,3.9775,3.9411,4.6513,64.7538,水层
1004.1875,311.6546,9.3061,9.2661,109.7664,317.2796,5.8055,4.759,3.0546,3.0943,5.9134,0.2877,208.3255,2.2143,3.9701,3.9123,4.6173,64.8353,水层
1004.21875,314.6867,9.3438,9.2705,109.4481,320.0593,5.7417,4.759,3.2538,3.0943,5.8591,0.2902,209.4355,2.2111,3.9266,3.8908,4.525,65.0434,水层
1004.25,321.8873,9.3816,9.279,109.0662,322.9653,5.689,4.7066,3.3733,3.3334,5.7203,0.2915,209.9399,2.2051,3.9122,3.8552,4.525,65.209,水层
1004.28125,321.8873,9.4446,9.375,108.8102,328.0194,5.6057,4.6633,3.413,3.4927,5.7203,0.2949,210.4948,2.1996,3.8693,3.8481,4.4836,65.3754,水层
1004.3125,325.1718,9.6004,9.5336,108.6823,328.0194,5.5338,4.612,3.3728,3.5125,5.6469,0.2949,211.2514,2.1968,3.8622,3.8129,4.4836,65.4993,水层
1004.34375,328.8359,9.8026,9.6547,108.9328,329.6626,5.4327,4.5444,3.2326,3.5518,5.6053,0.2949,211.554,2.1908,3.8269,3.785,4.4508,65.748,水层
1004.375,330.4791,9.9332,9.8424,109.0581,330.549,5.3432,4.511,3.1523,3.5518,5.5333,0.2964,211.7557,2.1854,3.7989,3.7711,4.4264,65.8308,水层
1004.40625,331.996,10.0512,9.9927,109.3089,331.4358,5.3235,4.4861,3.1523,3.5515,5.5028,0.2981,212.0582,2.1836,3.7919,3.7366,4.3859,65.9965,水层
1004.4375,333.1352,10.207,10.1888,109.5598,331.1871,5.2941,4.4613,3.112,3.3511,5.4523,0.2998,212.4111,2.1814,3.7849,3.7229,4.3859,66.1619,水层
1004.46875,327.332,10.367,10.3099,109.81,330.6845,5.2454,4.4203,3.0917,3.3511,5.4121,0.3023,212.5119,2.181,3.7918,3.6957,4.3698,66.2447,水层
1004.5,322.4128,10.4765,10.4018,109.9353,330.0553,5.226,4.3877,3.0514,3.2709,5.3921,0.3023,212.7134,2.1814,3.7988,3.6821,4.3618,66.4523,水层
1004.53125,319.8914,10.5691,10.4812,109.9972,328.7991,5.1971,4.3554,3.0108,3.2709,5.3524,0.3023,212.7132,2.1818,3.8127,3.6686,4.3538,66.6178,水层
1004.5625,317.7482,10.5983,10.5314,109.9942,328.7991,5.1969,4.3473,3.0108,3.2106,5.3326,0.3032,212.5615,2.1815,3.8127,3.6417,4.3778,66.6584,水层
1004.59375,315.9833,10.5179,10.5066,109.8662,329.0538,5.2064,4.3312,3.0108,3.1702,5.3128,0.304,212.1574,2.1803,3.8126,3.6284,4.4262,66.7814,水层
1004.625,313.9677,10.4248,10.4609,109.6109,330.4451,5.2447,4.3391,2.9903,3.1702,5.3127,0.3043,211.9048,2.1759,3.8126,3.5886,4.467,66.9049,水层
1004.65625,313.9677,10.3443,10.3236,109.419,334.1103,5.2833,4.4114,2.9903,3.1094,5.3321,0.3053,210.9453,2.1745,3.8056,3.5754,4.5832,66.9457,水层
1004.6875,313.4655,10.2681,10.2904,109.227,335.374,5.3418,4.4439,2.9699,3.1094,5.3418,0.3053,210.9453,2.1731,3.7846,3.5492,4.5832,67.0692,水层
1004.71875,315.7424,10.1495,10.1698,109.098,336.8915,5.4209,4.5346,2.9695,3.1094,5.3811,0.3053,210.1878,2.1707,3.7363,3.5362,4.6852,67.1507,水层
1004.75,316.3754,10.1114,10.1366,109.0323,338.6619,5.5827,4.6613,2.9695,3.0691,5.4207,0.3047,209.8343,2.1691,3.709,3.4975,4.7983,67.2321,水层
1004.78125,317.0083,10.0436,10.0201,109.0306,337.4034,5.6862,4.7304,2.9885,3.0686,5.4506,0.3047,209.0264,2.1677,3.6549,3.4846,4.9413,67.3125,水层
1004.8125,316.3802,9.9631,9.9952,109.0282,335.7648,5.9209,4.8004,2.9885,3.0686,5.4907,0.3039,209.0264,2.1685,3.5752,3.4401,5.0143,67.3534,水层
1004.84375,314.6158,9.9376,9.9287,109.2158,332.6115,5.9209,4.8805,2.9885,3.0682,5.5822,0.3035,208.067,2.1751,3.5296,3.39,5.1637,67.3504,水层
1004.875,309.4454,9.8909,9.8748,109.3407,326.0505,6.1089,5.0262,2.988,3.1071,5.6441,0.3021,207.1078,2.1887,3.4845,3.3652,5.3175,67.4322,水层
1004.90625,309.4454,9.8779,9.8583,109.5909,320.2473,6.2912,5.1763,2.9876,3.1071,5.7171,0.3014,206.0477,2.195,3.3466,3.3039,5.3962,67.4712,水层
1004.9375,305.1577,9.9619,9.8376,109.6536,314.5709,6.4671,5.3701,2.9876,3.1071,5.8769,0.3007,205.038,2.2006,3.3466,3.226,5.5467,67.5089,水层
1004.96875,302.7621,10.0039,9.8754,109.4613,308.6415,6.5508,5.4197,3.0071,3.1071,5.9421,0.2982,203.5236,2.208,3.2677,3.1907,5.6702,67.5089,水层
1005.0,298.0957,10.0459,9.9214,109.2056,306.6228,6.6478,5.5405,3.0262,3.1267,6.0411,0.2982,202.9683,2.2184,3.1269,3.1097,5.7224,67.5056,水层
1005.03125,295.8259,10.092,9.9925,109.014,298.8014,6.9222,5.6537,3.0262,3.1461,6.2099,0.2976,200.7976,2.2232,3.07,3.0588,5.8284,67.5866,水层
1005.0625,293.8084,10.134,10.0343,108.6301,297.0356,6.9989,5.7586,3.0262,3.1461,6.2788,0.2964,199.4852,2.229,2.9648,2.9594,5.9146,67.6256,水层
1005.09375,292.0435,10.1717,10.0887,108.6301,290.6017,7.1682,5.8654,3.0259,3.1657,6.3484,0.2959,197.3147,2.2347,2.8527,2.9056,5.9145,67.6661,水层
1005.125,290.6568,10.1841,10.1139,108.5014,287.4479,7.3146,5.9522,3.0455,3.1852,6.5982,0.2951,195.8003,2.2393,2.7398,2.806,5.882,67.7049,水层
1005.15625,288.8923,10.1416,10.1224,108.2441,283.5376,7.4229,6.0403,3.0455,3.1852,6.5982,0.2951,193.5793,2.2439,2.5694,2.7048,5.775,67.7861,水层
1005.1875,288.2638,10.0738,10.0726,108.0521,279.5007,7.5467,6.096,3.0651,3.2643,6.7082,0.2965,191.964,2.2477,2.5694,2.6508,5.6182,67.7848,水层
1005.21875,290.5385,9.9976,9.952,107.8571,273.4445,7.6443,6.0734,3.1047,3.2643,6.8704,0.2979,189.541,2.2497,2.4632,2.5459,5.259,67.8663,水层
1005.25,298.6211,9.9044,9.9146,107.8571,265.3688,7.6301,5.9297,3.1441,3.3239,7.0495,0.3001,188.8847,2.2469,2.3227,2.4496,5.0882,67.9475,水层
1005.28125,302.7883,9.8408,9.8273,107.8571,255.904,7.4221,5.6732,3.1441,3.3635,7.1408,0.3043,187.6732,2.2425,2.3227,2.4007,4.728,68.0286,水层
1005.3125,315.6666,9.7942,9.74,107.7284,242.9054,7.0751,5.5697,3.1638,3.4031,7.3134,0.3074,185.755,2.2266,2.2472,2.3527,4.4258,68.0694,水层
1005.34375,328.1658,9.7094,9.6984,107.6631,235.9656,6.6458,5.2704,3.1834,3.5423,7.4628,0.3107,184.6948,2.2166,2.1662,2.2431,4.2273,68.1493,水层
1005.375,348.1128,9.6797,9.6361,107.5974,223.0955,6.3585,5.0425,3.2031,3.5423,7.1139,0.3141,183.988,2.2019,2.119,2.1742,4.0526,68.148,水层
1005.40625,360.7392,9.6372,9.5988,107.4037,223.4746,5.7357,4.7891,3.2824,3.6019,6.5123,0.3175,183.3821,2.1871,2.0653,2.1385,3.7658,68.2297,水层
1005.4375,368.5675,9.6074,9.5698,107.4037,229.9149,4.923,4.4409,3.3222,3.6416,5.9945,0.321,182.7762,2.1734,2.0129,2.0767,3.5903,68.2694,水层
1005.46875,377.1546,9.6071,9.5825,107.3384,298.4629,4.6158,4.3519,3.3419,3.7606,5.4373,0.326,184.7946,2.161,1.9763,2.0129,3.3669,68.2661,水层
1005.5,387.5102,9.6659,9.6077,107.273,344.0325,4.3198,4.1637,3.4414,3.7606,5.0142,0.3277,191.2041,2.1483,1.9261,1.9403,3.3669,68.3058,水层
1005.53125,388.0156,9.7289,9.6913,107.271,376.4763,4.0354,3.9038,3.5409,3.7605,4.3516,0.3308,203.9728,2.1369,1.912,1.9191,3.2875,68.2595,水层
1005.5625,393.0674,9.8046,9.7666,107.1413,399.7055,3.7419,3.7488,3.6205,3.7999,3.3569,0.3335,222.5961,2.0013,1.8738,1.8772,3.1691,68.2578,水层
1005.59375,396.4783,9.8592,9.8209,107.14,416.2447,3.694,3.5213,3.6601,3.7399,2.7316,0.3359,229.7626,1.9054,1.8533,1.8533,3.1171,68.2553,水层
1007.21875,316.5922,8.4988,8.4845,119.4408,325.0036,4.4015,3.792,1.7089,1.8885,5.674,0.337,225.6093,2.3119,4.1453,4.4202,3.6626,58.5747,水层
1007.25,313.5666,8.4942,8.4804,118.0445,319.1997,4.4914,3.898,1.7486,1.9083,6.0513,0.3355,223.4894,2.3241,4.1988,4.5352,3.7786,58.4457,水层
1007.28125,310.9202,8.494,8.468,117.4734,314.7849,4.5915,3.9996,1.8282,1.908,6.43,0.3308,220.158,2.3309,4.2453,4.6022,3.8274,58.4001,水层
1007.3125,310.9202,8.4936,8.4557,116.2048,310.4953,4.6424,4.0888,2.0673,1.9675,6.5131,0.3308,218.1893,2.3371,4.2844,4.696,3.9126,58.3983,水层
1007.34375,309.5339,8.5019,8.4518,114.9995,310.4981,4.7198,4.1646,2.2267,2.0272,6.3825,0.3283,217.0787,2.3397,4.3159,4.7306,3.9924,58.6894,水层
1007.375,307.1395,8.5143,8.4603,113.9842,315.299,4.7545,4.2263,2.3661,2.1665,6.1291,0.3272,216.2709,2.3329,4.3317,4.7653,4.0218,58.8569,水层
1007.40625,305.3771,8.5351,8.4813,113.2231,320.856,4.8072,4.281,2.5055,2.3456,5.8642,0.3241,215.7155,2.3275,4.3317,4.8004,4.0663,59.1917,水层
1007.4375,305.3771,8.5939,8.5608,112.398,323.7613,4.8425,4.3204,2.5851,2.4252,5.5185,0.3241,214.9075,2.3219,4.3237,4.8004,4.0887,59.6528,水层
1007.46875,304.7477,8.6781,8.6735,111.6366,332.2244,4.8782,4.3282,2.5049,2.5048,5.174,0.3228,215.3111,2.3189,4.2607,4.8003,4.1113,60.1564,水层
1007.5,303.3636,8.7917,8.7654,110.7476,332.2244,4.8781,4.3202,2.3648,2.5844,5.0983,0.3209,217.0268,2.3126,4.1374,4.7739,4.1113,60.5759,水层
1007.53125,302.1053,8.9265,8.8907,110.1754,336.3938,4.8869,4.3121,2.2647,2.6638,4.9412,0.3197,219.3985,2.306,4.0696,4.6785,4.1112,61.0369,水层
1007.5625,302.1053,9.1202,9.0493,110.235,339.0479,4.8777,4.2803,2.1242,2.6835,4.8154,0.3185,220.1553,2.3,3.9373,4.4442,4.1112,61.5823,水层
1007.59375,300.595,9.2803,9.2205,110.235,340.3121,4.8776,4.2566,2.1242,2.7232,4.7274,0.3182,220.9626,2.2887,3.8374,4.3314,4.1188,61.9176,水层
1007.625,299.7131,9.4024,9.425,110.4225,342.0822,4.8775,4.2175,2.1242,2.703,4.7622,0.3187,221.6186,2.2859,3.7264,4.1753,4.1339,62.3367,水层
1007.65625,298.8326,9.5076,9.5044,110.4845,341.58,4.8684,4.1711,2.064,2.6626,4.8774,0.3199,222.4258,2.2805,3.6186,4.0028,4.1339,62.7559,水层
1007.6875,296.8178,9.6382,9.6463,110.6714,340.1947,4.8593,4.1633,2.0437,2.6424,4.9587,0.3207,223.5358,2.2731,3.5074,3.8303,4.1339,63.0488,水层
1007.71875,296.8178,9.7392,9.7466,110.7333,335.5283,4.8503,4.1403,2.0434,2.5823,5.0136,0.3222,224.3936,2.2624,3.3624,3.7127,4.1414,63.2987,水层
1007.75,295.8106,9.8528,9.8427,110.8576,332.3748,4.8501,4.1022,2.063,2.5421,5.1066,0.3222,224.2419,2.2596,3.3256,3.5986,4.1414,63.5907,水层
1007.78125,294.9296,9.9496,9.9138,110.8555,326.9501,4.8679,4.1022,2.063,2.4616,5.1917,0.3229,223.3331,2.2546,3.2831,3.4689,4.149,63.6735,水层
1007.8125,294.0482,10.0337,9.9473,110.6636,325.058,4.8857,4.0945,2.1024,2.4616,5.2589,0.3231,222.2728,2.2498,3.2057,3.3871,4.1566,63.8811,水层
1007.84375,292.2854,10.0672,9.985,110.5342,321.0213,4.9125,4.102,2.1222,2.4613,5.3269,0.323,221.6164,2.244,3.1823,3.2831,4.1566,64.088,水层
1007.875,291.404,10.0374,10.0144,110.4696,314.7148,4.9215,4.1321,2.1817,2.461,5.3563,0.323,220.96,2.2396,3.1072,3.1764,4.1871,64.1293,水层
1007.90625,290.9008,9.9907,9.9688,110.2126,312.4449,4.9395,4.1625,2.2214,2.5006,5.3267,0.3217,220.3036,2.2361,3.0901,3.1358,4.1871,64.2108,水层
1007.9375,289.8945,9.9355,9.9064,110.0843,310.4275,4.9758,4.1931,2.281,2.5598,5.2971,0.3199,219.1926,2.2325,3.0619,3.0732,4.1871,64.2925,水层
1007.96875,289.5176,9.8635,9.8274,110.0189,308.2834,4.994,4.1931,2.54,2.5598,5.2774,0.3199,219.1926,2.2305,3.0507,3.0228,4.2025,64.3733,水层
1008.0,288.5113,9.8168,9.7692,109.9543,304.4996,5.0123,4.2007,2.6395,2.5598,5.2774,0.3188,218.6876,2.2319,3.0395,2.9842,4.2257,64.4133,水层
1008.03125,289.1442,9.749,9.7194,109.8896,302.9867,5.0306,4.2238,2.7191,2.6193,5.2676,0.3175,218.6876,2.2383,3.0339,2.9842,4.2257,64.4945,水层
1008.0625,291.6715,9.6897,9.6529,109.8872,300.0861,5.0768,4.2704,2.8781,2.6589,5.2674,0.3163,218.2835,2.2432,3.0394,2.9951,4.2334,64.5769,水层
1008.09375,294.9563,9.6388,9.6155,110.1378,297.0593,5.0768,4.2704,2.8781,2.7184,5.2769,0.3134,217.8795,2.2544,3.0843,3.0172,4.2334,64.5738,水层
1008.125,299.1264,9.5963,9.5615,110.263,295.2948,5.1048,4.286,2.9376,2.8173,5.2865,0.3134,217.2733,2.2604,3.1241,3.073,4.2568,64.5706,水层
1008.15625,301.4008,9.5539,9.5117,110.6405,301.7364,5.1141,4.2938,2.9574,2.8173,5.3156,0.3121,217.2733,2.2706,3.1414,3.1013,4.2802,64.6521,水层
1008.1875,306.3293,9.5114,9.4785,110.8917,306.918,5.1422,4.3095,2.9969,2.8173,5.3253,0.3121,216.768,2.2782,3.2231,3.1241,4.2802,64.6501,水层
1008.21875,306.3293,9.4858,9.4453,111.3945,306.918,5.18,4.3094,2.9964,2.8567,5.3941,0.3097,216.768,2.2857,3.2528,3.1936,4.2802,64.6472,水层
1008.25,308.3517,9.4602,9.4413,111.3934,308.3093,5.18,4.3331,2.9964,2.8567,5.4239,0.3097,216.5154,2.2927,3.3312,3.2767,4.2802,64.6445,水层
1008.28125,310.3741,9.4684,9.4791,111.3921,311.2164,5.2085,4.3331,2.9961,2.9161,5.4638,0.3087,215.8586,2.2997,3.4367,3.2767,4.288,64.642,水层
1008.3125,312.1436,9.5229,9.5335,109.9955,313.4933,5.218,4.341,2.9958,2.9161,5.5041,0.3072,215.8586,2.3091,3.4367,3.3129,4.288,64.6391,水层
1008.34375,315.1786,9.586,9.6004,109.6143,313.4933,5.2275,4.3408,2.9956,2.9556,5.565,0.3066,215.6058,2.3119,3.5326,3.3928,4.2801,64.6362,水层
1008.375,316.5699,9.6743,9.7425,109.2968,314.3802,5.2562,4.3407,2.995,2.995,5.6162,0.306,215.3026,2.3171,3.5782,3.4683,4.2801,64.5886,水层
1008.40625,317.5819,9.7964,9.7718,108.534,315.1422,5.2755,4.3405,2.995,2.995,5.6472,0.3055,215.3026,2.3244,3.6511,3.5067,4.2801,64.5886,水层
1008.4375,318.3416,9.9269,9.8762,107.8985,315.2703,5.285,4.3404,2.9946,3.0939,5.6887,0.3051,214.9994,2.33,3.678,3.5781,4.2801,64.6279,水层
1008.46875,319.4817,10.0279,9.9473,107.5806,315.3984,5.3142,4.3403,3.0143,3.0939,5.6991,0.305,214.7972,2.3342,3.7051,3.6244,4.2879,64.6652,水层
1008.5,319.4817,10.0994,10.0142,107.3257,315.5302,5.3238,4.3402,3.0338,3.0939,5.6989,0.3052,214.5442,2.3382,3.7392,3.6443,4.3115,64.7056,水层
1008.53125,319.9907,10.1919,10.0811,106.8798,315.5302,5.3433,4.332,3.0531,3.1532,5.7092,0.3063,214.5442,2.3422,3.7667,3.6577,4.3115,64.7035,水层
1008.5625,319.6169,10.28,10.1564,106.4343,315.5325,5.3431,4.332,3.0531,3.1532,5.6986,0.3093,214.443,2.3438,3.7805,3.6779,4.3115,64.8239,水层
1008.59375,319.6169,10.3052,10.2359,106.4323,316.2946,5.343,4.3319,3.0531,3.2127,5.6983,0.3093,214.4427,2.3444,3.7874,3.6778,4.3194,64.8239,水层
1008.625,319.3666,10.3472,10.2527,106.4309,316.8009,5.3427,4.3398,3.0528,3.2522,5.6983,0.3104,214.4424,2.3402,3.7943,3.6778,4.3273,64.8638,水层
1008.65625,318.9911,10.3848,10.3155,106.4905,318.067,5.3427,4.3315,3.0525,3.2913,5.6667,0.3116,214.5429,2.3342,3.8012,3.6778,4.3432,64.9038,水层
1008.6875,318.4888,10.4015,10.349,106.4891,319.0787,5.3229,4.3315,3.0522,3.2913,5.6666,0.3116,214.5429,2.3285,3.7943,3.6777,4.3432,64.9837,水层
1008.71875,316.8535,10.4181,10.3742,106.5504,321.3546,5.3033,4.3314,3.032,3.2913,5.6248,0.3125,214.5931,2.3221,3.7803,3.6777,4.3671,65.064,水层
1008.75,316.8535,10.4159,10.3943,106.612,322.7456,5.2836,4.3313,2.9916,3.2908,5.5938,0.3137,214.5928,2.3125,3.8339,3.6553,4.3671,64.117,水层
1008.78125,315.9735,10.4034,10.3818,106.609,325.6532,5.264,4.3391,2.9714,3.2908,5.5834,0.3152,214.6935,2.3125,3.7989,3.6554,4.3671,64.0761,水层
