Depth,AC,CALS,DRHO,DT,GR,HAC,ILD,ILM,LLD,LLS,MRES,MSFL,MTEM,NPHI,PD60,PEF,RHOB,SFLU,SP,TT1,TT2,TT3,TT4,result
1668.0175,246.3733,9.7969,0.2158,89.1727,144.5,251.5308,3.1654,3.303,4.4806,4.6111,0.9297,3.3047,71.0,0.2167,126.4721,3.1797,2.5028,4.8493,-18.5,510.8892,349.882,527.7322,363.6897,水层
1668.04875,246.7561,10.3438,0.1857,90.5861,142.0,248.4624,2.9646,2.9982,3.8146,4.0293,0.9307,3.067,71.0,0.226,123.6436,2.9707,2.4035,4.4787,-18.3125,507.4687,350.3464,521.7273,361.5669,水层
1668.08,247.1391,10.5234,0.2268,93.6889,143.25,246.8002,2.9628,2.8412,3.5335,3.7524,0.9307,2.8965,70.875,0.2413,121.894,2.9395,2.4062,4.0841,-18.25,505.3515,352.1058,518.2959,361.6133,水层
1668.11125,247.7776,10.3516,0.2308,95.4982,137.875,245.2658,3.1173,2.9,3.3161,3.6205,0.9297,3.0723,70.9375,0.2549,120.0909,2.8262,2.4168,3.7203,-18.1562,504.0893,355.1656,513.5804,362.0695,水层
1668.1425,248.9272,9.976,0.1967,93.8195,137.6179,244.1147,3.3299,3.2065,4.0065,4.3763,0.9292,3.5156,71.0,0.2479,119.8335,3.0511,2.4324,3.6135,-18.2501,504.9773,356.9251,511.0206,364.695,水层
1668.17375,250.0771,9.25,0.1574,87.5817,128.75,243.0916,3.5199,3.7548,6.8116,7.0316,0.9282,4.5273,71.0,0.2084,119.0088,3.4492,2.4826,4.4404,-18.375,506.3133,359.5533,511.0616,369.9241,水层
1668.205,251.6104,9.0312,0.1535,80.2785,119.0543,245.2641,3.6448,4.2902,8.9051,9.3244,0.9292,6.8203,70.9999,0.1686,117.8244,3.7773,2.5892,7.2048,-18.5314,508.9444,362.1924,512.3867,371.2328,水层
1668.23625,252.5045,9.0312,0.1535,76.0242,108.8125,249.4816,3.7408,4.4493,10.2722,10.6226,0.9302,9.1273,70.9375,0.1439,115.9203,3.752,2.6338,10.7819,-18.7188,510.6902,363.5065,516.7335,376.4728,水层
1668.2675,253.0153,9.1719,0.1446,75.0373,113.0,253.4436,3.8656,4.2959,10.5596,10.7064,0.9316,11.0312,70.9375,0.15,113.7597,3.7145,2.5867,11.4701,-18.75,514.1763,365.2714,522.8178,376.9182,水层
1668.29875,253.2702,9.1875,0.1479,78.3945,120.8125,256.511,4.082,4.1426,6.5428,7.0187,0.9312,11.7188,70.9375,0.1802,110.1083,3.3066,2.4717,8.713,-18.8438,518.0969,366.6019,526.304,378.2377,水层
1668.33,253.3976,9.5391,0.1584,85.0689,138.0,259.8337,4.4026,4.0655,4.3772,4.709,0.9297,12.1875,71.0,0.2042,107.2807,3.0545,2.358,5.9103,-18.75,522.0257,367.4816,528.9241,380.8687,水层
1668.36125,253.5248,10.2109,0.1857,88.1875,144.375,260.2167,4.6718,4.1349,4.3803,4.7359,0.9292,10.9688,71.0625,0.2332,104.5545,2.748,2.3113,4.5411,-18.6875,523.7742,369.6946,530.6808,382.6254,水层
1668.3925,253.5241,10.3125,0.175,86.9811,146.0,258.043,4.7841,4.4556,5.0162,5.3119,0.9292,10.7422,71.125,0.2246,102.6509,2.8575,2.3259,4.2196,-18.4375,526.8315,370.1454,532.8748,383.0871,水层
1668.42375,253.6513,9.3359,0.1728,82.5625,134.125,256.1249,4.7549,4.967,6.6334,6.6838,0.9307,10.9297,71.0625,0.1911,101.2092,3.0098,2.4361,5.2287,-18.5,529.0254,371.036,535.5004,383.9969,水层
1668.455,253.7786,9.1719,0.1764,77.2976,125.0625,255.2299,4.6053,5.2916,9.1334,9.0581,0.9302,11.7948,71.0,0.1487,100.3322,3.2539,2.5683,8.1179,-18.5,529.9298,371.9294,539.4401,384.8903,水层
1668.48625,254.0336,9.1016,0.1809,74.5421,120.875,253.8233,4.4899,5.1724,10.2759,10.3954,0.9287,12.1328,71.0625,0.1362,99.5602,3.2402,2.6067,11.9253,-18.5,530.8232,373.2626,540.3199,386.6524,水层
1668.5175,254.4165,9.0781,0.153,75.9698,128.25,252.4167,4.4898,4.8834,7.9108,8.3627,0.9287,11.1719,71.0625,0.1679,101.1502,3.1934,2.5402,12.1346,-18.2812,531.7332,374.156,541.645,389.2807,水层
1668.54875,254.4159,9.203,0.1256,79.2966,137.6286,252.9273,4.4497,4.687,6.6196,7.0334,0.9292,11.5469,71.125,0.1935,107.2611,3.2539,2.4686,8.6227,-17.9687,532.6129,376.7897,542.9811,390.1713,水层
1668.58,254.9266,9.1172,0.1619,82.0288,142.125,254.205,4.3114,4.491,5.604,5.8927,0.9297,12.0312,71.125,0.2068,111.5556,3.3105,2.4785,6.3884,-17.8438,534.3916,378.1147,544.3171,391.4964,水层
1670.0175,258.7336,9.2969,0.1768,87.9719,115.25,284.9849,2.9758,3.3709,5.7634,5.6223,0.9253,10.9609,71.1875,0.2246,105.4899,3.2227,2.4544,4.364,-17.7188,513.904,367.5656,520.3792,380.9557,油水同层
1670.04875,250.4243,9.2344,0.1996,83.5505,109.5,284.8569,2.9563,3.3539,5.9729,5.8748,0.9287,25.6562,71.1875,0.1953,99.578,3.2129,2.5291,5.8685,-17.75,515.2374,370.6337,525.5976,383.1442,油水同层
1670.08,245.3107,9.4609,0.2009,83.6418,117.25,278.8484,3.0586,3.2673,5.9896,6.0105,0.9287,45.016,71.1875,0.1942,93.7778,3.0801,2.4944,6.1428,-17.75,516.9941,371.9533,530.3789,384.0376,油水同层
1670.11125,241.7309,9.6641,0.1971,86.648,124.0029,275.5246,3.2123,3.3331,5.089,5.2321,0.9282,29.2656,71.1875,0.2194,91.917,3.2616,2.4461,5.1583,-17.7187,522.2072,372.8467,538.1956,384.5075,油水同层
1670.1425,239.5573,9.7188,0.2293,89.3269,127.5625,270.7944,3.3673,3.4618,4.569,4.729,0.9282,20.0156,71.1875,0.2134,88.9524,3.1621,2.4595,4.5554,-17.625,526.9857,373.7429,540.3677,385.838,油水同层
1670.17375,234.4434,9.7811,0.2476,90.9162,126.3153,266.0644,3.4749,3.478,4.4762,4.5159,0.9277,14.1641,71.25,0.2024,87.4932,3.0938,2.4594,4.5709,-17.844,531.3408,375.0734,543.8595,387.1686,油水同层
1670.205,231.2472,9.625,0.2526,91.5,129.75,258.2664,3.5582,3.4607,4.5265,4.5554,0.9253,12.5,71.25,0.2109,86.7199,3.1406,2.4534,4.3992,-18.0625,533.1004,375.1035,546.0562,388.0593,油水同层
1670.23625,228.0511,9.7734,0.2566,91.3409,132.75,247.912,3.7331,3.6191,4.487,4.5468,0.9248,12.9297,71.25,0.2238,87.1796,3.1153,2.4871,4.0834,-18.125,533.5622,375.1499,546.9661,388.9663,油水同层
1670.2675,225.1104,9.3984,0.2493,89.372,126.8125,235.3845,4.0616,4.0182,4.9528,5.01,0.9253,14.3638,71.25,0.2308,88.0504,3.2715,2.5402,4.2797,-18.1406,534.4803,375.1826,546.9771,389.8543,油水同层
1670.29875,222.5533,9.2812,0.2142,84.177,121.75,225.5413,4.5114,4.6898,6.8884,7.0111,0.9263,13.8516,71.3125,0.2117,88.8188,3.1644,2.5728,5.2278,-18.375,534.9284,375.669,547.0291,391.1794,油水同层
1670.33,220.8911,9.0234,0.1634,78.3828,116.625,220.172,5.0533,5.6407,13.1703,12.9685,0.9272,12.4141,71.25,0.1752,89.8432,3.4805,2.6031,7.402,-18.6562,535.4149,375.669,547.4772,392.5072,油水同层
1670.36125,219.6121,8.9062,0.1191,72.8344,110.3125,214.0358,5.7402,6.7939,19.6844,19.2314,0.9253,10.6719,71.25,0.1324,94.875,3.5547,2.6318,11.8314,-18.7812,535.8575,376.1389,547.1113,393.4088,油水同层
1670.3925,218.8447,8.9062,0.0785,68.8845,100.0625,209.1777,6.5382,7.9893,21.6658,21.748,0.9258,8.7109,71.3125,0.1101,98.11,3.5449,2.6474,19.2824,-18.9375,536.3248,376.6252,546.696,393.8814,油水同层
1670.42375,217.9493,8.9141,0.0345,67.6151,95.25,214.546,7.2129,8.8623,21.9362,22.8859,0.9282,7.4062,71.25,0.1101,100.0083,3.4727,2.5927,27.1441,-19.0312,536.3576,377.0732,547.1496,393.9088,油水同层
1670.455,219.4826,8.9688,0.0425,68.502,94.8125,221.5758,7.3955,8.9404,14.8473,16.8654,0.9272,6.4609,71.25,0.1297,103.2401,3.2676,2.5725,28.4632,-19.3594,536.8304,378.8382,547.6196,393.5099,油水同层
1670.48625,221.9106,8.9766,0.0815,72.8062,101.75,226.3048,7.0951,8.0322,10.5475,11.7163,0.9272,6.5974,71.25,0.1588,103.7525,3.0547,2.5364,21.7805,-19.1406,537.7595,380.1688,547.6525,393.111,油水同层
1670.5175,224.4664,9.055,0.1214,77.4902,106.0724,226.6877,6.5428,6.7229,8.7971,9.7591,0.9272,6.5508,71.2501,0.1942,105.0861,2.8476,2.4912,13.6061,-18.7967,537.7595,380.6196,548.1225,393.1492,油水同层
1670.54875,226.3831,9.4453,0.1575,81.6406,118.375,224.7693,5.8973,5.7527,6.8123,7.6317,0.9282,6.2617,71.3125,0.2101,107.9087,2.7656,2.4484,8.5475,-18.5625,538.6666,381.9529,547.7429,393.1711,油水同层
1670.58,228.2999,9.6328,0.2142,85.6461,126.0025,224.3858,5.368,5.1552,5.5797,6.0462,0.9287,5.1016,71.3125,0.2153,110.6294,2.7656,2.4715,6.4769,-18.2812,538.6858,382.849,547.762,394.0727,油水同层
1670.61125,229.322,9.5938,0.2319,87.9627,129.125,223.2347,5.0405,4.7506,4.8973,5.2824,0.9297,4.3398,71.3125,0.2291,112.2708,2.8262,2.5006,5.8457,-18.2812,539.5875,383.7533,547.7922,394.5344,油水同层
1670.6425,231.6222,9.4844,0.2047,87.7486,128.0,222.5951,4.8174,4.6392,5.9437,6.2104,0.9302,3.959,71.25,0.2294,114.2209,3.4321,2.5262,5.6481,-18.0625,540.4783,383.7834,548.2512,395.0125,油水同层
1670.67375,232.6444,9.2812,0.2032,85.0605,127.5,222.9779,4.615,4.8652,6.4162,6.6452,0.9297,3.8382,71.25,0.221,115.8105,4.0312,2.5837,6.0012,-18.0625,541.3854,383.8161,548.2814,395.4716,油水同层
1670.705,234.9445,9.1953,0.1847,82.2725,121.75,224.3836,4.3914,5.0619,7.6842,7.8306,0.9287,3.752,71.375,0.1891,116.8871,4.5618,2.6129,7.6557,-18.2031,541.85,383.8462,549.194,395.9305,油水同层
1670.73625,235.9666,9.4062,0.1783,79.4949,120.5,226.6838,4.129,4.8381,9.3582,8.9871,0.9282,3.6914,71.3125,0.1802,117.6542,3.6465,2.5838,9.4534,-18.0469,541.8965,382.1577,549.2104,395.9715,油水同层
1670.7675,237.6277,9.5469,0.2021,79.3712,121.6875,230.7735,3.8947,4.3218,7.7099,7.8038,0.9302,3.7793,71.3125,0.1852,118.4231,3.2889,2.5548,9.2985,-18.2344,541.9157,380.4747,550.1094,395.5754,油水同层
1670.79875,239.033,9.8125,0.2264,84.0703,127.9375,233.5853,3.7171,3.8254,5.563,5.6876,0.9307,5.125,71.375,0.2029,118.6259,3.0117,2.5059,6.8878,-18.5156,541.9458,378.7944,550.1423,394.7366,油水同层
1670.83,239.7997,10.0,0.2104,89.2099,129.375,237.0361,3.5148,3.478,4.5388,4.6486,0.9287,7.1914,71.3125,0.2129,116.9787,2.9609,2.4018,4.8,-18.5312,542.4131,377.9501,550.6069,393.4743,油水同层
1670.86125,241.3328,10.0703,0.2211,93.6719,131.125,240.7426,3.2859,3.2048,3.6282,3.7898,0.9297,10.3984,71.25,0.2314,114.8182,3.0156,2.3545,4.1653,-18.375,542.4377,377.9693,551.5113,392.2148,油水同层
1670.8925,242.6104,10.4531,0.208,96.3924,134.375,243.2984,3.0683,2.9675,3.5258,3.6599,0.9307,10.2036,71.25,0.2433,113.4802,2.9727,2.3329,3.8173,-18.2812,542.4733,376.2971,551.5359,391.8323,油水同层
1670.92375,243.8876,10.2887,0.2098,98.1572,140.0009,242.9144,2.8544,2.8284,3.5061,3.6823,0.9268,7.5469,71.2501,0.2675,111.2679,3.2305,2.3932,3.5861,-18.281,542.0718,375.8846,552.0005,391.4279,油水同层
1670.955,243.8876,9.7578,0.2398,98.6502,141.125,241.8913,2.6838,2.7722,3.6503,3.846,0.9263,6.8008,71.3125,0.2621,109.2615,3.2227,2.4842,3.5763,-17.9688,540.8287,375.0622,552.0471,390.182,油水同层
1670.98625,244.7816,9.5939,0.2529,97.6749,140.496,240.9959,2.5646,2.7319,3.8654,4.0372,0.9263,6.293,71.3125,0.2568,107.4093,3.3417,2.5116,3.8828,-17.6561,540.8506,374.2398,551.64,390.1957,油水同层
1671.0175,245.2924,9.7734,0.2462,97.8646,135.5,241.8901,2.4819,2.6414,3.689,3.9333,0.9253,9.1953,71.3125,0.2493,105.8653,3.2656,2.4711,4.2098,-17.5,539.5939,373.8272,550.408,389.3679,油水同层
1671.04875,245.6752,10.0391,0.2576,98.1842,131.5,247.2582,2.4449,2.5378,3.6065,3.8816,0.9243,16.875,71.3125,0.2616,104.4237,3.2832,2.4568,4.0888,-17.625,537.922,372.5732,549.9954,387.2695,油水同层
1671.08,245.9303,10.2969,0.2521,99.0477,130.625,254.5438,2.4497,2.4954,3.4266,3.7183,0.9253,37.9182,71.3125,0.274,103.1366,3.2617,2.4239,3.7174,-17.875,537.5095,371.748,549.5829,387.2695,油水同层
1671.11125,245.1629,10.3047,0.2315,100.1058,134.375,260.8067,2.4588,2.5084,3.3377,3.6421,0.9248,84.875,71.25,0.2859,102.055,3.1698,2.3962,3.4705,-17.9062,535.8101,371.33,548.7579,385.5838,油水同层
1671.1425,243.756,10.5547,0.219,100.0485,132.5,264.1298,2.441,2.5146,3.4104,3.7361,0.9224,92.0,71.3125,0.2766,100.922,3.0645,2.3907,3.5624,-17.75,535.4003,370.9311,547.9384,384.7696,油水同层
1671.17375,242.9885,10.5547,0.2067,99.5813,132.0,266.0467,2.4057,2.4905,3.5602,3.8696,0.9229,91.5,71.375,0.2559,99.9432,3.0743,2.4213,3.8107,-17.75,534.5807,370.5458,547.5286,384.3515,油水同层
1671.205,242.221,10.2031,0.1978,99.5405,132.75,256.2034,2.3842,2.4642,3.4568,3.7018,0.9233,75.5,71.375,0.2476,98.8571,3.2344,2.4606,3.7867,-17.75,533.753,370.5731,546.7036,383.5155,油水同层
1671.23625,241.4534,10.0469,0.2129,99.9856,138.125,247.3825,2.4169,2.4595,3.3451,3.5374,0.9219,67.875,71.375,0.2569,97.4705,3.1348,2.4801,3.5087,-17.75,532.9334,370.6059,546.3157,382.6931,油水同层
1671.2675,240.6859,10.3047,0.1979,100.4489,141.625,245.2092,2.5154,2.5055,3.3392,3.5308,0.9219,52.4375,71.4375,0.2745,96.9531,3.1465,2.4112,3.2911,-18.0,532.9581,370.6359,545.9032,382.7204,油水同层
1671.29875,239.7905,10.5703,0.1974,99.8934,138.75,241.3738,2.6873,2.6437,3.1956,3.4261,0.9233,16.633,71.4375,0.2755,96.9004,2.9688,2.3864,3.2405,-18.0,532.551,370.666,544.6519,382.7641,油水同层
1671.33,239.1507,10.1326,0.2108,98.285,136.9921,238.0497,2.9694,2.8703,3.3956,3.6942,0.9214,7.6602,71.3751,0.2871,97.1551,3.0627,2.3984,3.2435,-17.7811,531.2861,371.573,544.2586,382.7887,油水同层
1671.36125,238.7667,9.8281,0.2041,92.0091,127.1875,235.2369,3.2913,3.2983,4.9986,5.3303,0.9204,4.4062,71.4375,0.274,97.2552,3.3438,2.4452,3.5201,-17.625,531.3217,372.9009,544.2778,384.1165,油水同层
1671.3925,238.3826,9.5699,0.1644,81.7511,111.055,227.183,3.4974,4.0013,7.2703,7.4611,0.9224,3.334,71.4376,0.2168,98.4846,3.961,2.4826,4.8568,-17.5,530.5048,373.3626,543.4473,385.0154,油水同层
1671.42375,238.2542,9.1094,0.1864,72.9291,101.75,229.4836,3.5802,4.5371,10.5891,10.334,0.9224,2.9102,71.5,0.1397,99.048,4.0391,2.588,9.9408,-17.5,530.524,374.685,542.6222,385.9088,油水同层
1671.455,240.1709,9.1875,0.1884,70.574,110.6875,233.19,3.6316,4.4017,11.4955,11.4596,0.9233,2.9199,71.4375,0.1099,100.021,3.5916,2.5733,18.9878,-17.5,531.4394,375.5866,542.6578,387.6765,油水同层
1671.48625,242.599,9.75,0.1645,75.7776,131.25,236.0015,3.6684,3.9258,8.7047,9.3992,0.9233,3.3954,71.4375,0.1582,100.994,3.377,2.4328,19.072,-17.5,531.8985,376.0483,542.6907,389.4333,油水同层
1671.5175,244.8994,9.9922,0.1894,84.6006,141.625,237.1515,3.7132,3.6326,5.1425,5.825,0.9233,3.6211,71.4375,0.2293,101.4546,3.166,2.3975,9.6743,-17.7188,533.2374,375.6521,543.5897,390.7667,油水同层
1671.54875,246.9439,9.9844,0.2331,92.2837,145.25,239.0684,3.724,3.4742,3.5769,4.0375,0.9224,3.4102,71.4375,0.2534,102.6845,3.1406,2.4251,4.4868,-17.8125,533.6827,374.4035,543.6252,390.3678,油水同层
1671.58,249.1162,10.1719,0.2605,94.5924,145.875,242.6469,3.5675,3.3154,3.4827,3.8934,0.9224,2.9883,71.5,0.2557,103.6825,3.1466,2.479,3.9439,-17.8125,535.0161,373.5729,543.6444,389.5344,油水同层
1671.61125,250.0106,9.7188,0.2614,94.7252,145.0,245.8422,3.3225,3.2185,3.6603,4.0306,0.9224,2.9688,71.5,0.2437,104.4778,3.2109,2.4926,3.9143,-17.7812,535.9096,373.1603,544.5516,389.5672,油水同层
1671.6425,251.2882,9.7266,0.2519,94.2782,146.625,249.5484,3.191,3.2356,4.1807,4.5714,0.9224,3.2188,71.5,0.2483,105.7591,3.3828,2.5225,4.0755,-17.9688,537.243,372.7614,545.8713,388.3104,油水同层
1671.67375,252.0546,9.375,0.2289,90.3992,149.0,252.1045,3.1086,3.3493,5.947,6.2275,0.9224,3.2148,71.5,0.2417,106.5275,3.8184,2.5611,4.7351,-18.0938,538.131,371.9445,546.7676,389.2011,油水同层
1671.705,253.46,9.3047,0.2349,84.5096,149.5,254.2771,2.997,3.4364,6.145,6.5032,0.9214,3.1563,71.5,0.2053,107.2436,3.5195,2.5984,6.2468,-18.2656,539.8961,371.969,548.101,390.5289,油水同层
1671.73625,254.7376,9.43,0.2223,83.2384,144.4984,256.0661,2.9533,3.3283,5.3779,5.7713,0.9214,3.9922,71.4376,0.1754,107.7547,3.3258,2.5337,7.8796,-18.1719,540.3607,372.8625,549.4234,390.9934,油水同层
1671.7675,255.2485,9.8516,0.2044,85.7188,142.5,256.5768,2.9996,3.1022,4.7175,5.1701,0.9204,5.6445,71.5,0.1802,108.1121,2.8262,2.4311,6.9163,-18.1406,540.3908,374.193,550.7623,391.8896,油水同层
1671.79875,257.0367,10.1951,0.2095,88.9181,148.1319,256.8319,3.0547,3.0016,4.1,4.5994,0.9224,11.9375,71.5,0.2177,108.5196,2.9121,2.3968,4.8269,-17.8905,539.9947,376.8241,551.2241,393.2284,油水同层
1671.83,257.0367,9.9609,0.2675,93.8353,156.75,257.087,3.0844,3.0332,3.2726,3.7661,0.9233,16.0,71.5,0.2434,108.5683,2.9336,2.4759,4.0438,-17.7656,540.8992,379.458,551.686,394.9906,油水同层
1671.86125,257.5476,9.9062,0.2947,96.5055,156.25,257.5977,3.0783,3.0546,3.4819,3.9713,0.9224,38.9375,71.4375,0.2491,108.566,3.1037,2.526,3.8818,-17.5781,541.3637,380.7722,552.5959,395.8813,油水同层
1671.8925,257.9304,9.6875,0.2616,93.1281,150.875,259.131,3.0055,3.0661,4.6313,5.1326,0.9233,81.8344,71.4375,0.2475,108.5115,3.3828,2.5129,3.995,-17.5938,542.2545,382.0973,553.0522,397.2201,油水同层
1671.92375,258.3133,9.5312,0.2548,88.4806,135.5,260.1531,2.9604,3.118,4.6376,5.0771,0.9243,129.125,71.5,0.2308,108.663,3.2266,2.4931,4.3066,-17.5312,543.1508,382.1546,554.3829,398.1108,油水同层
1671.955,258.3128,9.1797,0.2506,88.26,128.625,261.1753,3.0793,3.1534,4.2179,4.6594,0.9214,175.125,71.5,0.2251,108.6603,3.1875,2.4573,5.0967,-17.3438,544.0552,381.7366,554.842,399.4469,油水同层
1671.98625,258.1841,9.8516,0.2208,89.0054,128.625,262.453,3.321,3.2132,4.4717,5.0777,0.9204,166.625,71.5,0.23,108.8122,2.8871,2.3837,5.1846,-17.2812,545.3776,381.3459,556.1727,399.9032,油水同层
1672.0175,258.1837,10.1406,0.1819,88.5109,133.875,263.3473,3.6287,3.5914,4.8867,5.6035,0.9204,203.75,71.5,0.2601,109.3747,3.3477,2.3682,4.7891,-17.4375,547.14,380.5344,556.6372,401.2337,油水同层
1672.04875,258.1825,9.4453,0.2009,86.1252,132.5,261.685,3.9795,4.3838,5.6112,6.3195,0.9209,175.0,71.5625,0.2374,110.0394,3.6328,2.4828,5.1974,-17.5,548.9133,381.4142,557.5444,401.7064,油水同层
1672.08,258.1825,8.9766,0.2025,80.5445,126.125,258.7443,4.1583,5.0458,8.808,9.0199,0.9214,134.25,71.5,0.1799,110.8583,3.7871,2.6067,7.6825,-17.5312,548.9325,381.4388,558.0035,402.6163,油水同层
1672.11125,258.3098,9.0312,0.1896,76.0653,119.5625,257.2099,4.1559,5.0094,10.9608,11.2622,0.9229,105.8807,71.5,0.1483,111.1648,3.2891,2.5899,11.7357,-17.7188,550.7031,381.9087,558.4708,402.6299,油水同层
1672.1425,258.5645,9.2192,0.1704,78.7822,120.0075,256.1867,4.2343,4.575,7.2729,7.7485,0.9229,98.625,71.5625,0.1705,111.9837,3.076,2.4613,12.1916,-17.8751,551.1567,382.3677,558.9326,402.6627,油水同层
1672.17375,258.8192,9.6719,0.1641,86.7472,129.375,256.0583,4.475,4.3099,5.4673,6.0689,0.9214,122.0625,71.5625,0.207,112.8026,2.8398,2.3814,8.502,-17.9688,552.4874,383.7037,559.3945,402.6927,油水同层
1672.205,258.8192,9.8357,0.1954,92.822,137.3759,256.0577,4.6402,4.3567,4.7662,5.2628,0.9219,107.125,71.5001,0.2261,113.571,2.8945,2.4259,5.6176,-18.0314,552.9492,384.1628,560.7197,402.7228,油水同层
1672.23625,258.9465,9.6328,0.2453,92.6675,138.5,256.0572,4.5332,4.5043,5.2206,5.578,0.9224,90.875,71.5625,0.2139,114.7495,2.8711,2.55,5.1486,-18.25,552.1241,385.9305,562.0504,403.6299,油水同层
1672.2675,258.9456,9.5312,0.2621,89.9528,134.5,256.9514,4.2755,4.4522,5.8011,5.9911,0.9233,55.1875,71.625,0.2052,115.672,2.9102,2.6087,5.7886,-18.3125,550.4302,386.8267,563.3783,404.0971,油水同层
1672.29875,259.0727,9.6328,0.2239,87.9633,138.625,259.1239,4.0573,4.2012,5.9492,6.0953,0.9233,52.4441,71.5625,0.2127,116.8505,2.8555,2.5598,6.331,-18.2812,549.1653,387.2993,560.3893,404.5725,油水同层
1672.33,259.0723,9.5078,0.2085,87.6782,142.0,260.2738,4.0303,4.0254,5.4931,5.7101,0.9224,50.5312,71.5625,0.2284,117.824,2.8515,2.5243,5.9987,-18.5,547.0479,387.7474,557.4003,405.0452,油水同层
1672.36125,259.0717,9.4609,0.1914,90.3051,147.5,261.1681,4.2732,4.0902,4.7937,5.1418,0.9214,57.3125,71.5,0.2451,118.4901,2.7578,2.5094,5.3616,-18.5312,545.3513,387.8048,554.4168,404.6163,油水同层
1672.3925,258.9433,9.4062,0.1742,89.223,142.375,261.0396,4.7134,4.4623,5.7887,6.167,0.9204,46.1562,71.5625,0.2374,119.6172,2.8518,2.5043,5.0766,-18.5938,543.6573,388.6791,551.0098,402.9277,油水同层
1672.42375,258.9427,9.1797,0.1287,83.0158,138.875,260.6554,5.07,5.2668,7.8636,8.1583,0.9229,19.7344,71.5625,0.2031,120.5393,3.1133,2.5133,5.9204,-18.6094,541.5317,389.1436,549.7449,399.9496,油水同层
1672.455,258.6862,8.9453,0.1035,76.5385,118.8125,260.2715,5.1376,6.2056,9.8561,10.1263,0.9229,14.1172,71.5625,0.1561,121.1536,3.2539,2.5562,8.3966,-18.5156,537.2668,389.6081,547.204,398.2419,油水同层
1672.48625,258.6859,8.8907,0.0972,71.4753,104.9963,259.8875,4.9367,6.5028,14.6038,13.885,0.9204,8.2266,71.5625,0.1298,121.6133,3.2909,2.6174,12.9494,-18.5783,536.4226,389.6408,546.3571,394.8239,油水同层
1672.5175,258.4296,9.0234,0.1126,70.2945,100.375,259.3757,4.6219,5.9777,16.3381,15.1966,0.9253,5.0857,71.5625,0.1422,121.9188,3.1426,2.6004,15.5773,-18.7656,534.2943,387.0889,545.5183,391.8321,油水同层
1672.54875,258.1732,9.2661,0.1061,76.6647,114.3236,258.8638,4.3766,4.9983,8.7684,8.489,0.9297,3.4961,71.5625,0.2048,122.0189,2.9805,2.4667,12.6409,-18.5777,533.4609,384.5288,543.8244,387.567,油水同层
1672.58,257.7893,9.8672,0.1236,87.2538,128.125,258.352,4.2422,4.0717,4.595,4.7242,0.9243,3.2109,71.5625,0.2584,122.0158,2.9238,2.3132,7.6116,-18.1094,531.7807,380.6818,542.1414,386.2911,油水同层
1675.205,318.0749,9.7812,0.032,80.3067,109.0625,337.4323,6.7963,6.7129,8.3442,7.8249,0.9614,9.7422,68.375,0.2044,135.3504,2.6738,2.4696,8.5931,-27.4531,477.6375,333.0788,478.069,339.1021,干层
1675.23625,315.2619,9.7344,0.0476,80.3364,110.9375,343.8232,6.9865,6.5016,8.0274,7.4509,0.9609,12.7344,68.375,0.2161,130.2095,2.6562,2.504,7.1427,-27.2344,482.4206,333.9529,480.2626,340.8612,干层
1675.2675,306.9524,9.9297,0.0496,81.2636,110.625,347.5299,7.0125,7.1717,8.8631,7.9248,0.9604,32.0625,68.375,0.2143,126.3028,2.627,2.4829,6.354,-26.8906,485.4774,337.0232,483.751,342.1888,干层
1675.29875,295.8305,9.5938,0.0455,81.9414,108.75,355.071,7.1017,7.4194,8.8438,7.6899,0.96,45.7812,68.375,0.2164,120.3404,2.5898,2.4369,7.3888,-27.1094,489.8235,338.3399,486.8023,344.8112,干层
1675.33,290.0775,9.1953,0.0584,81.2687,103.0,354.943,7.131,7.2607,9.3222,7.9343,0.96,30.3125,68.375,0.1978,116.2792,2.6367,2.4523,8.4102,-27.7344,491.5855,340.5334,491.5882,347.8815,干层
1675.36125,285.3472,9.4688,0.0656,80.1791,103.25,339.3471,7.3174,7.1819,9.6872,8.3105,0.9604,21.4743,68.3125,0.2029,109.5979,2.6816,2.4864,7.7737,-27.3281,492.4843,342.7241,496.3687,349.19,干层
1675.3925,270.9016,9.5078,0.0722,79.4219,103.9375,322.3451,7.465,7.5419,8.7293,7.6332,0.96,24.0625,68.3125,0.2017,99.2687,2.6855,2.5131,6.8609,-25.8906,493.3776,344.9176,497.2702,352.6892,干层
1675.42375,264.7652,9.3437,0.0612,78.7723,101.2476,296.1392,7.5718,7.996,9.4683,8.2294,0.9595,48.4375,68.375,0.2055,95.6181,2.6289,2.4707,7.467,-25.0158,495.1368,349.7144,496.8687,354.8718,干层
1675.455,253.3876,9.1875,0.048,79.5261,98.1875,275.5579,7.4131,8.1118,11.3889,9.6214,0.959,153.5,68.375,0.1903,90.4267,2.6562,2.425,8.9437,-25.2031,496.8988,351.0229,496.9016,358.371,干层
1675.48625,246.1007,9.0861,0.0585,79.2608,92.9413,264.5638,7.2244,7.6987,10.6017,9.0827,0.96,134.375,68.375,0.1814,84.4115,2.7266,2.4373,10.0495,-26.1412,499.972,354.5248,497.8031,360.5536,干层
1675.5175,240.2198,9.3203,0.0661,79.8697,97.625,254.2089,7.1436,7.2161,9.9762,8.6716,0.9614,110.875,68.375,0.1903,85.4377,2.6699,2.473,8.5759,-26.8594,500.8489,356.7047,498.6909,362.3101,干层
