Depth,AC,CAL,CNC,CORR,DEN,GR,HAC,RD,RFOC,RILD,RILM,RMLL,RS,SP,result
2027.9085,75.6129,8.7908,12.4454,-0.009,2.4475,74.0983,220.6176,21.8668,16.5566,17.4984,14.17,14.8898,17.4545,-34.4755,差油层
2027.9398,75.2405,8.8018,12.2798,-0.009,2.4546,75.1594,228.556,20.5927,15.4794,17.904,14.1559,14.2724,16.6052,-34.5829,差油层
2027.9711,74.8694,8.8128,12.1148,-0.009,2.4626,76.2164,235.8778,19.3228,14.4063,18.308,14.141,13.6584,15.7593,-34.6889,差油层
2028.0024,74.488,8.8247,11.9504,-0.0088,2.4704,77.2155,247.563,18.1053,13.3803,18.6992,14.1271,13.0929,14.9453,-34.7918,差油层
2028.0337,74.014,8.8466,11.8014,-0.0058,2.4755,77.4785,273.899,17.5582,12.9743,18.9192,14.1161,13.1299,14.5394,-34.8528,差油层
2028.065,73.5381,8.8678,11.6517,-0.0028,2.4814,77.7426,279.7899,17.0081,12.5666,19.14,14.1052,13.1671,14.1328,-34.914,差油层
2028.0963,73.0648,8.8897,11.5077,-8.0E-4,2.4862,77.95,288.3643,16.4947,12.1905,19.3395,14.097,13.2515,13.7489,-34.9728,差油层
2028.1276,72.6,8.9107,11.4322,0.001,2.4881,77.5221,289.0664,16.365,12.1672,19.3033,14.1094,13.8671,13.6062,-35.0061,差油层
2028.1589,72.1352,8.9318,11.3739,0.0011,2.4891,76.9359,284.6456,16.329,12.2303,19.209,14.1265,14.6151,13.5229,-35.0323,差油层
2028.1902,71.6787,8.9523,11.3222,0.002,2.4899,76.3311,277.9303,16.3128,12.3117,19.1037,14.1427,15.3971,13.4519,-35.0585,差油层
2028.2215,71.2935,8.967,11.3535,0.0019,2.4886,75.4756,272.5921,16.5106,12.6144,18.8584,14.1375,16.5918,13.5176,-35.0751,差油层
2028.2528,70.9546,8.978,11.4365,9.0E-4,2.4847,74.4696,268.3943,16.8407,13.0523,18.5283,14.1205,18.0369,13.6686,-35.0871,差油层
2028.2841,70.6232,8.9886,11.5237,-1.0E-4,2.4816,73.4671,262.8007,17.179,13.4948,18.1958,14.0995,19.4734,13.8245,-35.0993,差油层
2028.3154,70.3675,8.995,11.6608,-0.0011,2.4764,72.5018,258.2743,17.6042,14.0044,17.8451,14.0322,20.804,14.0389,-35.1147,差油层
2028.3467,70.2125,8.9951,11.8607,-0.002,2.4703,71.5929,254.2598,18.1392,14.5954,17.4732,13.9063,21.988,14.3259,-35.1327,差油层
2028.378,70.0602,8.996,12.0612,-0.002,2.4634,70.6897,250.7105,18.674,15.1805,17.1019,13.7789,23.1411,14.6122,-35.1511,差油层
2028.4093,69.9524,8.9958,12.2708,-0.0019,2.4573,69.9017,248.383,19.1631,15.6551,16.7483,13.6278,23.8186,14.8729,-35.1734,差油层
2028.4406,69.9663,8.9938,12.5038,-9.0E-4,2.4504,69.4277,245.5981,19.5331,15.8301,16.4442,13.4109,23.1797,15.067,-35.2084,差油层
2028.4719,69.9794,8.9917,12.7376,1.0E-4,2.4443,68.952,242.8674,19.9047,16.0058,16.1381,13.1941,22.5392,15.2627,-35.2436,差油层
2028.5032,70.0112,8.989,12.9636,0.0013,2.4377,68.5516,240.7925,20.2093,16.1064,15.8407,12.9753,21.8047,15.4153,-35.2798,差油层
2028.5345,70.2009,8.9889,13.1371,0.0042,2.4346,68.7945,239.4075,19.9252,15.5473,15.6007,12.7314,20.2105,15.2005,-35.327,差油层
2028.5658,70.3899,8.988,13.3092,0.0062,2.4307,69.0366,238.1683,19.6423,14.9903,15.3608,12.4885,18.6226,14.9874,-35.374,差油层
2028.5971,70.5968,8.988,13.474,0.0081,2.4279,69.3693,237.2763,19.3108,14.4126,15.1246,12.2506,17.0693,14.7414,-35.4203,差油层
2028.6284,70.9606,8.9879,13.5672,0.0091,2.4271,70.4897,237.6935,18.5442,13.6512,14.9124,12.0479,15.805,14.2129,-35.4613,差油层
2028.6597,71.3597,8.987,13.6423,0.01,2.428,71.7948,240.5191,17.6771,12.8483,14.7055,11.8549,14.6161,13.618,-35.5003,差油层
2028.691,71.7743,8.987,13.7128,0.0099,2.4283,73.1721,243.7527,16.8051,12.0564,14.4992,11.6659,13.4606,13.021,-35.537,差油层
2028.7223,72.2982,8.987,13.7341,0.0088,2.4315,75.1062,247.4513,15.9318,11.3804,14.2985,11.5181,12.6253,12.4207,-35.5536,差油层
2028.7536,72.8934,8.9869,13.7262,0.0068,2.4355,77.3941,251.4333,15.0523,10.772,14.0987,11.3946,11.9808,11.8153,-35.5586,差油层
2028.7849,73.4864,8.986,13.7167,0.0048,2.4395,79.6647,255.41,14.1905,10.1785,13.899,11.2731,11.352,11.2217,-35.5611,差油层
2028.8162,74.089,8.9859,13.6851,0.0025,2.4435,81.86,257.092,13.4567,9.6985,13.6927,11.1653,10.8429,10.713,-35.5413,差油层
2028.8475,74.7054,8.9849,13.6259,-0.0014,2.4476,83.9673,259.9215,12.8806,9.3602,13.476,11.074,10.4825,10.3103,-35.4922,差油层
2028.8788,75.314,8.9839,13.5665,-0.0045,2.4525,86.0364,262.2564,12.3154,9.0288,13.2605,10.9829,10.1292,9.9134,-35.4429,差油层
2028.9101,75.8643,8.9829,13.502,-0.0082,2.4564,87.7616,265.7351,11.8361,8.7595,13.0387,10.8901,9.8397,9.5732,-35.378,差油层
2028.9414,76.2581,8.982,13.4221,-0.0103,2.4594,88.5908,267.7285,11.5813,8.6515,12.8047,10.7952,9.7177,9.3832,-35.274,差油层
2028.9727,76.6512,8.9819,13.3431,-0.0124,2.4622,89.4206,269.4529,11.3273,8.5436,12.5708,10.7011,9.5959,9.1932,-35.17,差油层
2029.004,76.996,8.9809,13.263,-0.015,2.4641,90.125,270.8006,11.1058,8.4594,12.3335,10.6016,9.514,9.0243,-35.0603,差油层
2029.0353,76.9959,8.9799,13.178,-0.015,2.465,89.9619,271.8135,11.1118,8.5324,12.0815,10.4746,9.7,9.0034,-34.9153,差油层
2029.0666,76.9949,8.9789,13.0927,-0.0151,2.4651,89.7972,272.4261,11.1177,8.6057,11.8285,10.3471,9.8867,8.9832,-34.7696,差油层
2029.0979,76.9623,8.978,13.0097,-0.0159,2.4659,89.5724,270.2833,11.1444,8.6933,11.5756,10.2151,10.0963,8.9759,-34.6216,差油层
2029.1292,76.7153,8.9779,12.9402,-0.015,2.465,88.9351,267.3714,11.3189,8.88,11.3165,10.0486,10.4663,9.0612,-34.4601,差油层
2029.1605,76.4151,8.9769,12.874,-0.015,2.4649,88.1952,264.449,11.5297,9.0917,11.0556,9.8721,10.8769,9.1686,-34.2944,差油层
2029.1918,76.1152,8.976,12.8126,-0.0149,2.464,87.4603,261.6418,11.7482,9.3042,10.7973,9.6943,11.2826,9.2807,-34.1292,差油层
2029.2231,75.8073,8.976,12.7837,-0.014,2.464,86.7367,259.4992,12.0273,9.5346,10.543,9.4966,11.667,9.4286,-33.9612,差油层
2029.2544,75.4961,8.976,12.7747,-0.014,2.4641,86.0237,257.4919,12.3422,9.7737,10.2941,9.2875,12.037,9.5966,-33.7922,差油层
2029.2857,75.1947,8.9761,12.7666,-0.0141,2.4651,85.36,255.6642,12.6481,10.0021,10.047,9.0776,12.376,9.7593,-33.6232,差油层
2029.317,74.9728,8.9771,12.765,-0.0151,2.4663,85.0714,254.1935,12.8937,10.1418,9.8059,8.8676,12.4777,9.8814,-33.4536,差油层
2029.3483,74.8466,8.978,12.7722,-0.0161,2.4683,85.2333,252.4775,13.0647,10.1748,9.5768,8.6576,12.2957,9.9536,-33.2846,差油层
2029.3796,74.7248,8.9781,12.7797,-0.0171,2.4701,85.4328,252.3304,13.2242,10.1971,9.3476,8.4479,12.0955,10.0188,-33.1146,差油层
2029.4109,74.6578,8.9791,12.7841,-0.0177,2.4713,85.9994,254.8185,13.2641,10.1137,9.1357,8.2486,11.726,10.0062,-32.9429,差油层
2029.4422,74.7168,8.98,12.785,-0.0157,2.4733,87.4362,256.5553,13.0211,9.7803,8.958,8.0697,10.955,9.8113,-32.7662,差油层
2029.4735,74.775,8.98,12.785,-0.0137,2.4753,88.868,259.1955,12.7791,9.4473,8.781,7.8909,10.187,9.6164,-32.5902,差油层
2029.5048,74.8468,8.9795,12.7791,-0.0105,2.4772,90.5236,260.7587,12.4862,9.0884,8.6126,7.7205,9.4257,9.3911,-32.4119,差油层
2029.5361,74.9903,8.9765,12.7397,-6.0E-4,2.478,93.4398,264.2421,11.908,8.5836,8.4911,7.592,8.6989,8.9897,-32.2202,差油层
2029.5674,75.1333,8.9735,12.6997,0.0084,2.4782,96.3439,265.5113,11.332,8.0814,8.3701,7.464,7.9749,8.5907,-32.0292,差油层
2029.5987,75.2761,8.97,12.6793,0.0181,2.4788,99.337,267.3892,10.7515,7.5896,8.2542,7.3424,7.2906,8.1899,-31.8358,差油层
2029.63,75.4138,8.9639,12.7669,0.0314,2.4778,102.7402,264.7664,10.161,7.1718,8.1697,7.259,6.8432,7.7899,-31.6342,差油层
2029.6613,75.5498,8.9569,12.8791,0.0462,2.4768,106.2443,260.9438,9.5679,6.7709,8.0927,7.1841,6.4512,7.3898,-31.4292,差油层
2029.6926,75.6793,8.9495,12.9939,0.06,2.4758,109.69,259.9352,8.9883,6.3881,8.0177,7.1141,6.0856,6.998,-31.2234,差油层
2029.7239,75.7673,8.9405,13.116,0.0718,2.475,112.7018,257.2311,8.5073,6.1145,7.956,7.0691,5.8821,6.6699,-31.0184,差油层
2029.7552,75.8307,8.9313,13.2443,0.0828,2.475,115.4784,255.5159,8.0806,5.9039,7.9008,7.039,5.7727,6.376,-30.8126,差油层
2029.7865,75.8904,8.9217,13.3688,0.0927,2.4752,118.1322,253.6608,7.6689,5.7065,7.8463,7.0106,5.6778,6.092,-30.6092,差油层
2040.2094,75.2114,8.968,14.2502,0.0298,2.5373,109.2884,287.7388,8.2251,7.8503,6.3025,6.7704,8.8699,6.6931,-30.075,干层
2040.2407,74.8725,8.968,14.0349,0.0115,2.5491,107.3524,284.7369,8.447,7.8921,6.3865,6.8364,8.8882,6.8847,-30.1978,干层
2040.272,74.5298,8.968,13.8392,-0.0035,2.5621,105.4337,278.9046,8.656,7.9128,6.4732,6.9024,8.8849,7.0677,-30.3198,干层
2040.3033,74.1904,8.9673,13.6361,-0.0144,2.5738,103.6797,270.5054,8.8283,7.8999,6.5648,6.9708,8.8571,7.2238,-30.4373,干层
2040.3346,73.8622,8.967,13.4219,-0.0177,2.5834,102.2621,262.6433,8.9284,7.8227,6.6648,7.0426,8.781,7.3254,-30.5438,干层
2040.3659,73.5365,8.9663,13.2039,-0.018,2.5924,100.9518,255.4791,9.0054,7.7254,6.7678,7.1156,8.6897,7.4087,-30.6468,干层
2040.3972,73.2192,8.966,13.0063,-0.018,2.6007,99.7156,250.431,9.0756,7.6309,6.8712,7.1896,8.6011,7.4849,-30.746,干层
2040.4285,72.9484,8.9653,12.9065,-0.0152,2.6051,98.8344,246.8826,9.1114,7.55,6.9735,7.2636,8.5262,7.5252,-30.8266,干层
2040.4598,72.6934,8.9636,12.8422,-0.0111,2.6074,98.0794,243.4869,9.1344,7.473,7.0752,7.3379,8.4567,7.5523,-30.9002,干层
2040.4911,72.4387,8.9623,12.7783,-0.0071,2.6101,97.3274,241.3347,9.1567,7.3967,7.1769,7.4126,8.387,7.5793,-30.9732,干层
2040.5224,72.2833,8.9613,12.7298,-0.006,2.6081,96.7795,244.1389,9.1918,7.3958,7.2671,7.4728,8.4231,7.5978,-31.0228,干层
2040.5537,72.1683,8.9596,12.6878,-0.0053,2.6041,96.3162,247.2384,9.231,7.4248,7.3521,7.5268,8.5011,7.6128,-31.0627,干层
2040.585,72.0533,8.9583,12.6465,-0.0043,2.6001,95.8525,249.1323,9.27,7.4546,7.4371,7.5808,8.5791,7.6278,-31.1028,干层
2040.6163,72.0029,8.9566,12.6198,-0.0047,2.5961,95.6432,249.8682,9.3164,7.5476,7.5101,7.6105,8.7325,7.6356,-31.1256,干层
2040.6476,71.9946,8.9553,12.6024,-0.005,2.5921,95.5978,250.0633,9.3669,7.6797,7.5738,7.6239,8.9333,7.6384,-31.1372,干层
2040.6789,71.9918,8.9535,12.5871,-0.0057,2.5874,95.5767,250.0973,9.4188,7.819,7.6368,7.635,9.1421,7.6405,-31.1473,干层
2040.7102,72.0186,8.9523,12.5641,-0.006,2.5838,95.9147,251.1999,9.4548,7.9558,7.6925,7.6278,9.3109,7.6279,-31.1471,干层
2040.7415,72.0748,8.9513,12.533,-0.006,2.5815,96.6274,254.4646,9.4754,8.0904,7.7411,7.6022,9.438,7.6005,-31.1366,干层
2040.7728,72.1387,8.9495,12.4999,-0.006,2.5795,97.4343,259.2346,9.4924,8.2249,7.7883,7.5721,9.5562,7.5694,-31.1235,干层
2040.8041,72.2166,8.9483,12.4749,-0.006,2.5775,98.4611,264.5735,9.4773,8.3019,7.8353,7.5392,9.5836,7.5208,-31.1047,干层
2040.8354,72.3205,8.9473,12.4631,-0.0053,2.5763,99.913,267.6197,9.401,8.2715,7.8825,7.5006,9.4403,7.4377,-31.0762,干层
2040.8667,72.4315,8.947,12.4559,-0.0043,2.5753,101.483,269.2125,9.307,8.2095,7.9288,7.4606,9.248,7.3447,-31.0452,干层
2040.898,72.5425,8.947,12.4569,-0.004,2.5743,103.0464,270.0454,9.1909,8.1181,7.9777,7.425,9.0178,7.2392,-31.0128,干层
2040.9293,72.6525,8.9485,12.4942,-0.0025,2.574,104.5876,269.1838,8.9786,7.8983,8.0368,7.4079,8.6208,7.0801,-30.9715,干层
2040.9606,72.7615,8.9497,12.5439,-5.0E-4,2.574,106.1136,264.8936,8.7349,7.638,8.0988,7.3961,8.1708,6.9033,-30.9283,干层
2040.9919,72.8709,8.9515,12.5934,7.0E-4,2.574,107.6456,260.0248,8.4906,7.3763,8.161,7.3848,7.719,6.7264,-30.8843,干层
2041.0232,72.9858,8.955,12.6743,0.0032,2.5747,108.6097,255.3398,8.2024,7.1145,8.2453,7.4139,7.3321,6.5318,-30.8374,干层
2041.0545,73.1033,8.959,12.7666,0.0055,2.5757,109.381,251.5811,7.8979,6.8515,8.3376,7.4563,6.9657,6.33,-30.7892,干层
2041.0858,73.2196,8.963,12.8586,0.0082,2.5767,110.149,249.2954,7.5949,6.5895,8.4296,7.4991,6.6007,6.1298,-30.7412,干层
2041.1171,73.3729,8.967,12.9305,0.012,2.5785,110.4283,248.0565,7.3389,6.4014,8.544,7.5809,6.3804,5.9678,-30.6969,干层
2041.1484,73.5478,8.971,12.9905,0.0168,2.5805,110.418,248.8423,7.1107,6.2558,8.671,7.686,6.2448,5.828,-30.656,干层
2041.1797,73.7247,8.975,13.0492,0.0217,2.5825,110.3667,250.423,6.8877,6.1167,8.799,7.794,6.1217,5.692,-30.6152,干层
2041.211,73.9122,8.9783,13.0655,0.029,2.5838,110.0087,251.6919,6.7385,6.0466,8.9381,7.9318,6.0895,5.606,-30.5846,干层
2041.2423,74.1075,8.9805,13.0389,0.0393,2.5848,109.3472,253.4979,6.6635,6.0456,9.0861,8.0984,6.1471,5.5702,-30.5644,干层
2041.2736,74.3045,8.9833,13.0029,0.0495,2.5858,108.6192,256.8571,6.6045,6.0596,9.2368,8.2707,6.2241,5.5459,-30.5457,干层
2041.3049,74.475,8.9848,12.9349,0.0619,2.5852,107.7072,259.0376,6.6074,6.1206,9.3854,8.4608,6.3514,5.5635,-30.538,干层
2041.3362,74.5943,8.9858,12.8091,0.0756,2.5827,106.4681,260.8736,6.7244,6.2686,9.5286,8.6808,6.5701,5.6581,-30.5491,干层
2041.3675,74.7007,8.9868,12.6684,0.0904,2.5797,105.1362,261.7177,6.872,6.4395,9.6719,8.9104,6.8133,5.7736,-30.5659,干层
2041.3988,74.7808,8.987,12.5192,0.1047,2.5752,103.7163,260.4875,7.0586,6.6369,9.8081,9.1432,7.0919,5.916,-30.5883,干层
2041.4301,74.7485,8.9878,12.3322,0.1156,2.5671,101.8925,258.9064,7.4153,6.9518,9.9154,9.3955,7.5304,6.1767,-30.6367,干层
2041.4614,74.6832,8.988,12.1342,0.1257,2.5589,99.9439,257.574,7.8236,7.303,10.014,9.6553,8.0166,6.4736,-30.6921,干层
2041.4927,74.619,8.988,11.9364,0.1357,2.5501,98.0029,257.4699,8.2298,7.6522,10.1128,9.9135,8.5013,6.7689,-30.7479,干层
2041.524,74.417,8.9888,11.7492,0.1418,2.5395,95.8904,258.9888,8.9137,8.1973,10.1614,10.1479,9.3153,7.2543,-30.8279,干层
2041.5553,74.1748,8.9898,11.5654,0.1468,2.5285,93.7364,261.0805,9.6787,8.8,10.1936,10.3739,10.2253,7.7953,-30.9149,干层
2041.5866,73.932,8.9915,11.3822,0.1511,2.5175,91.5824,261.9646,10.4429,9.4023,10.2264,10.5991,11.1353,8.3363,-31.0019,干层
2041.6179,73.6123,8.9928,11.2549,0.152,2.5073,89.4865,261.1985,11.5409,10.2533,10.2147,10.7608,12.4897,9.0813,-31.097,干层
2041.6492,73.2519,8.993,11.1596,0.1505,2.498,87.4355,259.7651,12.8141,11.2354,10.1781,10.8866,14.0795,9.9336,-31.1948,干层
2041.6805,72.8853,8.9938,11.0683,0.1484,2.4882,85.3816,257.7466,14.117,12.2386,10.1387,11.0081,15.7086,10.8047,-31.294,干层
2041.7118,72.5156,8.9948,11.027,0.1464,2.4798,83.3495,256.0854,15.7873,13.4723,10.0686,11.0459,17.9636,11.8733,-31.386,干层
2041.7431,72.1408,8.9958,11.0335,0.1437,2.4718,81.3238,254.6587,17.8197,14.9339,9.969,11.0037,20.8341,13.1381,-31.4716,干层
2041.7744,71.766,8.996,11.0495,0.1407,2.4645,79.308,252.9681,19.9147,16.4347,9.8632,10.9465,23.8141,14.4368,-31.5556,干层
2041.8057,71.3996,8.9968,11.0858,0.1408,2.4567,77.4818,251.3925,22.148,17.9036,9.7439,10.8301,26.698,15.7757,-31.6263,干层
2041.837,71.0468,8.997,11.161,0.1481,2.4487,75.9877,249.9655,24.6354,19.3222,9.5992,10.6102,29.4194,17.1906,-31.6748,干层
2041.8683,70.698,8.997,11.2442,0.1563,2.4407,74.5787,247.7769,27.1704,20.7222,9.45,10.3664,32.0894,18.6174,-31.717,干层
2041.8996,70.3697,8.997,11.3338,0.1667,2.4327,73.4222,245.3615,29.391,21.7986,9.2981,10.1041,33.8024,19.8409,-31.7505,干层
2041.9309,70.1347,8.9962,11.4501,0.1856,2.4231,73.3715,242.6557,30.217,21.4686,9.1382,9.7703,31.3721,20.1681,-31.742,干层
2041.9622,69.9227,8.996,11.5723,0.2074,2.4131,73.5965,238.8707,30.6968,20.7876,8.977,9.4183,27.9061,20.2729,-31.7238,干层
2041.9935,69.7099,8.9952,11.6947,0.2287,2.4031,73.8224,237.5133,31.1786,20.104,8.8145,9.0649,24.4274,20.3775,-31.7057,干层
2042.0248,69.7707,8.9942,11.8485,0.2528,2.3907,76.1337,235.1728,29.2472,18.2367,8.6597,8.7208,20.8878,19.1754,-31.6338,干层
2042.0561,69.9032,8.9932,12.0119,0.2779,2.3784,79.0009,232.7799,26.677,16.0504,8.5053,8.3775,17.3157,17.6264,-31.5475,干层
2042.0874,70.0344,8.9922,12.1741,0.3029,2.3664,81.8569,234.5347,24.1162,13.8732,8.3513,8.0355,13.7577,16.0826,-31.4607,干层
2042.1187,70.379,8.992,12.3584,0.3223,2.3544,86.1704,236.2085,21.4851,12.1217,8.2037,7.7389,11.462,14.5012,-31.3362,干层
2042.15,70.8324,8.992,12.554,0.3396,2.344,91.2404,237.5032,18.8081,10.5796,8.0571,7.464,9.799,12.8935,-31.1905,干层
2042.1813,71.2974,8.992,12.75,0.3558,2.3332,96.3842,238.9706,16.1363,9.0714,7.9119,7.193,8.2222,11.2895,-31.0433,干层
2050.8201,74.8205,8.9292,13.8736,0.0441,2.5827,97.8834,275.6214,9.2451,7.5991,6.1064,6.6842,8.3476,7.0918,-29.2863,干层
2050.8514,74.5628,8.93,13.6366,0.0319,2.5857,95.9117,275.1028,9.5261,7.9051,6.1497,6.6892,8.3703,7.277,-29.382,干层
2050.8827,74.3127,8.9303,13.4047,0.0192,2.5888,94.0017,275.6437,9.7935,8.2013,6.1947,6.6935,8.3802,7.4543,-29.4767,干层
2050.914,74.1278,8.9317,13.2238,0.0093,2.591,92.6438,275.294,9.9492,8.4085,6.2463,6.6927,8.3038,7.5595,-29.5632,干层
2050.9453,74.0508,8.9345,13.1267,0.0023,2.5912,92.2065,272.7625,9.918,8.4667,6.3113,6.684,8.079,7.5455,-29.6365,干层
2050.9766,73.9737,8.9368,13.0297,-0.0047,2.592,91.7688,268.9343,9.8862,8.5255,6.3763,6.6757,7.8547,7.5313,-29.7102,干层
2051.0079,73.9272,8.9398,12.965,-0.0107,2.5912,91.8148,264.8528,9.78,8.5058,6.4475,6.6705,7.6117,7.469,-29.775,干层
2051.0392,73.9723,8.943,12.9975,-0.0135,2.5882,93.3214,261.4418,9.4457,8.2508,6.5385,6.6763,7.3124,7.2634,-29.8151,干层
2051.0705,74.0163,8.9468,13.0305,-0.0155,2.5852,94.8167,257.7602,9.1144,7.9978,6.6292,6.6815,7.0154,7.0594,-29.8541,干层
2051.1018,74.0771,8.9498,13.0761,-0.0155,2.5817,96.5323,253.6689,8.777,7.7262,6.7246,6.6943,6.7259,6.8521,-29.8856,干层
2051.1331,74.1902,8.9525,13.1617,-0.0092,2.5765,98.9358,251.2848,8.4227,7.3966,6.8372,6.7281,6.46,6.6343,-29.8938,干层
2051.1644,74.315,8.9548,13.2575,-0.0019,2.5707,101.4985,248.0955,8.0647,7.0533,6.9539,6.7671,6.1997,6.4143,-29.8965,干层
2051.1957,74.4484,8.957,13.3522,0.0082,2.5654,103.9796,245.511,7.726,6.7228,7.0732,6.8119,5.9555,6.2056,-29.8948,干层
2051.227,74.61,8.9567,13.4426,0.0256,2.5591,106.0947,243.3906,7.4658,6.4505,7.2001,6.8762,5.778,6.0428,-29.8799,干层
2051.2583,74.787,8.9557,13.5314,0.0466,2.5524,108.0247,244.2353,7.2466,6.2072,7.3318,6.9522,5.635,5.9031,-29.8572,干层
2051.2896,74.9645,8.9545,13.6194,0.0678,2.5464,109.7677,248.9999,7.0449,5.981,7.4628,7.0308,5.5117,5.7744,-29.8346,干层
2051.3209,75.1441,8.9514,13.7074,0.0909,2.5407,110.7132,253.7361,6.9215,5.8308,7.5933,7.1214,5.4727,5.6901,-29.8104,干层
2051.3522,75.3268,8.9456,13.7958,0.1168,2.5356,110.8845,257.9978,6.8741,5.7539,7.7235,7.2254,5.517,5.6488,-29.7852,干层
2051.3835,75.5071,8.9401,13.8822,0.1407,2.5306,110.9807,257.167,6.8364,5.6868,7.8522,7.3292,5.5725,5.6135,-29.7613,干层
2051.4148,75.6771,8.9325,13.9634,0.1568,2.5262,110.5843,255.1758,6.8615,5.6846,7.9734,7.433,5.7047,5.616,-29.7446,干层
2051.4461,75.8314,8.9233,14.0347,0.1598,2.5232,109.4005,253.4498,6.9875,5.7853,8.0841,7.539,5.9597,5.678,-29.7399,干层
2051.4774,75.9861,8.9133,14.1064,0.1628,2.5205,108.2175,252.8754,7.1135,5.8856,8.1941,7.645,6.2147,5.7397,-29.7359,干层
2051.5087,76.1157,8.9038,14.1681,0.1588,2.5187,106.8942,254.6109,7.2863,6.0358,8.299,7.7465,6.5114,5.8313,-29.742,干层
2051.54,76.1787,8.8955,14.2041,0.1368,2.518,105.2452,257.2343,7.575,6.3091,8.3877,7.8335,6.9071,5.9992,-29.774,干层
2051.5713,76.242,8.8868,14.2401,0.1145,2.5177,103.5965,259.1305,7.8633,6.5831,8.476,7.9208,7.3024,6.1673,-29.806,干层
2051.6026,76.2739,8.8799,14.2612,0.0915,2.517,101.9941,260.7426,8.1703,6.8804,8.5631,8.0037,7.6958,6.3518,-29.847,干层
2051.6339,76.2161,8.8759,14.2408,0.068,2.517,100.5199,261.9113,8.5281,7.2433,8.6448,8.0726,8.0826,6.5831,-29.913,干层
2051.6652,76.1377,8.8721,14.2116,0.0431,2.5173,99.0646,263.6027,8.901,7.6243,8.7264,8.1391,8.4713,6.827,-29.9845,干层
2051.6965,76.0324,8.87,14.1716,0.0217,2.5183,97.6995,264.8128,9.2513,7.9843,8.8097,8.2057,8.8323,7.0626,-30.0604,干层
2051.7278,75.8389,8.8709,14.0974,0.0081,2.5193,96.5811,266.0201,9.5409,8.2882,8.8999,8.2737,9.1178,7.278,-30.1519,干层
2051.7591,75.6002,8.8736,14.0051,-0.0016,2.5203,95.5918,266.7414,9.7996,8.5622,8.9932,8.3419,9.3628,7.4823,-30.2519,干层
2051.7904,75.3521,8.8756,13.9081,-0.0097,2.5216,94.6695,267.4088,10.0359,8.8035,9.0906,8.415,9.5853,7.6754,-30.3531,干层
2051.8217,75.0618,8.8779,13.7937,-0.014,2.5233,94.0106,268.0218,10.1865,8.915,9.2034,8.5055,9.7185,7.8223,-30.46,干层
2051.853,74.7381,8.8809,13.6644,-0.0137,2.5243,93.6019,267.5601,10.2558,8.9053,9.3291,8.6115,9.7673,7.9243,-30.571,干层
2051.8843,74.4184,8.8839,13.5338,-0.013,2.5253,93.2191,265.3707,10.3234,8.8865,9.4565,8.721,9.8105,8.0245,-30.682,干层
2051.9156,74.1209,8.886,13.3985,-0.0121,2.5263,92.9962,262.8297,10.3765,8.8056,9.5984,8.853,9.822,8.1137,-30.7918,干层
2051.9469,73.8559,8.886,13.2541,-0.0094,2.527,93.0106,259.2943,10.4087,8.6313,9.7627,9.0196,9.7847,8.1869,-30.8999,干层
2051.9782,73.5926,8.8863,13.1104,-0.0074,2.527,93.0253,255.2619,10.4411,8.4583,9.9257,9.1853,9.7477,8.2592,-31.0076,干层
2052.0095,73.373,8.8861,12.9686,-0.006,2.5267,92.918,252.0761,10.5109,8.3188,10.0954,9.3679,9.775,8.3493,-31.1109,干层
2052.0408,73.2547,8.8834,12.8296,-0.006,2.5257,92.5337,248.9556,10.6649,8.2558,10.2801,9.5909,9.9487,8.4783,-31.2056,干层
2052.0721,73.1357,8.8814,12.6906,-0.006,2.525,92.1487,245.2808,10.8189,8.1925,10.4644,9.8139,10.122,8.6073,-31.2996,干层
2052.1034,73.0421,8.8791,12.5565,-0.006,2.5247,91.4738,242.9276,11.0266,8.2024,10.6511,10.0409,10.4133,8.7642,-31.39,干层
2052.1347,73.0139,8.8761,12.4381,-0.006,2.5237,90.0986,242.4911,11.3621,8.3948,10.8371,10.2712,10.9871,8.9854,-31.4691,干层
2052.166,73.0006,8.8731,12.3228,-0.0063,2.523,88.5646,245.2327,11.7271,8.6281,11.0231,10.5025,11.6244,9.2208,-31.5464,干层
2052.1973,72.9788,8.8701,12.2189,-0.007,2.5227,86.8919,247.6505,12.1433,8.9456,11.2044,10.7248,12.3921,9.4843,-31.6213,干层
2052.2286,72.9348,8.8674,12.1504,-0.0073,2.5217,84.8211,249.4674,12.7057,9.5025,11.3726,10.9193,13.5319,9.827,-31.6871,干层
2052.2599,72.8794,8.8654,12.0997,-0.008,2.5207,82.5283,250.8805,13.347,10.1878,11.5356,11.101,14.8733,10.2137,-31.7489,干层
2052.2912,72.8106,8.8637,12.0621,-0.008,2.5197,80.3033,251.9272,14.0068,10.9284,11.6937,11.2685,16.2409,10.6127,-31.8093,干层
2052.3225,72.6915,8.863,12.073,-0.0083,2.5184,78.2589,253.3172,14.7487,11.8874,11.8409,11.388,17.7409,11.0694,-31.8637,干层
2052.3538,72.5275,8.863,12.1257,-0.009,2.5164,76.3729,254.9097,15.5627,13.0374,11.9779,11.4663,19.3576,11.5764,-31.9127,干层
2052.3851,72.3599,8.8627,12.1831,-0.009,2.5144,74.5689,256.9317,16.3514,14.1621,12.1146,11.5389,20.8711,12.0719,-31.9611,干层
