Depth,CALS,DRHO,DT,GR,ILD,ILM,LLD,LLS,MSFL,NPHI,PEF,RHOB,SFLU,SP,TT1,TT2,TT3,TT4,result
1254.3696,9.2031,0.0019,92.615,110.0,5.1961,5.2921,6.4132,5.4268,24.9688,0.2654,2.9355,2.5206,5.5297,-57.2812,610.5,421.0,603.0,421.0,水层
1254.4204,9.2734,-0.0023,93.3534,108.25,5.0091,4.9211,5.7633,4.9309,31.4688,0.2617,3.1465,2.5061,5.3373,-57.1562,614.0,423.0,606.0,422.75,水层
1254.4712,9.2422,-0.0012,93.8339,107.8125,4.8096,4.7542,5.4833,4.7381,37.1875,0.2955,3.0605,2.504,4.833,-57.6562,617.5,424.0,611.0,424.25,水层
1254.522,9.4062,-0.0044,95.3833,103.9375,4.6237,4.5417,5.2651,4.6135,37.7812,0.3117,3.123,2.4998,4.4718,-57.625,620.0,426.75,614.0,427.5,水层
1254.5728,9.3984,-0.0035,96.0801,103.6875,4.456,4.4045,5.0321,4.4324,32.4375,0.3149,2.8184,2.5102,4.4453,-57.1875,624.0,428.25,618.5,430.0,水层
1254.6236,8.8906,-0.0029,96.2602,99.6875,4.3328,4.2681,4.9127,4.3351,26.5312,0.2843,2.8789,2.508,4.393,-57.0625,627.5,432.75,621.5,433.5,水层
1254.6744,8.5625,0.0019,97.3212,99.875,4.1702,4.0874,4.7653,4.2397,21.4809,0.2791,2.9434,2.5157,4.2984,-57.25,632.0,438.25,626.0,438.75,水层
1254.7252,8.4688,0.0067,98.5045,102.4434,4.0247,3.9739,4.6521,4.1775,18.5625,0.2733,3.3321,2.5182,4.115,-57.4375,636.004,438.252,631.0044,439.5026,水层
1254.776,8.4375,0.007,99.3641,109.8125,3.8917,3.8959,4.5024,4.044,17.2812,0.2914,3.4199,2.5185,3.9863,-57.375,641.0,440.75,636.5,442.75,水层
1254.8268,8.4219,0.0061,99.4695,115.125,3.7649,3.7745,4.387,3.9707,16.2031,0.3014,3.6542,2.4984,3.9996,-57.0312,646.0056,443.0032,640.0052,445.5022,水层
1254.8776,8.4219,0.0036,100.0872,115.25,3.6256,3.6307,4.3863,3.9372,15.2891,0.3229,3.5508,2.4927,3.9521,-57.3125,653.0,447.0,646.5,448.25,水层
1254.9284,8.4297,0.0034,101.5837,121.875,3.4607,3.47,4.1522,3.702,15.6953,0.3228,3.5645,2.4825,3.8778,-57.2188,659.0,452.0,654.0,453.5,水层
1254.9792,8.4297,0.0073,103.5859,115.25,3.3425,3.3066,3.8272,3.4749,16.2642,0.331,3.3418,2.4918,3.6485,-57.4688,664.0,458.25,658.0,459.0,水层
1255.03,8.4453,0.0098,105.4432,114.0625,3.2113,3.1364,3.6113,3.3249,16.6875,0.3455,3.2754,2.4746,3.3409,-57.2812,671.5,462.0,664.0,462.25,水层
1255.0808,8.4688,0.0118,106.606,108.3125,3.088,3.0258,3.4476,3.1742,16.1562,0.3467,3.2773,2.4755,3.0544,-57.0938,674.5,464.0,668.5,464.75,水层
1255.1316,8.4688,0.0121,106.8277,105.6875,2.9712,2.9514,3.3539,3.0633,15.8828,0.3542,3.2598,2.4783,2.952,-56.9062,681.0,469.5,674.0,468.25,水层
1255.1824,8.4766,0.0111,106.5484,111.75,2.8857,2.8651,3.3733,3.0476,15.5938,0.3406,3.2441,2.4888,2.936,-56.7188,684.0,473.5,679.5,474.25,水层
1255.2332,8.4766,0.0076,106.7956,113.875,2.8304,2.8097,3.368,3.0101,15.2578,0.3615,3.1367,2.4873,2.9843,-57.4062,689.5,480.25,683.5,478.0,水层
1255.284,8.4766,0.0062,107.3807,115.625,2.8226,2.7676,3.2162,2.905,14.8281,0.3624,3.3145,2.4805,2.9389,-57.8125,687.0,481.0,684.0,480.75,水层
1255.3348,8.4766,0.0113,106.982,110.5625,2.8699,2.7866,3.0981,2.8813,14.758,0.3661,3.582,2.4865,2.7715,-57.5625,682.0,479.5,675.5,479.5,水层
1255.3856,8.4766,0.0142,104.9734,104.6869,2.9444,2.8749,3.456,3.2114,14.6406,0.3645,3.9705,2.4828,2.6041,-57.0624,679.998,474.2462,674.9992,474.9934,水层
1255.4364,8.4688,0.0126,100.7917,103.875,2.971,3.0548,3.8766,3.487,14.7891,0.3545,3.7109,2.4996,2.9075,-56.875,677.5,469.5,674.0,466.75,水层
1255.4872,8.4688,0.0143,99.4078,99.3125,3.0647,3.1441,4.082,3.6106,14.9375,0.346,3.3788,2.5173,3.651,-56.6875,672.9936,467.499,671.992,464.7522,水层
1255.538,8.4766,0.0128,99.0475,96.8125,3.223,3.1538,4.0066,3.6222,15.1953,0.3121,3.2188,2.5262,4.0456,-56.3438,665.0,466.25,662.0,467.5,水层
1255.5888,8.4766,0.0032,99.2712,98.3125,3.449,3.276,3.8887,3.6639,15.5781,0.3142,3.1641,2.5061,3.633,-56.7812,656.5,460.25,653.0,462.25,水层
1262.65,9.1641,-0.0065,95.9945,107.4375,4.9056,4.5495,5.8642,5.2569,6.0234,0.2717,3.1815,2.4687,4.9482,-57.9375,613.9988,423.0064,606.4976,418.2516,干层
1262.7008,8.6562,-0.0094,97.4234,108.0,5.0488,4.4404,5.0218,4.4761,6.5938,0.2853,3.0762,2.4587,4.135,-58.0,612.5,431.0,603.5,420.25,干层
1262.7516,8.5938,-0.0034,96.8076,107.375,5.1655,4.5617,4.3904,3.9948,7.9805,0.3024,2.7773,2.4529,3.633,-57.9375,612.0,432.25,603.5,428.0,干层
1262.8024,8.5469,2.0E-4,94.4227,101.9375,5.3239,5.0479,4.6359,4.2941,9.3906,0.3109,2.6426,2.4726,3.8135,-58.3125,607.5,429.0,598.5,424.25,干层
1262.8532,8.4766,0.0034,91.4827,95.6875,5.555,5.6759,5.8392,5.1713,9.75,0.2807,2.7227,2.495,4.2984,-59.1875,605.0,427.5,597.5,423.0,干层
1262.904,8.4219,7.0E-4,88.1014,85.3125,5.8951,6.3305,8.153,6.9827,9.0234,0.2674,2.9473,2.5007,6.8219,-59.625,598.5,422.75,592.0,416.0,干层
1262.9548,8.4219,0.0014,86.5933,76.4375,6.419,6.7042,9.7351,8.4912,9.1092,0.2431,2.873,2.4759,8.7335,-60.0,591.5,418.25,584.0,412.0,干层
1263.0056,8.4219,-0.0103,84.8737,70.1875,7.2979,7.4805,10.5807,9.5843,9.1875,0.251,2.8398,2.4304,10.7205,-60.625,588.0,410.25,580.5,402.75,干层
1263.0564,8.4219,-0.0161,82.74,70.3125,8.2111,8.5127,10.9438,10.0272,9.125,0.2304,3.0039,2.4091,10.105,-61.5625,578.5,399.0,571.5,392.25,干层
1263.1072,8.4297,-0.0169,82.7554,71.375,9.1623,8.8873,9.8586,9.2983,8.9844,0.2321,3.2676,2.424,10.5691,-61.625,574.0,402.25,565.5,393.5,干层
1263.158,8.4609,-0.0111,81.5306,70.0625,9.646,9.3539,11.2475,10.5825,9.125,0.2213,3.3184,2.449,10.936,-61.375,566.0,393.5,554.5,386.75,干层
1263.2088,8.4453,-0.0088,82.0478,66.4363,9.6636,9.7346,10.7645,9.9729,9.3047,0.233,3.0859,2.4646,10.6256,-60.6245,560.4988,392.9936,547.9996,386.7436,干层
1263.2596,8.4219,-0.0024,81.4538,64.9375,9.0225,9.421,10.1188,9.4073,9.3358,0.2263,3.0703,2.4759,10.8567,-59.9375,559.0,385.0,547.5,378.75,干层
1263.3104,8.4219,6.0E-4,79.4989,67.4375,7.7627,8.6735,12.3427,10.9663,9.0625,0.2203,3.4828,2.4865,11.5699,-59.125,580.0064,378.7582,567.0092,372.008,干层
1263.3612,8.4766,0.0034,82.0658,66.375,6.4366,7.3908,11.2399,9.9743,8.9062,0.1998,3.9766,2.506,10.9161,-58.4375,588.0,389.0,578.5,382.0,干层
1263.412,8.5078,0.0132,87.958,73.0625,5.5949,5.5608,7.6457,6.5528,9.1562,0.2055,3.7168,2.5146,9.1056,-57.25,598.5,405.5,590.0,398.0,干层
1263.4628,8.9922,0.0171,96.394,77.75,5.1304,4.3507,5.3158,4.7627,8.8203,0.2358,3.1621,2.4909,5.253,-57.8125,601.0,423.5,592.5,412.25,干层
1263.5136,9.4219,0.0126,102.4003,97.875,4.8419,3.9482,3.5642,3.477,8.9844,0.3032,2.7988,2.4311,3.0083,-58.0625,596.0,434.75,590.0,428.75,干层
1263.5644,9.2969,0.0108,103.5582,106.5625,4.8319,4.0299,3.0617,3.0362,8.5078,0.3482,2.748,2.402,2.5026,-57.7812,596.5,430.75,587.0,426.75,干层
1263.6152,8.7656,0.0109,99.9067,110.9375,4.6412,4.2983,3.6514,3.5987,8.5234,0.357,2.9961,2.407,2.6535,-57.7812,600.5,437.5,591.0,430.25,干层
1263.666,8.7969,0.0043,93.1206,103.375,4.4471,4.6227,5.0104,4.8303,8.5703,0.3133,3.1543,2.4451,3.4828,-58.2188,597.5,439.5,590.0,435.5,干层
1263.7168,8.7891,3.0E-4,88.2541,98.0,4.4314,4.8385,6.7722,6.2178,8.9297,0.2761,3.2148,2.4769,5.2669,-58.9688,605.0,443.5,594.5,439.0,干层
1263.7676,8.8281,-0.0029,86.0205,95.5,4.6777,5.043,7.8404,7.165,9.6016,0.2476,2.9316,2.5026,6.9326,-58.9688,614.5,432.75,606.5,426.75,干层
1263.8184,8.9062,-0.0063,86.1356,97.8125,5.0961,5.284,7.5856,6.9634,10.1094,0.2488,2.8867,2.499,7.2168,-59.3125,624.0,413.5,617.5,408.0,干层
1263.8692,8.7656,-0.0115,87.9912,100.5625,5.6514,5.5849,6.8765,6.4352,10.5078,0.2389,2.8183,2.4893,6.3441,-60.1875,617.4856,404.747,612.9824,399.9964,干层
1263.92,8.4609,-0.0127,89.2644,96.0,6.2916,6.0028,6.4748,6.1704,10.5546,0.234,2.7207,2.4663,5.6712,-60.8438,599.5,401.0,591.0,395.5,干层
1263.9708,8.3672,-0.0132,89.9197,92.5,6.6107,6.3003,6.3935,6.22,9.75,0.2274,2.8066,2.4526,5.5657,-61.9688,592.4992,404.7526,584.9976,398.2522,干层
1264.0216,8.2812,-0.0138,91.032,92.5,6.9131,6.6446,7.0403,6.966,8.625,0.2443,2.7754,2.4461,5.6021,-63.6562,591.5,408.0,582.0,401.0,干层
1264.0724,8.3047,-0.01,92.6714,93.875,7.2471,7.0857,8.013,7.7905,7.9219,0.2591,2.6094,2.4253,5.883,-66.5,591.0,413.0,582.0,404.75,干层
1264.1232,8.3203,-0.0049,93.3707,90.4375,7.3944,7.6554,9.217,8.7099,7.5273,0.2741,2.4258,2.3865,7.1139,-70.625,593.0,415.0,584.5,409.0,干层
1264.174,8.3281,-0.0041,92.4006,78.125,7.7595,8.2259,11.8156,10.3219,7.4453,0.2665,2.332,2.3419,9.232,-73.8125,595.0,414.25,586.5,408.25,干层
1264.2248,8.3438,-0.0017,91.4095,73.3125,7.8411,8.4715,12.5609,10.6623,7.3672,0.2507,2.4297,2.323,11.6606,-76.125,600.0,418.0,591.0,409.0,干层
1264.2756,8.3516,0.0052,90.987,70.875,8.4499,8.7686,11.7144,10.1386,7.5308,0.2468,2.4668,2.3469,12.0116,-77.0,603.5,420.75,595.0,413.0,干层
1264.3264,8.3984,0.008,92.0684,73.6875,8.8587,8.8798,11.6974,10.153,8.3281,0.2497,2.5332,2.364,10.0541,-77.875,607.5,422.0,597.0,416.25,干层
1264.3772,8.3984,0.0073,93.2946,75.0,9.1893,9.1266,10.6437,9.4452,9.1094,0.2647,2.6055,2.3668,9.8392,-79.0,611.5,419.5,601.5,414.75,干层
1264.428,8.3594,0.0075,94.0832,77.4375,9.3801,9.5667,10.8175,9.3358,9.375,0.2825,2.4648,2.3405,9.3038,-80.0,609.0,418.25,602.5,412.25,干层
1264.4788,8.3438,8.0E-4,94.073,74.8125,9.3964,9.4125,12.027,10.2015,8.6094,0.2928,2.4492,2.3155,10.5504,-81.375,603.5,425.0,598.0,416.25,干层
1264.5296,8.3359,-0.0025,92.8223,76.25,9.5817,9.9656,12.1547,10.4617,6.6445,0.2881,2.3361,2.3033,10.7597,-81.3125,601.0004,425.4978,594.0,419.9976,干层
1264.5804,8.3047,-0.0047,91.9403,72.6875,9.8587,10.2169,12.1952,10.6467,5.378,0.2813,2.6387,2.3154,11.4816,-80.9375,601.5,422.75,594.0,417.0,干层
1267.222,8.4531,-0.0055,88.5186,74.3125,9.0998,9.0169,9.8164,8.6019,2.109,0.2624,2.75,2.3891,8.0846,-65.75,573.5,406.0,564.0,402.0,水层
1267.2728,8.4531,-0.0067,88.5036,76.4375,8.6866,8.7104,9.4595,8.3415,3.1387,0.2391,2.707,2.3872,8.2518,-65.5625,582.0,407.0,574.0,404.75,水层
1267.3236,8.4453,-0.0137,88.4194,79.0625,8.4381,8.5683,9.8833,8.6821,6.9883,0.2377,2.5352,2.3869,8.7719,-65.375,585.0,407.0,578.0,405.0,水层
1267.3744,8.4766,-0.0108,88.4174,81.375,8.1097,8.181,10.0441,8.7968,18.3438,0.2375,2.5859,2.3978,8.9024,-64.8125,586.0,406.25,580.5,404.25,水层
1267.4252,8.5,-0.0133,88.4261,83.0625,8.0124,7.9696,9.4778,8.343,16.125,0.2416,2.5527,2.4113,8.7208,-64.0,586.5,404.75,581.5,403.0,水层
1267.476,8.6562,-0.0114,88.3811,81.6875,8.129,7.8562,9.001,8.0659,14.3594,0.2448,2.6348,2.4202,8.1841,-63.5625,586.0,404.75,581.5,404.25,水层
1267.5268,8.875,-0.0134,88.2839,80.0,8.0446,7.8798,8.7189,7.8751,14.1719,0.2405,2.6562,2.4174,7.7697,-63.5,583.5,405.0,579.0,405.0,水层
1267.5776,8.6016,-0.0134,87.9985,80.125,7.9798,7.8562,8.5964,7.7397,13.8056,0.235,2.6758,2.4159,7.5254,-63.25,584.0,404.25,580.0,405.0,水层
1267.6284,8.5859,-0.0151,87.9403,81.0625,7.8342,7.7004,8.7719,7.8259,13.9141,0.2327,2.8789,2.4164,7.8822,-62.625,584.0,403.0,580.0,404.0,水层
1267.6792,8.4609,-0.0131,87.8335,79.625,7.6487,7.7174,8.9433,7.9279,14.7812,0.2366,2.8965,2.4326,7.8409,-62.0625,582.5,403.5,579.0,405.0,水层
1267.73,8.5549,-0.0165,87.7247,81.1899,7.6119,7.438,8.6243,7.6921,16.3281,0.2353,3.0468,2.4311,7.903,-61.2491,581.4976,403.4996,577.9972,404.9998,水层
1267.7808,8.8203,-0.0197,87.7276,84.25,7.6457,7.3856,8.3539,7.4872,13.4531,0.2445,2.9414,2.4271,7.7196,-60.1875,578.5,403.0,574.5,404.75,水层
1267.8316,8.8906,-0.0181,87.0537,86.0625,7.4568,7.3908,7.9404,7.1586,10.7734,0.2405,2.9784,2.4188,7.2782,-59.4688,576.4996,400.9988,572.4996,403.4988,水层
1267.8824,9.0391,-0.0163,85.95,89.0625,7.3988,7.3804,7.9122,7.1497,10.7345,0.248,2.873,2.4242,7.1139,-59.5938,576.0,399.5,572.0,402.0,水层
1267.9332,8.6562,-0.0091,85.5571,89.375,7.2067,7.2728,7.8367,7.0791,10.9609,0.2302,2.8652,2.457,7.1564,-59.3438,574.5,398.25,570.0,399.5,水层
1267.984,8.6328,-0.0044,85.5883,93.5,7.2335,7.0333,7.6407,6.9209,11.0781,0.2276,3.002,2.4856,7.1908,-58.5312,574.0,398.75,569.5,399.5,水层
1268.0348,9.0547,-8.0E-4,85.6921,92.75,7.0622,6.9034,7.5848,6.8964,10.1172,0.2249,3.0391,2.4988,6.9568,-58.0312,573.5,397.5,568.5,398.0,水层
1268.0856,8.875,-0.0026,86.0096,94.9375,6.8517,6.8357,7.4815,6.8233,9.7109,0.2328,3.0059,2.4834,6.791,-58.0312,572.5,396.75,568.0,397.0,水层
1268.1364,8.8281,-9.0E-4,85.9351,90.6875,6.5683,6.7869,7.5118,6.7431,9.6016,0.2379,2.918,2.4758,6.7527,-58.0625,575.0,396.0,568.5,396.0,水层
1268.1872,8.8984,-0.0019,85.9854,91.1875,6.2088,6.3808,7.6583,6.719,11.5312,0.2453,2.9883,2.4776,6.9649,-57.8438,578.0,397.0,571.5,396.75,水层
1268.238,9.0078,-0.0016,87.1349,87.6875,5.8151,5.8644,7.3341,6.2887,11.9989,0.2433,3.1621,2.4868,6.8064,-57.4688,583.5,400.25,576.5,400.0,水层
1268.2888,9.0703,-0.0043,89.0822,89.8125,5.5353,5.4189,6.6068,5.7294,12.5469,0.251,3.127,2.5025,6.1301,-57.4062,585.0,404.25,580.0,402.25,水层
1268.3396,9.125,-0.0011,91.2819,90.5625,5.4836,5.0725,5.6011,4.9831,10.8438,0.2687,3.0371,2.5189,5.0662,-57.0312,586.0,410.0,582.0,407.5,水层
1268.3904,8.8359,-0.006,92.1852,93.8158,5.4107,4.8681,4.9006,4.4281,11.6172,0.2941,2.9063,2.5192,4.2103,-57.0314,585.9996,410.2514,582.4996,411.5006,水层
1268.4412,8.8125,-0.0084,91.3191,97.9375,5.4098,5.0041,4.9306,4.5254,12.4688,0.3065,3.002,2.5038,3.742,-57.2812,585.5,412.0,582.0,412.25,水层
1268.492,8.875,-0.0106,89.7892,95.5625,5.5127,5.3303,5.5032,4.9305,11.7812,0.2868,2.9961,2.4963,4.1304,-57.3438,586.0008,412.0002,582.5012,414.0002,水层
1268.5428,8.8359,-0.0068,88.0108,94.0,5.4523,5.5936,6.2742,5.5794,11.5085,0.2604,2.9746,2.485,5.545,-57.1875,587.0,412.25,584.0,414.25,水层
1268.5936,8.9375,-0.0067,86.9012,91.1875,5.7091,5.8414,7.4607,6.5636,10.1016,0.2379,2.957,2.4791,6.9246,-57.5625,588.0,411.0,585.0,412.75,水层
1268.6444,8.9375,-0.0087,86.9134,89.125,5.8448,6.094,8.3738,7.3115,9.375,0.2346,2.9121,2.457,7.7697,-58.125,588.5,408.25,585.0,410.0,水层
1268.6952,9.1016,-0.011,86.9687,89.625,6.1913,6.4003,8.1325,7.2121,8.9141,0.254,2.8008,2.4467,7.4412,-58.3125,587.5,402.0,584.5,403.0,水层
1268.746,9.1406,-0.007,87.0128,88.4375,6.5469,6.5984,8.1364,7.2131,8.8047,0.2652,2.8008,2.4526,7.3679,-58.0625,586.0,402.25,582.0,402.75,水层
1268.7968,9.0391,-0.0088,87.5985,90.625,6.4883,6.5859,8.0348,7.0678,8.8047,0.2643,2.8184,2.4616,7.5539,-57.5625,581.0,402.25,576.5,403.0,水层
1268.8476,9.1172,-0.0089,88.187,90.0625,6.4715,6.5694,7.5664,6.6237,8.4531,0.2581,3.0273,2.4657,7.1736,-57.25,581.5,403.0,576.0,402.25,水层
1268.8984,8.9766,-0.007,88.702,92.5,6.4629,6.2924,7.375,6.3875,8.5232,0.2703,2.9258,2.4659,6.6256,-56.875,584.0,404.25,578.5,403.5,水层
1268.9492,8.6797,-0.0038,89.3876,95.4375,6.3278,6.2211,7.12,6.1157,8.5938,0.2807,3.0332,2.4673,5.9238,-56.6562,584.0,405.0,579.0,404.75,水层
1269.0,8.3984,0.021,91.9675,78.4375,6.9295,7.2077,8.1759,7.1616,8.5312,0.2611,2.916,2.4115,6.7679,-63.0625,605.5,418.75,600.0,418.0,水层
1269.0508,8.4219,0.0401,91.4783,75.3125,6.9602,7.3339,8.7607,7.5979,8.4531,0.2509,2.9395,2.3967,7.6212,-62.0,604.0,418.0,599.5,416.75,水层
1269.1016,8.4219,0.0575,90.8752,79.5,7.0075,7.2077,9.0798,8.0137,8.4062,0.2382,2.8652,2.3813,8.1285,-61.375,600.0,418.0,598.0,416.0,水层
1269.1524,8.4219,0.0771,90.4199,77.3177,6.8632,7.0097,8.4684,7.6529,9.1719,0.2367,2.7831,2.3581,8.2287,-60.9374,601.0024,414.7484,596.0004,414.749,水层
1269.2032,8.4219,0.1129,90.08,83.8125,6.8709,6.9034,7.7889,7.109,10.2396,0.2433,2.6855,2.3587,7.7395,-60.75,604.0,412.75,596.5,413.5,水层
1269.254,8.4297,0.1332,90.319,80.9375,6.5333,6.6231,7.0611,6.4925,10.625,0.245,2.7168,2.3411,7.2162,-60.125,603.9988,412.2506,598.4996,413.0016,水层
1269.3048,8.4297,0.1306,91.1827,86.4375,6.2375,6.1696,6.5063,6.0801,11.4609,0.2518,2.7617,2.3067,6.4332,-59.6875,602.5,413.0,598.0,415.0,水层
1269.3556,8.4453,0.1368,92.3119,89.75,5.9443,5.8056,6.1323,5.8013,11.4922,0.258,2.8613,2.2862,5.9711,-59.5625,603.0,416.25,597.5,417.0,水层
1269.4064,8.4531,0.1392,93.0877,95.125,5.5954,5.543,5.8495,5.5255,12.375,0.2603,2.8125,2.2641,5.5042,-59.625,607.5,419.0,597.5,417.5,水层
1269.4572,8.4531,0.1255,93.603,99.75,5.313,5.2125,5.6951,5.3246,12.7422,0.2705,2.7559,2.2388,5.1668,-59.375,610.5,420.25,605.5,418.25,水层
1269.508,8.4531,0.1154,94.0741,101.25,4.9996,4.8726,5.4742,5.0774,12.375,0.2637,2.7168,2.2249,5.1007,-59.5625,617.0,423.0,614.0,418.25,水层
1269.5588,8.4531,0.106,94.3182,101.4375,4.7265,4.6227,5.0209,4.7039,11.619,0.275,2.7207,2.2315,4.802,-59.125,620.0,427.5,614.0,424.75,水层
1269.6096,8.4531,0.0898,95.1376,104.5625,4.5966,4.3198,4.5751,4.2886,10.8672,0.2789,2.8203,2.237,4.4953,-59.0625,626.0,432.25,616.0,430.75,水层
1269.6604,8.4453,0.0858,97.0697,102.875,4.6301,4.2314,4.3127,4.0779,11.0312,0.293,2.9062,2.254,3.9521,-59.0625,623.0,434.0,619.5,430.25,水层
1269.7112,8.4531,0.0852,98.5815,105.5625,4.7363,4.2823,4.3682,4.172,11.1641,0.3098,2.752,2.2595,3.5829,-59.625,619.0,438.25,613.0,432.25,水层
1269.762,8.4453,0.0977,99.0849,99.3125,4.9042,4.5758,4.8197,4.5903,10.875,0.3296,2.6152,2.2554,3.6307,-59.5,614.0,434.0,608.0,433.5,水层
1269.8128,8.4141,0.0981,98.1428,97.4352,5.1384,5.0532,5.329,5.1134,9.8906,0.3125,2.5471,2.2731,3.8684,-59.6252,612.0,432.7468,605.4996,429.996,水层
1269.8636,8.3906,0.1108,94.138,94.5,5.4331,5.5107,6.6212,6.1769,9.2593,0.2939,2.7852,2.3246,4.5955,-59.875,612.0,428.75,605.0,425.0,水层
1269.9144,8.3438,0.0874,90.8371,91.0625,5.866,6.1017,7.8638,7.4206,8.625,0.2682,2.8613,2.3786,5.5773,-62.5625,615.9952,418.9968,607.998,414.996,水层
1269.9652,8.3047,0.0588,89.2059,87.5,6.3784,6.8001,8.7745,8.2331,8.3281,0.2736,2.8105,2.3829,7.1479,-65.5,610.0,415.0,605.5,410.0,水层
1272.048,8.3516,0.0134,93.7362,91.4375,5.5643,5.402,5.4981,4.7607,10.8125,0.2825,2.541,2.3302,4.2738,-61.625,611.5,420.75,603.5,417.5,水层
1272.0988,8.3203,0.0142,92.4822,86.125,5.7123,5.9753,6.5747,5.8091,13.3828,0.2656,2.6504,2.3535,4.6061,-63.25,612.5,419.0,608.5,416.25,水层
1272.1496,8.2734,0.012,92.7257,73.25,5.8452,6.5653,8.4735,7.2332,13.2969,0.2575,2.5098,2.3612,6.9006,-66.0,617.5,421.0,613.5,416.25,水层
1272.2004,8.2734,-0.0017,91.8259,64.3125,6.0158,6.8626,10.5134,8.5939,12.1278,0.2671,2.293,2.3177,9.5259,-69.25,616.0,428.0,612.0,421.0,水层
1272.2512,8.2812,-0.01,93.8083,63.1875,6.2513,7.1194,11.5445,9.6201,11.7344,0.2933,2.1855,2.2646,10.5878,-71.75,621.5,433.5,614.0,427.0,水层
1272.302,8.3047,-0.0112,97.2355,66.1875,6.6217,7.1389,10.365,8.7815,12.1562,0.3088,2.1523,2.2251,9.5717,-72.6875,628.0,430.75,620.0,425.0,水层
1272.3528,8.3125,-0.0075,98.6439,69.9988,6.8483,7.1145,8.606,7.5193,12.4844,0.2957,2.1895,2.2291,8.1612,-72.5001,632.5012,435.0052,623.4996,430.2532,水层
1272.4036,8.2969,-0.0066,99.8798,68.5625,7.0482,7.0098,8.3228,7.3477,12.4609,0.29,2.1445,2.248,7.4135,-72.625,634.0,441.5,623.0,434.25,水层
1272.4544,8.2812,-0.0025,99.6398,67.0625,6.77,7.0332,8.7651,7.6875,12.5547,0.2856,2.166,2.2622,7.1832,-72.5625,641.0004,448.9992,629.4996,442.9976,水层
1272.5052,8.2812,-0.0061,99.6903,65.9375,6.2405,6.8852,10.2301,8.7485,12.8041,0.3047,2.166,2.2445,8.4142,-71.75,641.5,448.0,629.0,440.0,水层
1272.556,8.2812,-0.0074,100.8378,62.0,5.6503,6.4082,11.6,9.586,13.8438,0.3115,2.2715,2.2201,9.987,-70.5,643.0,443.5,632.0,436.75,水层
1272.6068,8.3594,9.0E-4,100.7063,69.1875,5.2777,5.5756,9.4301,7.7847,17.1562,0.3119,2.4043,2.1865,9.9043,-67.5625,638.5,439.5,630.5,433.0,水层
1272.6576,9.1484,0.0218,98.5648,73.4375,4.9753,4.9398,7.021,5.6799,21.9062,0.2934,2.6152,2.1742,6.8297,-64.125,630.5,436.25,625.5,431.5,水层
1272.7084,9.5859,0.0426,96.2381,88.0625,4.7315,4.4788,5.0299,4.26,24.4219,0.2751,2.7891,2.1604,4.3579,-61.8125,630.0,432.75,623.5,431.0,水层
1272.7592,9.6484,0.0852,94.4389,96.375,4.5742,4.2716,4.0593,3.5417,20.5938,0.2752,2.7578,2.1898,3.4075,-59.6875,628.0,426.75,622.0,429.0,水层
1272.81,9.6016,0.11,93.7329,104.375,4.3032,4.1217,4.1032,3.4697,17.4844,0.2804,2.6719,2.1847,3.0971,-59.5,621.5,422.0,617.5,423.0,水层
1272.8608,9.8906,0.1137,94.2971,105.9375,4.1013,3.9956,4.2313,3.6039,15.8165,0.277,2.5605,2.1645,3.1426,-59.3125,614.5,420.0,611.0,420.75,水层
1272.9116,9.8281,0.1099,94.3834,102.0,3.937,3.9406,4.5329,3.8448,15.2578,0.28,2.6133,2.1688,3.3939,-58.625,611.5,420.75,608.0,421.5,水层
1272.9624,9.5156,0.1188,93.5077,97.75,3.8528,3.9451,4.7854,4.0553,15.6094,0.2583,2.7793,2.2317,3.7561,-58.375,609.5,421.0,604.5,420.75,水层
1273.0132,9.414,0.1105,92.9436,100.5689,3.8237,3.9063,4.9533,4.2471,16.6875,0.2509,2.9648,2.2755,4.1098,-58.4378,613.0028,419.5016,607.5024,419.0008,水层
1273.064,9.3438,0.1117,92.748,108.5625,3.7477,3.874,5.0066,4.3535,16.4844,0.2495,3.0,2.2946,4.4255,-58.75,616.5,421.5,610.5,420.0,水层
1273.1148,9.6953,0.1056,92.9494,114.25,3.6675,3.7785,4.7661,4.18,16.125,0.2613,2.9511,2.2638,4.3705,-58.375,619.5036,421.003,612.0016,420.2522,水层
1273.1656,9.6016,0.0951,94.4974,107.25,3.5728,3.5727,4.4543,3.9034,14.9949,0.2671,2.8672,2.2592,4.2769,-58.0,624.0,424.75,614.0,423.0,水层
1273.2164,9.6641,0.089,95.8532,100.9375,3.4593,3.3864,4.026,3.5532,14.6172,0.2611,2.8574,2.2778,3.9651,-58.0625,624.5,427.5,617.5,426.75,水层
1273.2672,9.75,0.0876,98.2005,99.75,3.3394,3.2203,3.5827,3.2046,14.6328,0.2804,2.8711,2.3131,3.4527,-58.125,626.5,433.0,620.0,430.0,水层
1273.318,9.6797,0.0759,99.7338,108.9375,3.2747,3.104,3.4127,3.0108,15.8047,0.2956,2.8633,2.3088,2.974,-58.6875,631.0,438.0,624.5,436.0,水层
1273.3688,9.875,0.0623,99.8324,108.25,3.2651,3.122,3.4227,3.0013,16.9062,0.297,2.7812,2.2689,2.7186,-58.375,637.0,440.0,628.0,438.75,水层
