Depth,CAL,CALI,DRHO,DT,GR,ILD,ILM,LLD,LLS,MRES,MSFL,MTEM,NPHI,PEF,RHOB,SFLU,SP,TT1,TT2,TT3,TT4,result
1566.375,8.4326,8.3179,-0.0011,74.3954,84.885,7.8475,8.617,17.4044,16.8148,0.7001,18.3983,69.9009,0.1809,3.2462,2.5191,11.943,-43.1328,536.5245,376.3061,540.5297,382.3145,油水同层
1566.40625,8.4109,8.3183,3.0E-4,74.1543,83.8401,7.8925,9.038,18.1188,17.438,0.6984,22.7124,69.9268,0.1795,3.2744,2.5155,12.4314,-43.0892,535.3256,375.9083,538.9312,381.917,油水同层
1566.4375,8.3848,8.3449,3.0E-4,73.9334,82.338,7.9682,9.038,18.1189,18.0843,0.6984,27.3487,69.9268,0.179,3.3226,2.5063,13.189,-43.002,532.525,375.1108,537.332,380.3179,油水同层
1566.46875,8.3543,8.3796,0.0019,73.7928,81.0319,8.0599,9.2121,17.8437,18.3285,0.6973,30.7967,69.9576,0.178,3.4109,2.5,13.6239,-42.7407,529.3256,372.7111,535.3328,379.1188,油水同层
1566.5,8.3369,8.4063,0.0025,73.6723,80.0523,8.2151,9.3895,17.6062,18.2586,0.6997,33.5686,69.9483,0.1767,3.5593,2.4886,14.4818,-42.3924,528.9265,371.1114,534.1331,376.7195,油水同层
1566.53125,8.3238,8.4194,0.0035,73.592,79.0074,8.2938,9.5704,17.372,18.0848,0.6997,32.3696,69.9383,0.1758,3.6275,2.4806,14.789,-41.8698,527.7272,369.1115,532.5337,373.9188,油水同层
1566.5625,8.3238,8.4357,0.0055,73.5721,78.0278,8.4214,9.8482,17.1737,17.8442,0.6986,30.0405,69.9684,0.1749,3.7678,2.4634,15.9926,-41.0861,525.7281,365.5107,530.5347,371.9194,油水同层
1566.59375,8.3238,8.4352,0.0055,73.5923,77.5707,8.5508,9.9616,16.8805,17.5731,0.698,27.5078,69.9957,0.174,3.9042,2.4478,16.5515,-40.2153,524.9298,363.5105,528.5354,367.9198,油水同层
1566.625,8.3152,8.4243,0.0065,73.7331,76.7871,8.5508,10.0378,16.816,17.24,0.6968,26.3228,69.9914,0.1731,4.0045,2.431,17.2941,-39.1267,523.3311,359.9102,526.5377,367.9198,油水同层
1566.65625,8.3152,8.435,0.0065,73.8941,75.9381,8.6989,10.1534,16.7198,17.1413,0.7002,24.9966,69.9828,0.1726,4.0727,2.4154,18.5594,-38.2559,522.5327,358.7098,526.5377,365.1198,油水同层
1566.6875,8.3108,8.4442,0.0079,74.2962,75.2851,8.9514,10.3292,16.5924,16.9456,0.6996,24.8062,70.0144,0.1722,4.145,2.3853,19.0619,-37.3416,521.3348,356.3099,525.3395,364.3205,油水同层
1566.71875,8.3065,8.4494,0.0087,74.8592,74.828,8.9514,10.4681,16.4659,16.7201,0.7017,25.0451,70.0466,0.1721,4.2052,2.3633,19.9171,-36.732,520.1354,354.3102,524.1426,361.9215,油水同层
1566.75,8.3065,8.4496,0.0106,75.0804,74.1097,9.2113,10.5885,16.4031,16.5292,0.7017,25.1414,70.0739,0.1722,4.2935,2.3537,20.7313,-36.1224,518.1362,353.1114,523.7438,360.3219,油水同层
1566.78125,8.3021,8.45,0.0106,75.5831,73.2607,9.3529,10.8337,16.2471,16.4033,0.7005,25.1899,70.0689,0.1729,4.3497,2.3459,21.5378,-35.3822,516.9368,351.5125,522.1448,359.5239,油水同层
1566.8125,8.3021,8.4544,0.0114,76.2064,72.4771,9.7167,11.0634,16.185,16.2161,0.6999,24.0586,70.061,0.1745,4.4059,2.331,21.0497,-35.1209,514.9373,350.3147,520.9464,358.7258,油水同层
1566.84375,8.2978,8.4666,0.012,76.8095,72.0853,9.7167,11.0634,16.1233,16.0925,0.7022,22.9782,70.0517,0.1756,4.4541,2.3208,20.6515,-34.8161,513.3389,350.318,519.748,358.3278,油水同层
1566.875,8.2978,8.4909,0.0128,77.6539,71.9548,9.8849,11.1481,16.0618,16.0618,0.7022,22.0726,70.0819,0.1776,4.4782,2.3122,20.1066,-34.5984,512.1407,350.7208,518.9497,358.3311,油水同层
1566.90625,8.2935,8.5072,0.0138,78.7394,71.9549,9.8849,11.3411,16.0619,16.0619,0.7016,20.8804,70.069,0.1799,4.5385,2.3032,19.6887,-34.4242,511.7422,351.525,518.1508,358.7357,油水同层
1566.9375,8.2935,8.5115,0.0154,79.9054,72.0856,10.0369,11.5154,16.1237,16.1237,0.7044,18.9377,70.1041,0.1841,4.5707,2.2974,19.4643,-34.3806,511.3448,353.1317,516.9527,358.7388,油水同层
1566.96875,8.2935,8.5094,0.0154,80.7096,72.2163,10.3085,11.5815,16.2478,16.2168,0.7031,17.4743,70.0955,0.1894,4.6069,2.2938,18.8066,-34.4241,510.9473,353.5341,516.1548,359.1424,油水同层
1567.0,8.2935,8.4324,0.016,81.1921,72.2817,10.3085,11.6702,16.4359,15.7577,0.7066,15.5182,70.0812,0.1931,4.619,2.29,18.5923,-34.4675,510.55,354.7387,515.7568,360.347,油水同层
1567.03125,8.2935,8.341,0.0166,81.4938,71.9552,10.487,11.8495,16.4991,16.0625,0.706,14.8211,70.0812,0.1966,4.6432,2.2868,18.2406,-34.5546,511.3546,355.9447,515.3597,361.9528,油水同层
1567.0625,8.2935,8.268,0.0172,81.8155,70.8451,10.6077,11.8721,16.5625,16.2483,0.7041,13.9136,70.1114,0.1997,4.6593,2.284,17.7933,-34.6851,511.7571,356.7476,515.3624,363.1564,油水同层
1567.09375,8.3022,8.2691,0.0186,82.0166,70.5186,10.6889,11.963,16.7863,16.3734,0.7041,13.1369,70.0963,0.2038,4.6755,2.2832,17.3902,-34.7721,511.7601,357.9522,515.767,364.3609,油水同层
1567.125,8.3022,8.3437,0.0192,82.3785,69.8003,10.8325,12.0316,16.7863,16.4994,0.7036,12.4273,70.0913,0.2073,4.6957,2.2838,17.0287,-34.8592,511.7638,358.3563,516.1695,365.9671,油水同层
1567.15625,8.3022,8.3623,0.0198,82.6802,69.1473,10.9155,12.1236,17.013,16.6584,0.7063,14.1559,70.0863,0.2086,4.7038,2.2834,16.5795,-34.9897,511.7665,358.3591,516.5735,367.5718,油水同层
1567.1875,8.3066,8.3069,0.0205,82.9014,68.429,10.999,12.1699,17.1112,16.8834,0.7057,16.7224,70.0305,0.2109,4.7159,2.282,16.2039,-35.0332,512.17,357.5613,517.7781,367.9754,油水同层
1567.21875,8.3066,8.2418,0.0215,83.0623,67.7107,11.1468,12.263,17.3423,17.0134,0.7045,18.1927,70.0247,0.2123,4.736,2.2804,16.0192,-35.0331,513.3746,357.5646,518.9822,366.7776,油水同层
1567.25,8.3066,8.199,0.0215,83.2836,66.7965,11.1468,12.3804,17.4758,17.1115,0.7038,19.8303,70.019,0.2157,4.7682,2.2774,15.8669,-34.8589,514.58,357.1689,519.7863,366.3798,油水同层
1567.28125,8.3066,8.1819,0.0223,83.4445,66.3394,11.2107,12.4514,17.6103,17.2763,0.7032,21.2053,70.0033,0.2165,4.8084,2.275,15.8667,-34.6412,514.983,357.1705,520.5918,365.1812,油水同层
1567.3125,8.3066,8.1838,0.0229,83.6255,65.5558,11.3179,12.5466,17.7119,17.4762,0.6973,21.9493,69.9969,0.2191,4.8246,2.273,16.4211,-34.5105,514.9857,357.173,522.1984,364.7845,油水同层
1567.34375,8.3066,8.1929,0.0237,83.8468,65.0987,11.3395,12.6668,17.9513,17.577,0.6973,21.7819,69.9919,0.2202,4.8729,2.2702,16.7373,-34.3799,514.9895,357.5781,522.1987,363.5852,油水同层
1567.375,8.311,8.2061,0.0237,83.9272,64.3804,11.361,12.8368,18.0548,17.8145,0.6967,21.4511,69.936,0.2217,4.885,2.2691,16.9945,-34.0751,514.5919,357.5797,522.2021,361.9881,油水同层
1567.40625,8.311,8.2168,0.0245,84.0882,63.4662,11.3826,12.8368,18.159,17.8487,0.6955,21.3692,69.936,0.2236,4.9051,2.2663,17.19,-33.7703,514.5956,357.9858,521.4038,361.5909,油水同层
1567.4375,8.3197,8.2242,0.0245,84.2491,63.1397,11.3826,12.8368,18.2638,17.9517,0.6943,21.1658,69.9661,0.2251,4.9212,2.2641,17.2886,-33.5525,514.5984,358.3878,520.6067,360.3921,油水同层
1567.46875,8.3197,8.2301,0.0249,84.4703,62.4867,11.3824,12.935,18.4397,18.1246,0.6937,20.8842,69.9504,0.2263,4.9495,2.2621,17.5207,-33.2477,514.6021,358.3909,520.6094,360.3948,油水同层
1567.5,8.3241,8.2106,0.0255,84.6112,62.0297,11.3822,13.034,18.5462,18.2992,0.6932,20.5669,69.9862,0.2263,4.9576,2.2603,17.554,-33.6044,514.6041,358.7943,520.2131,359.5966,油水同层
1567.53125,8.3241,8.1766,0.0257,84.7721,61.6379,11.3821,13.1087,18.5818,18.3695,0.692,20.5277,69.9812,0.2266,4.9818,2.2611,17.6547,-33.0801,514.6075,358.798,519.8141,358.8004,油水同层
1567.5625,8.3285,8.1379,0.0261,84.8928,61.3768,11.382,13.2593,18.6891,18.511,0.6949,20.3322,69.9655,0.2267,4.9899,2.2619,17.6882,-32.8615,514.61,359.2011,519.0162,358.8004,油水同层
1567.59375,8.3328,8.1079,0.0267,84.9934,61.1156,11.4037,13.2593,18.761,18.5822,0.6944,20.0618,69.9598,0.2268,4.998,2.2627,17.7556,-32.5993,514.614,359.6045,519.0194,358.0036,油水同层
1567.625,8.3285,8.0787,0.027,85.0739,61.181,11.4036,13.3099,18.7971,18.618,0.6937,20.0619,69.9541,0.2263,5.0062,2.2631,17.7554,-32.2498,515.0168,360.4083,519.0227,357.6048,油水同层
1567.65625,8.3285,8.0487,0.0272,85.2148,61.573,11.4252,13.3607,18.7973,18.7255,0.692,20.062,69.9827,0.2255,5.0102,2.2631,17.7552,-31.9439,515.8219,360.4124,519.0272,357.6079,油水同层
1567.6875,8.3285,8.0315,0.0272,85.3757,62.4221,11.4251,13.4117,18.7615,18.7615,0.692,20.0238,70.0122,0.2244,5.0184,2.2631,17.7889,-31.6819,516.2253,360.4147,519.4292,357.6112,油水同层
1567.71875,8.3285,8.0295,0.0272,85.4361,63.1406,11.425,13.4628,18.7258,18.7617,0.6953,19.9857,70.0064,0.2234,5.0185,2.2631,17.7887,-31.3323,516.2269,360.418,520.2332,358.0161,油水同层
1567.75,8.3242,8.0211,0.027,85.4362,64.3162,11.4248,13.5399,18.6187,18.6902,0.6941,20.0242,70.0344,0.2228,5.0187,2.2631,17.8905,-31.1574,517.433,360.8216,520.6377,358.4181,油水同层
1567.78125,8.3242,8.015,0.027,85.4163,66.1449,11.4248,13.5657,18.4768,18.6189,0.6969,20.1399,70.0237,0.2219,5.0269,2.2641,17.9931,-31.0261,518.2365,360.4241,520.6392,358.8237,油水同层
1567.8125,8.3372,8.0226,0.0262,85.3762,68.692,11.4247,13.6955,18.1265,18.1612,0.6962,20.1786,70.018,0.2208,5.0269,2.2649,18.2,-30.9384,518.6405,360.4279,521.0425,358.825,油水同层
1567.84375,8.3547,8.0572,0.0254,85.3361,71.2391,11.4027,13.6954,17.851,17.6809,0.6997,20.2951,70.013,0.2194,5.031,2.2657,18.2694,-30.8071,518.6425,360.8315,522.2478,360.4325,油水同层
1567.875,8.3547,8.1788,0.0232,85.2558,73.329,11.3809,13.7215,17.4122,17.1147,0.6985,20.6088,70.0374,0.2185,5.0433,2.2667,18.4443,-30.7631,519.046,360.8345,523.4536,360.434,油水同层
1567.90625,8.3721,8.5548,0.0216,85.1353,75.7455,11.3591,13.7213,17.0821,16.5983,0.6974,20.6088,70.0316,0.2169,5.0433,2.2686,18.6564,-30.8935,521.0527,361.6394,523.856,362.0389,油水同层
1567.9375,8.3852,9.5625,0.0198,84.9948,80.3171,11.359,13.695,16.5667,15.9441,0.6968,20.8472,70.0259,0.2152,5.0474,2.271,18.7992,-31.1113,521.856,362.0435,524.2592,362.8433,油水同层
1567.96875,8.4026,10.5167,0.0182,84.814,84.8887,11.2724,13.6687,16.0668,15.1697,0.6963,21.1694,70.089,0.2119,5.0556,2.2726,18.8709,-31.2854,522.2593,362.4456,525.8646,364.4485,油水同层
1568.0,8.4374,11.0044,0.0168,84.5729,91.4848,11.2509,13.5905,15.3158,14.2954,0.6987,21.4964,70.089,0.2097,5.0597,2.2762,19.0879,-31.634,522.2634,363.65,526.6683,366.0537,油水同层
1568.03125,8.4549,11.1579,0.0158,84.2313,95.7951,11.2079,13.4356,14.4331,13.8641,0.6987,21.7868,70.0776,0.2061,5.0599,2.2782,19.1973,-31.8517,522.6667,364.4549,526.6733,368.0602,油水同层
1568.0625,8.481,11.1319,0.0146,83.93,100.0401,11.0591,13.3843,13.2922,13.1655,0.6976,22.465,70.0718,0.2031,5.056,2.283,19.3441,-31.9386,523.4708,366.4621,526.6743,369.2643,油水同层
1568.09375,8.4984,10.9943,0.0142,83.5884,105.1994,10.9331,13.2318,12.4543,12.3593,0.6959,23.0316,70.0547,0.1989,5.0561,2.2856,19.4921,-32.1563,524.2763,366.8636,526.6803,370.869,油水同层
1568.125,8.5376,10.7458,0.0136,83.2267,114.6037,10.8499,13.081,11.6024,11.9863,0.6959,23.3874,70.0547,0.1935,5.0522,2.2882,19.6038,-32.3741,524.6783,368.4704,526.6818,372.8763,油水同层
1568.15625,8.5376,10.4853,0.0134,82.6842,119.3058,10.7057,12.9567,11.0177,11.2955,0.6988,24.0693,70.0834,0.1876,5.0483,2.2916,19.641,-32.6354,525.0814,368.8729,526.6847,373.6791,油水同层
1568.1875,8.555,10.2129,0.0134,82.2019,122.8977,10.5434,12.6874,10.4626,10.7263,0.6982,25.0576,70.0676,0.1835,5.0404,2.2961,19.6782,-32.8532,525.8861,369.6768,527.09,373.6832,油水同层
1571.8125,8.5881,8.4307,0.0424,81.5733,87.974,7.233,7.6153,9.4835,9.7038,0.703,5.5392,70.0185,0.2005,4.514,2.3943,8.6368,-30.972,537.0522,380.8514,534.6486,375.646,差油层
1571.84375,8.5314,8.3991,0.0468,81.3524,87.058,7.233,7.6153,9.6853,9.8535,0.7016,5.2603,70.0107,0.2009,4.5421,2.3975,8.5384,-31.0153,537.0554,381.6555,534.2513,376.0483,差油层
1571.875,8.514,8.3459,0.0498,81.1918,86.2075,7.3023,7.7617,9.8913,10.0439,0.7051,5.0628,70.0035,0.2013,4.5943,2.4018,8.4735,-31.0585,537.0599,381.258,533.8538,377.2528,差油层
1571.90625,8.4573,8.2952,0.0543,81.0312,85.6841,7.3441,7.7617,10.16,10.1794,0.704,4.9008,69.9928,0.2001,4.6425,2.406,8.4412,-31.1017,537.0612,380.4602,534.2573,378.4595,差油层
1571.9375,8.4442,8.2437,0.0567,80.9709,84.9645,7.4285,7.836,10.3365,10.3365,0.7033,4.9574,69.9842,0.1991,4.6867,2.4086,8.377,-31.1886,537.4656,378.8622,534.6608,378.4617,差油层
1571.96875,8.4006,8.2042,0.0589,80.8103,84.3103,7.4285,7.896,10.5161,10.5564,0.7068,9.8161,70.0143,0.1983,4.7109,2.4118,8.441,-31.2755,537.4676,377.265,536.2663,378.8645,差油层
1572.0,8.3918,8.1662,0.0573,80.6698,83.656,7.4996,7.9412,10.7193,10.6579,0.709,9.9675,70.0086,0.1978,4.723,2.4082,8.7357,-31.4496,538.2726,376.8663,537.0701,379.2683,差油层
1572.03125,8.3613,8.1402,0.0493,80.5895,83.5909,7.5426,8.0478,10.9055,10.7193,0.709,13.2559,70.0401,0.1967,4.6911,2.4016,9.1447,-31.5366,538.6758,376.067,538.2745,379.2711,差油层
1572.0625,8.3439,8.1406,0.0447,80.5293,84.7038,7.6003,8.0478,11.095,10.7194,0.7119,16.7095,70.0272,0.1963,4.5871,2.3962,9.3207,-31.6671,539.079,374.4698,539.4803,378.8747,差油层
1572.09375,8.3221,8.1393,0.0395,80.3888,85.6859,7.6439,8.1248,11.2447,10.6989,0.7154,19.2145,70.0215,0.196,4.487,2.3904,9.464,-31.8847,539.0818,374.0706,539.8826,378.8772,差油层
1572.125,8.309,8.1333,0.0345,80.2282,86.3406,7.7023,8.187,11.3094,10.6174,0.7142,20.9824,70.0523,0.1953,4.379,2.3856,9.6277,-32.1027,539.886,372.4744,541.0878,378.4795,差油层
1572.15625,8.3221,8.1368,0.0291,80.1479,87.2573,7.7317,8.2182,11.1804,10.5365,0.7176,22.2221,70.0459,0.1947,4.2629,2.3814,10.1362,-32.2331,539.8887,371.6746,541.0903,377.6818,差油层
1572.1875,8.3396,8.134,0.0255,80.0274,87.7811,7.7612,8.2495,10.9686,10.3765,0.7244,22.6948,70.076,0.1943,4.2029,2.3798,10.1362,-32.3636,538.6914,370.8766,541.0935,377.2845,差油层
1572.21875,8.344,8.1351,0.0223,79.9271,88.305,7.7759,8.2652,10.7196,10.2581,0.7239,21.7177,70.1053,0.1938,4.0989,2.3798,10.4502,-32.4942,537.4926,369.6797,541.0962,377.2874,差油层
1572.25,8.3614,8.1458,0.0195,79.8468,89.0253,7.7759,8.2651,10.5568,10.1217,0.7267,19.5858,70.1354,0.1938,4.0509,2.3808,10.7738,-32.5811,535.8938,369.6809,540.6994,377.6906,差油层
1572.28125,8.3745,8.1972,0.0181,79.7263,89.2218,7.7758,8.2651,10.337,9.968,0.7261,17.7649,70.1283,0.1943,4.007,2.3816,11.0231,-32.7115,535.0959,368.4827,539.9014,377.6939,差油层
1572.3125,8.3789,8.3643,0.0163,79.6461,89.8767,7.7906,8.2179,10.1995,9.7418,0.725,16.2993,70.1176,0.1955,3.967,2.389,11.3645,-32.7548,533.4984,368.085,539.1035,377.297,差油层
1572.34375,8.3964,8.5865,0.0151,79.5859,90.4006,7.7905,8.2021,9.968,9.6675,0.7239,14.4208,70.1534,0.1957,3.9591,2.393,11.6053,-32.8417,533.0994,367.6873,537.906,376.4987,差油层
1572.375,8.4095,8.7767,0.0145,79.5057,90.6625,7.7904,8.1708,9.8355,9.5389,0.7233,13.3839,70.1792,0.1961,3.9592,2.3975,11.8512,-32.9286,532.7015,366.8911,537.507,375.7015,差油层
1572.40625,8.4226,8.9877,0.0141,79.4656,91.5793,7.7904,8.1552,9.6123,9.4121,0.7227,12.7588,70.215,0.1967,3.9554,2.4035,11.9418,-33.0154,531.9041,366.8923,536.3083,374.9033,差油层
1572.4375,8.427,9.1245,0.0173,79.4256,92.0377,7.7903,8.1396,9.4121,9.2161,0.7211,13.7737,70.2071,0.1971,4.0116,2.4085,11.851,-33.0151,531.5057,366.8967,534.7106,374.1068,差油层
1572.46875,8.4313,9.1822,0.0225,79.4057,92.2997,7.7903,8.124,9.2161,9.0935,0.7211,14.504,70.1957,0.1976,4.0357,2.4127,11.6714,-33.0147,531.5087,366.8995,533.1113,373.7079,差油层
1572.5,8.4357,9.0469,0.0263,79.4057,92.8236,7.7902,8.1085,9.0762,8.9212,0.7201,15.6876,70.2286,0.198,4.104,2.4167,11.3638,-32.9707,530.7104,366.9023,532.3127,373.3099,差油层
1572.53125,8.4357,8.9188,0.0285,79.4058,93.2166,7.8199,8.1084,8.9384,8.7355,0.7184,15.1566,70.2172,0.1982,4.1562,2.4221,11.1066,-32.9266,530.3129,367.7078,531.5144,372.9129,差油层
1572.5625,8.4357,8.9982,0.0303,79.5064,93.675,7.8647,8.0929,8.8872,8.6855,0.7184,13.8797,70.2501,0.1987,4.1884,2.4285,10.9802,-32.8386,529.9161,368.1096,530.3162,372.517,差油层
1572.59375,8.4358,9.4333,0.035,79.587,94.0026,7.9248,8.0928,8.8364,8.5864,0.7173,13.1305,70.2802,0.199,4.2486,2.433,10.6298,-32.8384,529.9186,368.5154,529.519,372.119,差油层
1572.625,8.4314,9.9539,0.0362,79.6675,94.3301,7.9703,8.0928,8.8196,8.5701,0.7167,12.5173,70.2745,0.1993,4.2888,2.4372,10.2515,-32.7944,530.3223,368.5167,529.5211,371.3223,差油层
1572.65625,8.4271,10.5806,0.039,79.748,94.5267,8.0312,8.1082,8.8196,8.6857,0.7149,11.9785,70.2244,0.1996,4.309,2.4408,10.077,-32.7067,530.3253,369.3203,530.7271,371.3239,差油层
1572.6875,8.414,11.082,0.0418,79.7682,94.7888,8.0772,8.1236,8.8366,8.9557,0.7149,11.6619,70.2545,0.2,4.3091,2.4438,9.774,-32.6626,530.729,370.1254,531.5303,371.3261,差油层
1572.71875,8.4053,11.6209,0.0448,79.7281,94.7892,8.1701,8.1545,9.0246,9.2165,0.7137,11.332,70.248,0.2006,4.2652,2.4476,9.6076,-32.5311,531.5328,371.3297,532.7347,371.3294,差油层
1572.75,8.3747,11.9388,0.0472,79.7283,94.7894,8.264,8.2168,9.1989,9.5395,0.7132,11.1813,70.238,0.2022,4.2492,2.4498,9.4621,-32.5308,533.1378,372.1335,533.5388,371.3325,差油层
1572.78125,8.3529,12.0062,0.048,79.7083,94.6587,8.2955,8.2168,9.4126,9.8361,0.712,11.0538,70.2273,0.2026,4.2213,2.4538,9.1253,-32.4432,534.743,372.9373,534.743,371.7358,差油层
1572.8125,8.3399,11.8509,0.0472,79.6884,94.201,8.3431,8.2168,9.5945,10.2983,0.7113,11.0538,70.2223,0.2037,4.1814,2.4572,9.1253,-32.2679,535.547,374.1426,534.3452,372.5401,差油层
1572.84375,8.3181,11.2584,0.0442,79.6684,93.6776,8.5035,8.2796,9.8739,10.7823,0.7108,11.075,70.2467,0.2056,4.1614,2.4593,8.9358,-32.1804,535.9515,375.3467,534.3482,373.7449,差油层
1572.875,8.2963,10.6412,0.0414,79.6886,92.8925,8.5035,8.327,10.1226,11.0327,0.709,11.0539,70.2431,0.2063,4.1335,2.4605,8.7336,-32.1364,536.354,375.7502,534.3519,374.9495,差油层
1572.90625,8.2788,10.1229,0.0382,79.7088,92.1074,8.5686,8.327,10.4974,11.7518,0.709,11.0328,70.2345,0.2079,4.1016,2.4607,8.6013,-31.9612,537.1594,377.3558,534.3564,377.3568,差油层
1572.9375,8.2657,9.7004,0.0368,79.7291,91.5839,8.6836,8.3906,10.9487,12.1636,0.712,10.9907,70.2266,0.2095,4.0777,2.4595,8.4872,-31.8299,537.1614,378.5621,534.7579,378.1599,差油层
1572.96875,8.2483,9.3911,0.0332,79.7493,90.4716,8.7835,8.3906,11.3976,12.5899,0.7114,10.9488,70.2145,0.2102,4.0658,2.4557,8.4387,-31.7422,537.5652,378.9637,535.1633,378.9639,差油层
1573.0,8.2396,9.1346,0.0298,79.8298,89.5555,8.8845,8.5357,11.6847,13.4876,0.7105,10.9279,70.208,0.2116,4.0659,2.4499,8.5683,-31.6982,538.7694,379.7677,535.9666,380.1682,差油层
1573.03125,8.2309,8.9155,0.0282,79.8902,86.9377,9.0726,8.7833,12.1871,14.3118,0.7135,10.8862,70.2009,0.2129,4.066,2.4395,8.7,-31.6105,539.1736,380.9728,536.3706,380.5723,差油层
1573.0625,8.2265,8.7515,0.0254,80.0109,84.6471,9.1945,9.0037,12.8578,15.3323,0.716,10.9489,70.1909,0.2143,4.0662,2.4326,8.8674,-31.5663,540.3786,381.3763,536.7733,380.9761,差油层
1573.09375,8.2222,8.6545,0.0226,80.1115,81.113,9.4611,9.2648,13.722,16.0221,0.716,11.4197,70.1794,0.2161,4.0823,2.4254,9.212,-31.4786,540.3809,381.3794,537.5765,380.9791,差油层
1573.125,8.2135,8.563,0.0204,80.2724,78.5605,9.5335,9.4972,14.8702,16.775,0.711,12.1639,70.2116,0.2171,4.1105,2.4166,9.5335,-31.4346,541.5858,381.3827,538.3807,380.9832,差油层
1573.15625,8.2047,8.5435,0.0182,80.3931,76.4663,9.6248,9.7913,15.5689,17.5297,0.7134,12.5661,70.2038,0.2186,4.1347,2.4104,10.0754,-31.3906,542.3893,380.9857,539.9865,380.9857,差油层
1573.1875,8.2004,8.5494,0.0166,80.554,73.9139,9.7912,10.0178,16.1762,18.4237,0.7134,13.5396,70.2725,0.2201,4.1748,2.4008,10.6684,-31.3028,543.5938,380.1882,541.1907,380.589,差油层
1573.21875,8.1917,8.5521,0.0146,80.6144,72.2124,9.9796,10.2692,16.9688,18.9601,0.7122,15.3032,70.2682,0.2211,4.2231,2.387,11.1042,-31.2588,543.9969,380.1903,541.594,380.5905,差油层
1573.25,8.183,8.5492,0.0124,80.8155,70.9691,9.9796,10.5268,17.9026,19.6245,0.7117,18.0057,70.2589,0.2219,4.2953,2.3736,11.7802,-31.2146,545.2015,379.3931,542.799,380.9966,差油层
1573.28125,8.183,8.5489,0.0123,80.8558,69.333,10.1715,10.9358,18.7438,20.429,0.7106,20.5466,70.2898,0.2225,4.3556,2.3624,12.3787,-31.2142,546.0057,378.5961,543.6027,381.3986,差油层
1573.3125,8.1699,8.5436,0.0111,80.9765,68.2206,10.2884,11.0616,19.587,21.0238,0.714,21.9695,70.2805,0.2218,4.4158,2.3528,13.0077,-31.2136,546.4092,378.5979,544.8081,381.4014,差油层
1573.34375,8.1743,8.5343,0.0105,81.0771,67.0426,10.4863,11.3391,20.4291,21.5945,0.7129,23.8989,70.2669,0.2202,4.5121,2.3406,13.4617,-31.2134,546.4126,378.2007,545.6108,381.4055,差油层
1573.375,8.1787,8.5259,0.0099,81.1978,65.7338,10.4863,11.8021,21.0238,22.1383,0.7118,25.9481,70.2618,0.2186,4.5442,2.3277,14.4731,-31.2566,546.4166,377.8035,547.2161,381.407,差油层
1573.40625,8.1831,8.5358,0.0091,81.2582,64.8177,10.5665,12.0522,21.7188,22.5228,0.7112,28.2809,70.2919,0.2166,4.5924,2.3179,15.86,-31.2999,546.0181,377.406,549.6228,381.41,差油层
1573.4375,8.1831,8.5585,0.0083,81.3588,64.2289,10.627,12.3075,22.3512,22.7393,0.7106,28.2269,70.2805,0.2149,4.6406,2.3067,16.6658,-31.3431,544.019,377.4103,550.8276,381.8138,差油层
1573.46875,8.1874,8.7647,0.0079,81.4192,64.2293,10.7902,12.5682,22.9579,23.0019,0.7129,27.7451,70.2755,0.213,4.6688,2.2993,17.2146,-31.3862,542.8195,377.4116,550.8296,381.8179,差油层
1573.5,8.1874,9.1593,0.0077,81.4796,64.4258,10.852,12.81,23.5811,23.1343,0.7163,27.4284,70.3099,0.2095,4.701,2.2915,18.4022,-31.3858,540.4204,377.4146,551.6338,381.8207,差油层
1573.53125,8.1875,9.5338,0.0071,81.52,64.8188,10.9768,13.0067,24.0366,23.1786,0.7157,27.1154,70.2934,0.2083,4.7212,2.2869,18.7563,-31.3855,539.2211,376.6182,551.637,382.224,差油层
1573.5625,8.1962,9.8015,0.0069,81.5602,65.6045,11.0396,13.1814,24.6419,23.1786,0.719,26.7036,70.2877,0.2072,4.7494,2.2821,19.4109,-31.3852,538.0226,376.6197,551.2392,382.6288,差油层
1573.59375,8.2006,9.9406,0.0065,81.6207,66.4556,11.1665,13.5635,25.022,23.1787,0.7183,26.5,70.282,0.2043,4.7574,2.2793,20.1267,-31.4283,536.0236,376.6233,549.2401,383.0318,差油层
1573.625,8.205,9.9282,0.0061,81.5203,67.5031,11.2949,13.6673,24.7364,23.002,0.7211,26.3988,70.3078,0.2036,4.7817,2.2775,21.1088,-31.6026,534.4246,375.8248,545.6396,383.4348,差油层
1573.65625,8.2093,9.6652,0.0059,81.3999,68.4852,11.3595,13.9036,24.175,22.696,0.7205,27.376,70.3035,0.2028,4.7858,2.2761,21.7625,-31.6892,532.0247,374.6271,543.6388,384.6394,差油层
1573.6875,8.2137,9.4342,0.0057,81.2995,69.4018,11.4246,14.0903,23.2676,22.3087,0.7238,28.3894,70.2942,0.202,4.8059,2.2751,22.3082,-31.7326,530.0257,373.0284,540.4385,385.8445,差油层
1573.71875,8.2137,9.2238,0.0057,81.139,70.7766,11.4463,14.3339,22.2235,21.886,0.73,29.6664,70.3207,0.2016,4.8621,2.2741,22.6941,-31.7323,528.0264,371.4302,538.4387,386.2477,差油层
