Depth,AC,CAL,CNL,GR,MINV,MNOR,R025,R045,R25,R4,RA05,RILD,RILM,RL3D,RL3S,RLL8,RM,SP,result
1470.1875,87.2481,8.7612,20.4625,112.3404,3.251,4.7919,3.8761,8.2451,11.8644,9.9125,9.8398,8.5943,10.3588,6.4927,7.9527,6.598,0.95,9.4697,差油层
1470.21875,87.2484,8.7612,20.8421,112.3404,3.5685,4.9058,3.9999,8.4792,11.7073,9.3198,9.7249,8.2127,9.9899,6.6572,8.1879,6.8331,0.95,9.3989,差油层
1470.25,87.2484,8.7612,20.7822,112.3404,3.8097,5.1214,4.1237,8.6363,11.5504,8.8867,9.615,7.8913,9.5117,6.8528,8.423,7.0249,0.95,9.2813,差油层
1470.28125,87.2484,8.7612,20.8421,112.3404,4.0128,5.1841,4.1402,8.8187,11.3934,8.4804,9.5679,7.4731,9.0565,7.0484,8.658,7.1819,0.95,9.1636,差油层
1470.3125,87.2948,8.7612,20.8421,112.3404,4.3938,5.0303,4.1566,8.4031,11.2678,8.1317,9.5083,7.2725,8.7336,7.2132,8.8164,7.4107,0.95,9.0614,差油层
1470.34375,87.4113,8.7636,20.8421,112.3404,4.5714,5.0932,4.0287,8.0257,11.1895,7.8696,9.4298,6.9755,8.1225,7.3315,8.8591,7.6605,0.95,8.9827,差油层
1470.375,87.5278,8.7695,20.867,112.3404,4.3156,5.2197,3.9008,7.7367,11.1112,7.5061,9.3514,6.715,7.7414,7.4499,8.9017,7.919,0.95,8.904,差油层
1470.40625,87.6215,8.7755,21.11,112.3173,4.1621,5.3461,3.7433,7.4869,11.0407,7.1378,9.2887,6.5354,7.412,7.9416,8.9046,8.231,0.95,8.8329,差油层
1470.4375,87.6239,8.7864,21.3282,112.2015,3.9829,5.4474,3.5859,7.3381,11.0017,6.8523,9.2887,6.3489,7.1882,7.878,8.7478,8.4463,0.95,8.7926,差油层
1470.46875,87.6263,8.8171,21.7272,112.0857,4.1859,5.6885,3.5111,7.2661,10.9626,6.5836,9.2887,6.2479,7.0187,7.6874,8.5909,8.1439,0.95,8.7524,差油层
1470.5,87.6286,8.8479,22.0537,111.9699,4.9746,6.0187,3.4364,7.2072,10.9236,6.3261,9.2887,6.2046,6.8854,7.4245,8.434,7.9538,0.95,8.7121,差油层
1470.53125,87.7439,8.8786,22.4771,111.7272,5.5595,5.9289,3.4523,7.1228,10.9226,6.1159,9.2887,6.1729,6.7299,7.3068,8.3153,7.7965,0.95,8.7899,差油层
1470.5625,87.8592,8.91,22.8148,111.4846,5.6986,5.8515,3.4682,6.9991,10.9217,5.9277,9.3201,6.1637,6.5954,7.189,8.1965,7.7124,0.95,8.8676,差油层
1470.59375,87.9745,8.9413,23.2739,111.2419,5.4688,6.1944,3.5477,6.7752,10.9207,5.7723,9.3986,6.1326,6.4922,7.0713,8.0778,7.6018,0.95,8.9454,差油层
1470.625,88.0922,8.9727,23.6847,110.8041,4.9839,6.3594,3.6273,6.6074,10.9205,5.6171,9.3514,6.1233,6.4349,7.0165,7.9913,7.5478,0.95,9.0555,差油层
1470.65625,88.2105,9.0326,24.2162,110.3176,4.6902,6.3967,3.7068,6.7344,10.9205,5.4775,9.2887,6.1033,6.3836,6.9773,7.9128,7.494,0.95,9.1737,差油层
1470.6875,88.3288,9.0996,24.6751,109.8311,5.1606,5.9756,3.7863,6.8615,10.9205,5.4006,9.2887,6.0719,6.3111,6.9382,7.8344,7.454,0.95,9.2919,差油层
1470.71875,88.5184,9.1667,25.0345,109.4915,4.9688,5.6309,3.8659,7.1792,10.8979,5.3237,9.2322,5.9972,6.2393,6.8755,7.756,7.4415,0.95,9.4328,差油层
1470.75,88.7553,9.2387,25.5136,109.2491,4.076,5.9867,3.9455,7.4968,10.8603,5.2467,9.138,6.1225,6.1681,6.7971,7.6776,7.4567,0.95,9.5887,差油层
1470.78125,88.9921,9.314,25.1903,109.0068,3.7825,3.7825,3.9429,7.5286,10.8226,5.1055,8.9968,6.0524,6.0981,6.7188,7.5993,7.4714,0.95,9.7446,差油层
1470.8125,89.2744,9.3893,24.5597,108.8085,3.3232,3.3232,3.9404,7.5604,10.7994,4.9844,8.9435,5.9944,6.0447,6.6098,7.5067,7.1907,0.95,9.8854,差油层
1470.84375,89.625,9.4494,23.6389,108.6768,2.9021,2.9021,3.8697,7.5286,10.7978,4.8933,9.0221,5.9544,6.0161,6.4545,7.3925,6.7951,0.95,10.0034,差油层
1470.875,89.9757,9.4866,22.8875,108.5452,2.4936,2.4936,3.799,7.4968,10.7963,4.8137,9.1005,5.9234,6.0104,6.2993,7.2783,6.5398,0.95,10.1214,差油层
1470.90625,90.3048,9.5238,21.9184,108.5101,2.1744,2.1744,3.6415,7.2427,10.7876,4.7407,9.1651,5.9003,6.0104,6.1284,7.1168,6.3635,0.95,10.2547,差油层
1470.9375,90.5473,9.5574,21.7797,108.8637,1.8299,1.8299,3.4841,6.9886,10.7503,4.6828,9.1746,5.9003,6.0104,5.8948,6.7655,6.1244,0.95,10.4497,差油层
1470.96875,90.7899,9.5766,21.7318,109.2173,1.4852,1.4852,3.3265,6.7662,10.713,4.7527,9.2197,5.8598,6.0104,5.6613,6.4142,5.9483,0.95,10.6446,差油层
1471.0,91.0324,9.5957,21.8643,109.5709,1.2551,1.7256,3.169,6.5438,10.6757,4.9081,9.2887,5.7922,6.0104,5.4277,6.0629,5.7564,0.95,10.8396,差油层
1472.0,80.8973,8.6144,20.6025,105.4753,30.2399,30.2399,5.0909,11.1757,14.5607,13.0241,12.5335,11.5529,12.6378,10.0124,13.2703,8.8964,0.95,11.0228,差油层
1472.03125,80.0795,8.602,20.9449,104.5986,31.0923,31.0923,5.0909,11.2949,14.4905,12.6429,12.2125,11.7927,12.7585,11.452,14.4821,9.8397,0.95,10.8967,差油层
1472.0625,79.2616,8.602,21.2499,103.7219,29.5243,29.5243,5.0909,11.3498,14.4202,12.2618,11.8365,12.1259,12.7246,12.8916,16.6349,10.744,0.95,10.7706,差油层
1472.09375,78.4438,8.602,22.0869,102.8453,33.8919,33.8919,5.0909,11.3926,14.35,12.0978,11.3778,12.4002,12.4685,14.3312,17.5349,11.6246,0.95,10.6444,差油层
1472.125,78.1457,8.602,23.3064,102.2811,32.923,32.923,5.0909,11.3839,14.2106,11.7034,11.0921,12.6568,12.1904,15.746,16.7239,12.9278,0.95,10.5247,差油层
1472.15625,77.9768,8.602,24.8419,101.7946,32.681,32.681,5.0909,11.2999,14.0541,11.3118,10.8054,12.9431,11.8623,15.1111,16.1956,13.8342,0.95,10.4065,差油层
1472.1875,77.808,8.602,27.111,101.3081,30.1076,30.1076,5.0909,11.202,13.8976,10.9257,10.3413,13.0924,11.3548,13.9328,15.6672,14.7502,0.95,10.2883,差油层
1472.21875,77.9935,8.602,28.9561,100.6191,27.0629,27.0629,5.0146,11.0664,13.7203,10.5824,9.9576,13.1446,10.7244,13.4557,15.0797,16.2541,0.95,10.0279,差油层
1472.25,78.4138,8.602,30.518,99.7959,21.9799,21.9799,4.9382,10.9053,13.5293,10.2678,9.6276,13.1258,10.012,12.8246,14.4529,17.8915,0.95,9.6734,差油层
1472.28125,78.834,8.602,32.1016,98.9727,15.7773,15.7773,4.7883,10.7817,13.3382,10.0316,9.3208,13.1069,9.6492,12.1935,13.8262,17.0618,0.95,9.3188,差油层
1472.3125,79.2867,8.602,33.8984,98.2239,15.2034,15.2034,4.6384,10.4679,13.116,9.8337,9.0491,12.7805,9.1123,11.6973,13.213,16.2413,0.95,9.0288,差油层
1472.34375,79.7884,8.5952,34.677,97.5874,13.6487,13.6487,4.4012,10.0523,12.8466,9.6933,8.8302,11.9702,8.3147,11.4048,12.62,15.2638,0.95,8.8364,差油层
1472.375,80.29,8.578,33.3808,96.9509,7.8906,7.8906,4.164,9.0357,12.5773,9.6798,8.7311,11.0223,7.7246,11.1123,12.0271,14.1351,0.95,8.644,差油层
1472.40625,80.7862,8.5608,32.5242,96.3625,7.1773,7.7501,3.7515,8.1298,12.2836,9.7588,8.6912,10.0678,7.1973,10.8165,11.4723,12.8531,0.95,8.4585,差油层
1472.4375,81.2606,8.5422,30.51,95.9674,6.3741,7.7495,3.339,7.2239,11.892,10.0828,8.7701,9.3918,6.7151,10.5077,11.0707,12.013,0.95,8.3011,差油层
1472.46875,81.7349,8.5173,28.4728,95.5724,6.7934,7.6978,2.9343,6.373,11.5004,10.4662,8.9019,8.6477,6.3829,10.1988,10.669,11.498,0.95,8.1436,差油层
1472.5,82.2092,8.4925,26.4202,95.1773,7.0474,7.6078,2.5295,5.5221,11.1088,10.8892,9.0691,7.8582,6.1508,9.89,10.2674,10.9852,0.95,7.9861,差油层
1472.53125,82.8024,8.4677,24.3551,95.5114,6.435,6.435,2.3244,5.0029,10.7616,12.0106,9.3053,7.178,5.8692,9.7526,9.9778,10.5532,0.95,7.9025,差油层
1472.5625,83.3956,8.4599,22.2274,95.8454,5.9122,5.9122,2.1194,4.4838,10.4144,13.361,9.5729,6.5356,5.8373,9.0851,9.6882,10.2127,0.95,7.8188,差油层
1472.59375,83.9887,8.4521,20.0062,96.1795,5.351,5.351,2.1142,4.2446,10.0672,15.0544,9.8875,5.9495,5.7864,9.0851,8.7675,9.9559,0.95,7.7352,差油层
1472.625,84.3092,8.4444,17.7871,96.4403,4.9681,4.9681,2.109,4.0054,9.7432,16.5253,10.2195,5.4721,5.7783,9.0216,9.1487,9.7236,0.95,7.6554,差油层
1472.65625,84.5618,8.4763,15.8514,96.6829,3.9349,4.3682,2.234,4.6075,9.425,17.9744,10.6142,5.3157,5.866,9.2757,9.4354,9.6011,0.95,7.5767,差油层
1472.6875,84.8144,8.5182,15.0525,96.9255,3.8965,4.4311,2.359,5.2097,9.1068,19.5587,11.2435,5.3453,5.9985,9.7366,9.4879,9.8703,0.95,7.498,差油层
1472.71875,85.0676,8.56,14.2887,97.3145,3.6028,4.4434,2.4713,5.2097,8.9234,20.7944,11.9011,5.5372,6.2252,9.8716,9.6502,10.1473,0.95,7.5279,差油层
1472.75,85.3211,8.5991,13.5483,97.8004,3.2709,4.4806,2.5837,5.2097,8.8293,21.7973,12.5776,5.7563,6.4235,10.0282,9.8852,10.4318,0.95,7.6298,差油层
1472.78125,85.5746,8.6363,12.9498,98.2863,3.117,4.6071,2.8953,4.9195,8.7353,23.256,14.1501,5.9727,6.8388,10.1849,10.1202,10.8239,0.95,7.7316,差油层
1472.8125,85.8149,8.6735,12.4419,98.7724,3.1927,4.8228,3.207,4.6293,8.6185,24.5882,15.749,6.3354,7.2805,10.3283,10.3554,11.0455,0.95,7.8556,差油层
1472.84375,86.0355,8.7107,12.0697,99.2589,3.6886,5.1276,3.5704,5.1502,8.4674,25.7307,17.3875,6.7446,7.9524,10.4516,10.5907,11.376,0.95,8.0131,差油层
1472.875,86.256,8.748,11.6999,99.7454,4.0441,5.3561,3.9338,5.6711,8.3164,26.5771,18.4278,7.3805,8.64,10.5749,10.826,11.8248,0.95,8.1706,差油层
1472.90625,86.436,8.7853,11.4044,100.2489,4.26,5.877,4.3854,6.8296,8.1798,27.3186,19.2331,7.9149,8.9637,10.5714,11.0679,12.0007,0.95,8.3281,差油层
1472.9375,86.4532,8.82,10.863,100.8207,4.7176,6.0802,4.837,7.9882,8.1018,27.9346,19.6918,8.6765,9.6129,10.0581,11.3367,12.3605,0.95,8.4855,差油层
1472.96875,86.4705,8.8449,11.1996,101.3925,4.9078,6.2832,5.3267,9.2205,8.0237,28.3454,20.1417,9.4248,10.559,9.5449,11.6054,12.3397,0.95,8.643,差油层
1473.0,86.4877,8.8697,11.3194,101.9643,5.1488,6.499,5.8165,10.4527,7.9456,28.6192,20.5858,10.5228,11.1582,9.0317,11.8741,11.0571,0.95,8.8005,差油层
1473.03125,86.6066,8.8945,11.7985,102.6934,5.517,6.8672,6.3069,11.7367,7.8615,28.5125,20.4006,12.0759,11.8133,8.4924,11.0273,9.9626,0.95,8.9124,差油层
1473.0625,86.7255,8.9026,11.9782,103.4225,5.6183,6.9813,6.7972,13.0206,7.7773,28.1619,20.1891,13.8831,12.7399,7.9531,10.1805,8.8947,0.95,9.0242,差油层
1473.09375,86.8444,8.9107,12.2777,104.1516,5.783,6.4071,6.9244,14.1012,7.6932,27.4462,19.9384,16.4648,13.4638,7.4138,9.3337,8.4047,0.95,9.1361,差油层
1473.125,86.868,8.9188,12.8766,104.8808,5.8969,6.3173,7.0515,15.7154,7.5823,26.3088,19.4362,18.4159,14.0472,7.0669,8.6492,7.8126,0.95,9.3741,差油层
1473.15625,86.868,8.9104,12.8027,105.6099,5.9469,6.6348,6.8703,17.1838,7.4648,25.0764,18.8556,21.9212,14.7916,6.7679,8.0052,7.3017,0.95,9.6434,差油层
1473.1875,86.868,8.898,12.5314,106.339,6.0862,6.8887,6.689,17.9018,7.3472,23.8831,18.2109,25.1088,15.5465,6.4688,7.3611,7.0274,0.95,9.9128,差油层
1474.0,85.0427,8.6692,20.9584,117.3336,4.5996,4.7906,4.3327,7.2552,6.1667,5.7113,9.624,6.3914,7.6466,7.2704,7.9748,7.0179,0.95,11.4395,差油层
1474.03125,84.9244,8.6816,20.8419,116.4325,5.1211,5.1465,4.3394,7.4928,6.3599,5.6329,9.4087,6.476,7.6656,7.4587,8.1789,7.2794,0.95,11.2741,差油层
1474.0625,84.8061,8.694,20.714,115.5315,4.9037,5.3367,4.3462,7.7303,6.4888,5.5544,9.244,6.5622,7.8137,7.6471,8.3829,7.4818,0.95,11.1087,差油层
1474.09375,84.6878,8.7065,20.6323,114.6304,4.597,5.667,4.3462,7.8058,6.7715,5.4866,9.0669,6.6631,7.8137,7.8354,8.5869,7.7323,0.95,10.9433,差油层
1474.125,84.7199,8.7189,20.5158,114.0047,4.3542,5.9081,4.3462,7.8814,6.8488,5.4258,8.9277,6.7518,7.9578,7.9173,8.8096,7.9328,0.95,10.8159,差油层
1474.15625,84.7894,8.7214,20.3637,113.4476,4.137,5.4868,4.3585,7.8178,7.3108,5.4081,8.7123,6.8292,7.8137,7.9728,9.0368,8.2285,0.95,10.6979,差油层
1474.1875,84.8589,8.7214,20.4389,112.8904,4.4546,5.0657,4.3707,7.7542,7.5289,5.3975,8.5095,6.8823,7.8137,8.0282,9.2641,8.6293,0.95,10.5799,差油层
1474.21875,85.1565,8.7214,20.598,112.2721,4.8485,4.7467,4.415,7.786,7.7734,5.3975,8.3451,6.9238,7.6438,7.9289,9.2953,8.8856,0.95,10.4569,差油层
1474.25,85.6053,8.7214,20.7935,111.6132,5.2551,5.5352,4.4593,7.8178,7.966,5.4602,8.155,6.914,7.5923,7.7271,9.1968,8.5234,0.95,10.3305,差油层
1474.28125,86.0541,8.7214,21.0245,110.9543,5.5345,5.8021,4.5031,7.9332,8.2609,5.5386,7.9523,6.792,7.5398,7.5253,9.0984,8.0542,0.95,10.2042,差油层
1474.3125,86.4761,8.7214,21.3276,110.3642,5.9032,6.3489,4.5469,8.0486,8.4407,5.6171,7.7624,6.7083,7.5013,7.3033,8.8198,7.6948,0.95,10.1091,差油层
1474.34375,86.8577,8.7214,21.7506,109.8777,6.2078,6.8065,4.5266,8.2033,8.8506,5.6956,7.5852,6.5773,7.45,7.0509,8.2694,7.3117,0.95,10.0611,差油层
1474.375,87.2393,8.7214,22.4592,109.3912,6.4618,6.5636,4.5064,8.358,9.1843,5.7741,7.4333,6.3321,7.3717,6.7984,7.719,7.0498,0.95,10.0131,差油层
1474.40625,87.6341,8.7214,23.5372,108.9666,5.9129,6.1298,4.4625,8.531,9.5043,5.7741,7.2433,6.1409,7.2811,6.5833,7.2698,6.76,0.95,9.9686,差油层
1474.4375,88.0823,8.727,24.7988,108.791,5.3513,5.9124,4.4186,8.7039,9.7995,5.7741,7.0278,5.9773,7.1528,6.1626,7.227,6.5421,0.95,9.938,差油层
1474.46875,88.5304,8.7553,25.9717,108.6153,5.555,6.5356,4.271,8.3863,10.0949,5.7741,6.8885,5.7754,7.0268,5.972,7.1843,6.3311,0.95,9.9075,差油层
1474.5,88.9785,8.7836,27.1435,108.4397,6.3691,7.0571,4.1234,8.0686,10.2493,5.728,6.7112,5.5097,6.9268,6.0356,7.1415,6.0353,0.95,9.8769,差油层
1474.53125,89.334,8.8119,28.3052,108.5055,6.6486,6.9416,3.9636,7.7061,10.5062,5.6777,6.5339,5.3039,6.7178,6.0991,7.2592,6.0463,0.95,9.7982,差油层
1474.5625,89.6894,8.8367,29.4274,108.5713,6.4185,6.4185,3.8038,7.3436,10.6991,5.6568,6.3949,5.0969,6.5033,6.5437,7.377,6.1465,0.95,9.7194,差油层
1474.59375,90.0448,8.8615,30.3262,108.6371,5.5515,5.5515,3.6439,7.1215,10.9433,5.6956,6.3833,4.9161,6.33,6.6221,7.4947,6.2599,0.95,9.6407,差油层
1474.625,90.3499,8.8864,31.0758,108.9881,4.6336,5.8055,3.484,6.8994,11.098,5.7741,6.4355,4.7847,6.1609,6.6764,7.6051,6.4694,0.95,9.5861,差油层
1474.65625,90.6423,8.9112,31.7762,109.41,4.3273,5.6644,3.2735,6.6659,11.2781,5.7741,6.5255,4.6148,5.9637,6.7248,7.7136,6.5887,0.95,9.5376,差油层
1474.6875,90.9348,8.936,32.1835,109.8319,3.8038,5.5745,3.063,6.4325,11.471,5.828,6.667,4.4673,5.5723,6.7732,7.8222,6.6979,0.95,9.489,差油层
1474.71875,91.0513,8.9608,32.4613,110.1465,3.7015,5.4589,2.8897,6.0434,11.6515,5.9625,6.7868,4.3085,5.3234,6.7566,7.7518,6.8339,0.95,9.5114,差油层
1474.75,91.0513,8.9876,32.8483,110.39,3.3183,5.3304,2.7164,5.6544,11.8577,6.1145,6.9102,4.171,5.0857,6.6969,7.563,6.9217,0.95,9.5808,差油层
1474.78125,91.0513,9.0156,33.1271,110.6336,3.1139,5.2535,2.6046,5.4706,12.0254,6.2865,7.0336,4.112,4.9032,6.6372,7.3741,6.9852,0.95,9.6502,差油层
1474.8125,91.0156,9.0436,30.3926,110.8049,3.0239,5.189,2.4928,5.2868,12.1285,6.5216,7.1121,4.0913,4.8586,6.5388,7.1667,7.062,0.95,9.7509,差油层
1474.84375,90.9259,9.074,27.7682,110.867,3.2775,5.1373,2.4131,4.9061,12.2707,6.8366,7.1905,4.1008,4.7272,6.3819,6.9314,7.1006,0.95,9.8988,差油层
1474.875,90.8362,9.1081,24.3347,110.9291,3.5059,4.9963,2.3334,4.5255,12.4648,7.2049,7.2689,4.1635,4.7272,6.225,6.6961,7.0183,0.95,10.0468,差油层
1474.90625,90.7348,9.1421,22.3254,111.0272,3.5943,4.8044,2.4017,3.9146,12.5036,8.0739,7.3714,4.2343,4.7435,6.0662,6.4607,6.8546,0.95,10.1888,差油层
1474.9375,90.5868,9.1749,20.5841,111.2699,3.186,4.5486,2.4701,3.3037,12.6843,8.9084,7.4861,4.3543,4.8781,5.8995,6.2254,6.658,0.95,10.3068,差油层
1474.96875,90.4388,9.2028,18.7517,111.5125,2.8031,4.1914,2.7371,3.8584,12.7495,9.6912,7.6193,4.4775,5.1852,5.7328,5.9901,6.562,0.95,10.4249,差油层
1475.0,90.2908,9.2308,18.4409,111.7551,2.2546,3.9102,3.0041,4.4131,12.8404,10.4302,7.7715,4.6298,5.3018,5.5661,5.7548,6.3853,0.95,10.5429,差油层
1475.03125,90.2908,9.2587,18.1191,112.2416,1.9481,3.6292,3.286,4.8304,12.8677,11.1167,7.9285,4.7612,5.6452,5.4584,5.6174,6.2249,0.95,10.671,差油层
1475.0625,90.2908,9.2929,18.1446,112.7281,2.24,3.6157,3.568,5.2477,12.8566,11.6363,8.0857,4.9047,5.9127,5.3506,5.4799,6.1017,0.95,10.799,差油层
1475.09375,90.2908,9.327,18.8438,113.2146,2.3157,3.6656,3.9377,5.4634,12.7691,12.0156,8.3221,5.081,6.1582,5.2429,5.3425,5.9483,0.95,10.9271,差油层
1475.125,90.5516,9.3612,19.2233,113.8963,2.3149,3.6777,4.3075,5.679,12.6692,12.3013,8.6113,5.2733,6.391,5.1506,5.2523,5.8414,0.95,11.0706,差油层
1475.15625,90.8773,9.3879,19.7491,114.6267,1.9571,3.5238,4.5033,5.9913,12.5687,12.1177,8.8469,5.4933,6.596,5.0621,5.1739,5.7154,0.95,11.2181,差油层
1475.1875,91.2029,9.4127,20.1964,115.357,1.7396,3.4847,4.699,6.3036,12.4305,11.8299,9.0616,5.7797,6.8203,4.9736,5.0954,5.5922,0.95,11.3655,差油层
1476.21875,94.992,8.8846,14.9284,115.3605,1.4445,3.3551,4.0821,5.9277,8.7675,8.4338,5.6488,4.81,5.2233,7.3263,7.4464,6.1538,0.95,12.2157,差油层
1476.25,93.6077,8.8806,18.624,114.3887,2.6408,4.4369,4.29,6.2446,8.831,8.2062,5.4843,4.883,5.332,7.8821,7.8771,7.0743,0.95,12.0976,差油层
1476.28125,92.2233,8.8806,22.0318,113.417,3.0222,5.264,4.3485,6.5615,9.0851,7.9561,5.3451,4.9574,5.4427,8.4379,8.3079,7.613,0.95,11.9795,差油层
1476.3125,90.8558,8.8806,32.171,112.5593,3.5943,6.562,4.407,6.8784,9.1487,7.6431,5.1935,4.7911,5.4154,8.8546,8.7546,8.9301,0.95,11.8771,差油层
1476.34375,89.5137,8.8806,34.3669,111.8741,4.2043,7.4018,4.242,7.2305,9.3393,7.3041,5.1051,4.7313,5.2328,9.0615,9.2252,9.436,0.95,11.7984,差油层
1476.375,88.1715,8.8806,40.0035,111.1888,4.2297,7.9362,4.077,7.5825,9.5521,6.9479,4.9915,4.5715,4.9921,9.2683,9.6958,10.4567,0.95,11.7197,差油层
1476.40625,86.9482,8.8806,41.312,110.503,4.0122,8.5848,3.715,7.9209,9.5909,5.9048,4.8778,4.3857,4.8233,9.4209,10.0353,11.4409,0.95,11.6409,差油层
1476.4375,86.2021,8.8806,41.2529,109.8152,3.9472,8.8642,3.3531,8.2592,9.7212,5.0744,4.7768,4.276,4.6774,9.355,9.8475,11.957,0.95,11.5622,差油层
1476.46875,85.456,8.8806,41.0885,109.1275,4.0616,8.7997,3.0287,7.4401,9.7609,4.6676,4.6378,4.0511,4.5443,9.2892,9.6597,12.7973,0.95,11.4834,差油层
1476.5,84.7099,8.8806,40.853,108.4397,5.1052,8.7734,2.7043,6.6209,9.8003,4.1975,4.5623,3.9156,4.3323,9.2233,9.4719,12.027,0.95,11.4047,差油层
1476.53125,84.7509,8.8806,40.5463,108.1959,6.238,9.0528,2.4496,5.9161,9.8281,3.8933,4.3855,3.783,4.137,9.0399,9.1581,10.9966,0.95,11.326,差油层
1476.5625,84.7918,8.8806,40.3666,107.952,7.3707,9.6506,2.1949,5.2113,9.8423,3.6999,4.3224,3.656,3.9516,8.8565,8.8444,10.2592,0.95,11.2472,差油层
1476.59375,84.8327,8.8806,40.7781,107.7082,8.7964,10.3248,2.0189,4.7,9.8565,3.4648,4.2214,3.5103,3.751,8.6731,8.5306,9.6774,0.95,11.1685,差油层
1476.625,85.0941,8.8806,41.3923,107.6596,8.3879,11.6358,1.843,4.1887,9.8472,3.2451,4.1079,3.3523,3.5403,8.4061,8.2168,9.2967,0.95,11.1107,差油层
1476.65625,85.4102,8.8906,41.9233,107.6596,7.8522,14.3608,1.7715,3.9593,9.8475,3.0481,3.9942,3.2403,3.3849,8.1184,7.9031,8.8986,0.95,11.0582,差油层
1476.6875,85.7264,8.903,42.394,107.6596,7.2654,13.3919,1.7,3.7298,9.7178,2.9479,3.8806,3.1307,3.2479,7.8306,7.5893,8.4711,0.95,11.0057,差油层
1476.71875,85.9474,8.9154,42.6848,107.8061,6.6277,12.4995,1.6769,3.5485,9.6212,2.887,3.7924,3.0247,3.1385,7.5741,7.3462,8.2728,0.95,10.9848,差油层
1476.75,86.1053,8.9279,42.2831,108.0497,6.0791,10.8428,1.6538,3.3671,9.478,2.887,3.6788,2.8976,3.0881,7.3384,7.1498,7.9918,0.95,10.9848,差油层
1476.78125,86.2632,8.9403,41.8639,108.2932,7.3648,9.7593,1.7019,3.2327,9.3348,2.9341,3.5654,2.7729,3.0459,7.1028,6.9534,7.762,0.95,10.9848,差油层
1476.8125,86.4218,8.9527,41.3848,108.5519,7.9753,8.7523,1.75,3.0982,9.1965,2.9341,3.5024,2.6795,2.9773,6.9454,6.83,7.4982,0.95,10.9848,差油层
1476.84375,86.5811,8.9659,41.0853,108.8335,8.4711,8.4711,1.766,3.0745,9.0656,2.9487,3.389,2.5893,2.9298,6.9063,6.8166,7.3093,0.95,10.9848,差油层
1476.875,86.7404,8.9803,40.9884,109.115,8.7634,8.7634,1.2821,3.0508,8.9348,2.9507,3.2773,2.5012,2.8963,6.8672,6.8032,7.1127,0.95,10.9848,差油层
1476.90625,86.9071,8.9947,40.8588,109.4374,8.1763,8.1763,1.5956,3.2328,8.7937,2.9396,3.3472,2.4149,2.814,6.8281,6.7772,6.9719,0.95,11.0001,差油层
1476.9375,87.1032,9.0111,41.0061,109.9239,7.2711,7.2711,1.9091,3.4149,8.6114,2.929,3.3891,2.3575,2.746,6.789,6.7006,6.897,0.95,11.0771,差油层
1476.96875,87.2993,9.036,40.7461,110.4104,6.4169,6.4169,1.9091,3.3271,8.4292,2.8928,3.3891,2.3437,2.6994,6.7498,6.6239,6.911,0.95,11.154,差油层
1477.0,87.4954,9.0608,40.9054,110.8969,5.792,5.792,1.9091,3.2393,8.2469,2.8566,3.3891,2.3194,2.6415,6.7107,6.5473,6.938,0.95,11.2309,差油层
1477.03125,87.7325,9.0856,41.5436,111.4186,5.2182,5.7019,1.8614,3.0049,8.0651,2.8077,3.3735,2.298,2.587,6.5423,6.3513,6.9645,0.95,11.3627,差油层
1477.0625,87.9697,9.1086,42.3502,111.9404,3.2296,4.8862,1.8137,2.7705,7.8832,2.7587,3.295,2.298,2.5577,6.3738,6.1553,6.991,0.95,11.4946,差油层
1477.09375,88.2068,9.1316,43.3363,112.4622,3.0384,4.2739,1.7341,2.5923,7.7014,2.7098,3.2636,2.298,2.5191,6.2054,5.9593,7.0314,0.95,11.6264,差油层
1477.125,88.8171,9.1546,44.3347,113.1227,2.7701,3.7,1.6545,2.4142,7.5802,2.6738,3.2636,2.298,2.4744,6.0149,5.7633,7.032,0.95,11.7472,差油层
1477.15625,89.5201,9.1578,45.1887,113.8178,2.3871,3.3423,1.6545,2.5995,7.474,2.663,3.1851,2.298,2.4619,5.8189,5.5673,6.8806,0.95,11.8652,差油层
1477.1875,90.2231,9.156,45.9592,114.5129,2.157,3.1377,1.6545,2.7848,7.3679,2.716,3.1067,2.298,2.448,5.6229,5.3713,6.6103,0.95,11.9832,差油层
1492.0,87.9327,8.7204,14.4768,121.8164,6.9994,6.6168,2.9253,4.9784,7.325,3.3264,9.2551,5.1605,5.8336,8.6839,8.6839,7.243,0.925,9.6211,差油层
1492.03125,87.7188,8.708,13.4838,121.3328,6.9848,7.0235,3.1784,4.8169,7.4805,3.4047,9.5294,5.385,6.0985,9.1641,9.256,7.9395,0.925,9.4261,差油层
1492.0625,87.5049,8.6831,12.8727,120.8493,6.5628,6.5628,3.4314,4.9878,7.636,3.4832,9.8021,5.5572,6.224,9.6444,9.8281,9.1954,0.925,9.2312,差油层
1492.09375,87.291,8.6582,12.285,120.3657,6.1918,5.63,3.6852,5.2462,7.7915,3.584,10.1421,5.8091,6.5181,10.1246,10.4001,10.0426,0.925,9.0362,差油层
1492.125,87.3969,8.6334,12.0481,119.8277,5.5274,5.6933,3.9391,5.7437,7.9508,3.6998,10.6023,5.951,6.8391,10.4263,11.3335,10.8284,0.925,8.859,差油层
1492.15625,87.5823,8.6213,11.6451,119.2762,5.1819,6.0481,4.2182,6.3154,8.111,3.8563,10.8079,6.1187,7.0057,10.6835,12.3567,11.3796,0.925,8.6861,差油层
