Depth,AC,CALI,CALS,CNGR,DRHO,DT,GR,HAC,ILD,ILM,LLD,LLS,MRES,MSFL,MTEM,NPHI,PD,PEF,RHOB,RLLD,RLLS,SFLU,SP,TT1,TT2,TT3,TT4,result
2158.415,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,16.8594,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,干层
2158.44625,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,14.7031,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,干层
2158.4775,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,14.1016,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,干层
2158.50875,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,14.7578,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,干层
2158.54,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,18.3438,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,干层
2158.57125,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,22.0625,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,干层
2160.82125,-99999.0,9.6016,9.5469,101.5068,0.0079,76.4586,105.9199,-99999.0,9.6598,9.1971,8.7467,8.887,1.1699,35.6562,75.25,0.1719,-99999.0,3.207,2.5929,-99999.0,-99999.0,8.0537,25.858,490.0,344.25,495.0,352.0,干层
2160.8525,-99999.0,9.6485,9.5469,102.8064,0.0076,75.3506,105.6499,-99999.0,9.9432,10.1449,9.3484,9.5837,1.1697,29.9182,75.2631,0.1784,-99999.0,2.8237,2.5919,-99999.0,-99999.0,9.5895,25.638,489.5,342.25,495.5,351.5,干层
2160.88375,-99999.0,9.7109,9.5469,94.6522,0.0102,73.5828,95.5591,-99999.0,10.2223,11.2626,11.0269,11.3058,1.1691,31.9121,75.2993,0.1666,-99999.0,2.5176,2.5775,-99999.0,-99999.0,13.3552,24.7717,490.0,340.75,497.0,348.0,干层
2160.915,-99999.0,9.6953,9.5469,81.914,0.0125,72.0301,81.0015,-99999.0,10.3424,11.9961,14.4147,14.3571,1.1697,35.9375,75.25,0.1348,-99999.0,2.3867,2.5562,-99999.0,-99999.0,18.6459,23.763,493.0,336.25,500.5,345.0,干层
2160.94625,-99999.0,9.6797,9.5469,71.0167,0.0117,71.8993,68.5481,-99999.0,10.3377,12.2351,18.3743,18.0536,1.1687,36.6875,75.25,0.1101,-99999.0,2.2891,2.5348,-99999.0,-99999.0,21.6672,23.0025,493.75,336.0,502.75,344.25,干层
2160.9775,-99999.0,9.6016,9.5469,67.3582,0.0078,72.3935,62.2776,-99999.0,10.0153,11.4139,19.5265,19.3634,1.1682,27.4531,75.25,0.1007,-99999.0,2.2911,2.5246,-99999.0,-99999.0,19.8406,22.5472,496.25,337.0,503.5,348.0,干层
2161.00875,-99999.0,9.6016,9.5469,73.1668,0.0082,73.8627,62.2328,-99999.0,9.4532,10.0914,17.6529,17.8543,1.1689,21.0,75.2633,0.1018,-99999.0,2.377,2.5294,-99999.0,-99999.0,14.41,22.6306,498.746,342.7408,505.4968,351.4944,干层
2161.04,-99999.0,9.6016,9.5419,88.0382,0.0112,76.1718,68.5528,-99999.0,8.9382,8.7374,13.7482,14.4613,1.1689,16.0625,75.2992,0.1155,-99999.0,2.4785,2.5445,-99999.0,-99999.0,9.8627,23.2676,501.75,348.25,508.5,356.75,干层
2161.07125,-99999.0,9.5469,9.5251,109.5182,0.0137,78.6653,89.3095,-99999.0,8.3977,7.8856,10.3262,10.9384,1.1687,15.1172,75.2634,0.131,-99999.0,2.7305,2.5548,-99999.0,-99999.0,7.1703,23.9831,504.25,352.75,510.25,362.75,干层
2161.1025,-99999.0,9.4219,9.5346,126.3794,0.0307,80.3993,111.903,-99999.0,7.7502,7.4422,7.9792,8.5734,1.1682,15.3203,75.3125,0.1456,-99999.0,3.0352,2.5508,-99999.0,-99999.0,6.1508,24.715,508.5,357.5,513.0,366.75,干层
2161.13375,-99999.0,9.3672,9.5452,133.9852,0.0512,81.2711,129.834,-99999.0,7.1762,7.1564,7.0095,7.6428,1.1687,16.0,75.3125,0.1608,-99999.0,3.3945,2.5526,-99999.0,-99999.0,6.2092,25.0721,517.9848,358.2488,525.48,368.2476,干层
2161.165,-99999.0,9.4531,9.5408,135.0926,0.0746,80.5838,130.4588,-99999.0,6.6965,6.822,6.8424,7.4493,1.168,15.7109,75.3125,0.1776,-99999.0,3.5645,2.5637,-99999.0,-99999.0,6.743,25.1076,525.0,360.0,531.5,368.0,干层
2161.19625,-99999.0,9.4531,9.5503,131.8144,0.0906,80.2269,125.6058,-99999.0,6.2809,6.4829,7.0717,7.7001,1.1684,13.625,75.3125,0.1959,-99999.0,3.4043,2.5769,-99999.0,-99999.0,7.6356,25.0856,528.0,364.25,535.0,376.25,干层
2161.2275,-99999.0,9.3359,9.5642,127.3335,0.1035,80.9253,121.7284,-99999.0,6.0868,6.1067,7.5734,8.2577,1.1697,12.9609,75.2989,0.1984,-99999.0,3.4141,2.5758,-99999.0,-99999.0,7.86,25.1972,529.0,368.25,536.0,375.0,干层
2161.25875,-99999.0,9.3047,9.5772,126.8698,0.0967,82.4031,121.9162,-99999.0,6.0305,5.9183,7.4513,8.2194,1.1687,12.5489,75.2637,0.1914,-99999.0,3.3771,2.537,-99999.0,-99999.0,7.6257,25.2873,530.0,366.75,538.5,376.0,干层
2161.29,-99999.0,9.3047,9.6256,129.8684,0.087,83.6244,123.09,-99999.0,6.0859,5.858,6.8799,7.6673,1.1686,11.9871,75.2988,0.1922,-99999.0,3.4316,2.4216,-99999.0,-99999.0,6.7353,25.4336,524.0,366.0,531.5,375.5,干层
2161.32125,-99999.0,9.3359,9.7092,132.9633,0.0823,83.7724,127.1342,-99999.0,6.21,5.9929,6.4338,7.247,1.1703,10.7578,75.25,0.2047,-99999.0,3.4668,2.3559,-99999.0,-99999.0,6.2356,25.4199,520.0,367.5,528.0,376.75,干层
2161.3525,-99999.0,9.3047,9.6688,133.3995,0.0974,82.2624,129.6526,-99999.0,6.4892,6.1618,6.1398,6.9252,1.1673,10.1641,75.25,0.2215,-99999.0,3.498,2.3603,-99999.0,-99999.0,6.2158,25.3985,516.0,367.0,522.0,375.5,干层
2161.38375,-99999.0,9.3595,9.5676,132.79,0.1117,79.4805,133.0865,-99999.0,6.9268,6.5646,5.99,6.7707,1.1654,10.7734,75.25,0.226,-99999.0,3.576,2.4245,-99999.0,-99999.0,6.5044,25.4961,513.5,360.25,520.0,368.75,干层
2161.415,-99999.0,9.4531,9.6371,131.4716,0.1199,76.9238,129.7353,-99999.0,7.553,7.3709,6.5326,7.3064,1.1666,12.0859,75.25,0.228,-99999.0,3.4746,2.513,-99999.0,-99999.0,7.0916,25.5378,512.5016,352.0132,516.5056,360.014,干层
2161.44625,-99999.0,9.6875,9.6336,125.4181,0.0995,74.9328,124.8882,-99999.0,8.6938,8.6346,7.5921,8.4771,1.165,12.5,75.2638,0.2098,-99999.0,3.418,2.5731,-99999.0,-99999.0,8.8535,25.656,505.5,347.0,510.25,354.75,干层
2161.4775,-99999.0,9.75,9.6641,114.3107,0.0739,72.9173,117.9457,-99999.0,10.3124,10.6234,9.1798,10.1057,1.1657,12.2734,75.3125,0.1872,-99999.0,3.2852,2.5878,-99999.0,-99999.0,12.4772,25.489,497.5,342.75,502.75,350.0,干层
2161.50875,-99999.0,9.75,9.6641,100.8133,0.0317,72.0214,106.28,-99999.0,12.3688,13.5044,13.1577,14.1248,1.1678,12.0156,75.3125,0.1541,-99999.0,3.3867,2.5647,-99999.0,-99999.0,21.5088,25.1199,492.0,337.5,497.0,344.25,干层
2161.54,-99999.0,9.75,9.6956,87.061,0.0227,71.5877,90.86,-99999.0,15.2912,17.3467,20.3555,21.7412,1.167,11.7969,75.3125,0.1392,-99999.0,3.4805,2.5241,-99999.0,-99999.0,39.58,24.4456,489.0048,336.0024,495.0032,342.7524,干层
2161.57125,-99999.0,9.9297,9.8275,75.1068,0.0161,71.5358,75.7961,-99999.0,18.5598,21.9494,31.7587,33.2228,1.167,10.8281,75.3125,0.1231,-99999.0,3.4043,2.4777,-99999.0,-99999.0,73.9694,23.3972,487.0,336.75,492.0,343.0,干层
2161.6025,-99999.0,10.0469,9.9292,67.1538,0.0248,71.5409,66.8041,-99999.0,21.4234,25.6453,50.3037,51.339,1.1668,9.9922,75.2984,0.1146,-99999.0,3.0742,2.4379,-99999.0,-99999.0,87.1117,22.5383,485.0,338.0,489.5,344.75,干层
2161.63375,-99999.0,10.1328,9.9654,65.2837,0.041,72.0711,65.5144,-99999.0,24.7533,27.2803,59.0859,62.1406,1.1662,9.7578,75.25,0.1053,-99999.0,2.7422,2.4209,-99999.0,-99999.0,70.4276,22.2056,484.25,339.0,488.25,347.0,干层
2161.665,-99999.0,9.9606,9.7759,69.8696,0.0571,73.5616,67.987,-99999.0,26.9089,25.5863,45.3444,49.283,1.1672,10.3021,75.25,0.1052,-99999.0,2.4453,2.439,-99999.0,-99999.0,38.0712,22.0889,484.75,339.5,490.25,347.0,干层
2161.69625,-99999.0,9.7891,9.6215,76.8748,0.0466,73.5328,72.7154,-99999.0,26.7638,25.884,30.2694,33.6575,1.168,11.1521,75.25,0.1074,-99999.0,2.457,2.4512,-99999.0,-99999.0,25.6318,22.2707,485.5,339.5,490.75,348.0,干层
2161.7275,-99999.0,9.6172,9.6521,82.9294,0.0481,73.0244,78.381,-99999.0,23.3315,25.9443,28.9472,32.0303,1.1675,11.6094,75.25,0.124,-99999.0,2.3828,2.4592,-99999.0,-99999.0,24.0595,22.6458,485.0,339.5,490.75,348.75,干层
2161.75875,-99999.0,10.0078,9.8291,86.0965,0.0327,72.5162,79.1641,-99999.0,19.2213,22.4368,28.7674,31.4915,1.1662,11.5469,75.2643,0.1286,-99999.0,2.4609,2.4502,-99999.0,-99999.0,28.4861,22.978,487.0,340.75,493.5,350.25,干层
2161.79,-99999.0,10.1873,9.8856,85.9156,0.0215,72.3542,77.987,-99999.0,16.0057,17.4074,27.3773,29.5017,1.1677,11.2344,75.3125,0.1219,-99999.0,2.4045,2.4261,-99999.0,-99999.0,28.7646,23.1927,497.0,341.5,501.0,350.75,干层
2161.82125,-99999.0,10.0625,9.6965,84.3649,0.0151,72.4237,76.4256,-99999.0,13.2949,14.3121,24.4836,26.0046,1.1695,10.4922,75.3125,0.1167,-99999.0,2.5332,2.4129,-99999.0,-99999.0,19.9894,23.6928,499.9952,342.2488,506.2416,348.0044,干层
2161.8525,-99999.0,9.8281,9.6448,94.147,0.0188,72.9574,83.6106,-99999.0,11.4929,12.141,20.5122,21.9879,1.168,9.8125,75.3269,0.1285,-99999.0,2.7441,2.458,-99999.0,-99999.0,14.5798,24.6019,499.5,348.25,506.25,356.25,干层
2161.88375,-99999.0,9.7031,9.6328,100.9481,0.0204,76.6635,93.3029,-99999.0,10.4377,10.0069,14.9272,16.303,1.1682,9.4922,75.375,0.1443,-99999.0,3.0371,2.5169,-99999.0,-99999.0,12.3205,24.7749,498.0,351.5,504.25,361.5,干层
2161.915,-99999.0,9.6016,9.631,107.9934,0.0328,78.1394,100.3577,-99999.0,9.946,8.5078,10.0437,11.2453,1.1687,9.7109,75.375,0.1534,-99999.0,3.1953,2.5561,-99999.0,-99999.0,9.8298,24.9728,498.0,352.0,505.0,363.5,干层
2161.94625,-99999.0,9.6016,9.6214,113.9447,0.0242,78.2093,107.3788,-99999.0,9.6967,8.3657,8.2029,9.0932,1.1675,10.3047,75.375,0.1582,-99999.0,3.207,2.5692,-99999.0,-99999.0,7.3995,25.3816,496.752,352.7488,503.0032,362.0024,干层
2161.9775,-99999.0,9.75,9.6221,116.7439,0.0142,78.0881,114.9703,-99999.0,9.8535,9.0984,7.7249,8.6436,1.1656,10.9297,75.375,0.179,-99999.0,3.1621,2.5741,-99999.0,-99999.0,7.1096,25.5775,497.5,350.75,503.0,360.25,干层
2162.00875,-99999.0,9.75,9.6641,114.5167,0.0238,77.241,122.0976,-99999.0,9.8535,9.0984,8.1731,9.2337,1.1643,11.4297,75.375,0.186,-99999.0,3.1641,2.599,-99999.0,-99999.0,7.1096,25.302,497.5,350.75,503.0,360.25,干层
2162.04,-99999.0,9.75,9.6641,102.4868,0.0265,74.7751,113.1244,-99999.0,9.9668,10.2676,11.1033,12.1857,1.1652,11.8984,75.375,0.1797,-99999.0,3.0,2.6009,-99999.0,-99999.0,9.7322,24.7091,496.0,352.0,501.5,361.0,干层
2162.07125,-99999.0,9.75,9.6641,90.6071,0.0163,72.1831,96.6154,-99999.0,9.7465,11.4612,16.9877,18.08,1.166,12.3105,75.375,0.1514,-99999.0,2.775,2.5483,-99999.0,-99999.0,16.1396,24.0069,495.5,351.0,503.5,353.5,干层
2162.1025,-99999.0,9.7734,9.6622,82.5032,0.0202,71.4212,78.9789,-99999.0,9.7622,11.9443,22.2266,23.3621,1.1662,12.9889,75.375,0.1216,-99999.0,2.5195,2.4902,-99999.0,-99999.0,27.2967,23.3744,498.75,343.0,508.5,346.75,干层
2162.13375,-99999.0,9.6797,9.6581,82.6724,0.0343,71.1834,74.3167,-99999.0,10.0658,11.7788,21.9213,22.9392,1.1668,14.0781,75.375,0.1092,-99999.0,2.4766,2.4626,-99999.0,-99999.0,32.2314,23.2278,501.5,337.5,501.75,349.5,干层
2162.165,-99999.0,9.6172,9.6641,91.1007,0.0557,71.5187,78.9371,-99999.0,10.0944,10.7475,15.9808,17.2157,1.1662,16.0156,75.3898,0.1118,-99999.0,2.7207,2.4827,-99999.0,-99999.0,22.2406,23.5342,494.25,340.0,498.75,352.25,干层
2162.19625,-99999.0,9.5624,9.6641,103.3112,0.0881,72.3809,94.0378,-99999.0,10.3196,9.716,10.1196,11.3425,1.1675,17.3438,75.4375,0.146,-99999.0,3.1741,2.5407,-99999.0,-99999.0,12.859,24.2526,492.25,342.75,498.75,353.5,干层
2166.415,-99999.0,9.1562,9.125,114.7105,0.0212,78.0691,110.5541,-99999.0,7.4426,6.9784,7.4462,8.0125,1.1575,22.3281,75.5216,0.1711,-99999.0,3.1849,2.5965,-99999.0,-99999.0,6.7507,28.634,505.0,359.0,512.5,369.0,干层
2166.44625,-99999.0,9.1562,9.125,110.8384,0.0221,76.4082,109.0185,-99999.0,7.6833,7.4726,9.0848,9.5931,1.1582,29.6875,75.4785,0.1325,-99999.0,2.7871,2.5902,-99999.0,-99999.0,6.7122,28.4053,504.75,359.5,512.0,372.25,干层
2166.4775,-99999.0,9.1562,9.1224,108.9927,0.0243,74.0073,103.9399,-99999.0,7.7537,8.0827,10.7953,11.3661,1.1579,45.125,75.5625,0.1108,-99999.0,2.5801,2.5776,-99999.0,-99999.0,8.0869,28.134,507.0,355.5,513.5,365.0,干层
2166.50875,-99999.0,9.1328,9.1121,110.6956,0.0174,71.5878,104.7347,-99999.0,7.7413,8.4685,11.4341,12.0541,1.1575,54.2812,75.5214,0.1249,-99999.0,2.709,2.5674,-99999.0,-99999.0,10.8444,28.0104,511.0,354.0,517.0,363.5,干层
2166.54,-99999.0,9.031,9.081,116.5507,0.0231,70.639,110.4239,-99999.0,7.6476,8.462,10.7005,11.3613,1.1585,50.1138,75.4375,0.1493,-99999.0,2.8108,2.5656,-99999.0,-99999.0,13.1464,28.0569,511.5,352.75,517.0,361.5,干层
2166.57125,-99999.0,8.9297,9.0442,125.1287,0.0402,71.3243,119.479,-99999.0,7.6832,8.1673,9.1822,9.9093,1.1602,46.2995,75.4375,0.1664,-99999.0,3.0176,2.5715,-99999.0,-99999.0,12.3735,28.223,513.996,353.998,519.496,361.5,干层
2166.6025,-99999.0,9.0078,9.0521,126.9668,0.0535,72.9809,125.107,-99999.0,7.6988,7.8686,7.9084,8.5772,1.1621,45.0938,75.4375,0.1735,-99999.0,2.9492,2.5802,-99999.0,-99999.0,9.7808,28.4757,512.0,356.25,516.5,364.0,干层
2166.63375,-99999.0,9.0078,9.0443,127.9447,0.0633,75.7952,126.0968,-99999.0,7.7179,7.5444,7.3226,7.8324,1.1621,47.0938,75.4375,0.179,-99999.0,3.0566,2.5751,-99999.0,-99999.0,8.339,28.6795,509.0,362.75,513.5,369.5,干层
2166.665,-99999.0,9.0078,9.0572,126.5142,0.0707,77.0118,120.4378,-99999.0,7.5133,7.2987,7.0582,7.4903,1.1618,50.2812,75.4375,0.189,-99999.0,2.9922,2.5687,-99999.0,-99999.0,7.5766,28.7422,508.25,369.0,512.0,376.0,干层
2166.69625,-99999.0,9.0547,9.0886,124.1333,0.0582,77.7863,119.2933,-99999.0,7.3511,7.0505,7.3335,7.7204,1.1618,51.7188,75.4375,0.1897,-99999.0,3.0703,2.567,-99999.0,-99999.0,6.9923,28.8046,507.5012,369.0,512.0,376.2496,干层
2166.7275,-99999.0,9.1562,9.0911,121.7587,0.0423,77.639,117.8125,-99999.0,7.3351,7.0006,7.8427,8.2289,1.1634,50.25,75.4375,0.1783,-99999.0,3.2285,2.5746,-99999.0,-99999.0,6.7507,28.9688,509.5,367.0,515.0,375.5,干层
2166.75875,-99999.0,9.1562,9.1198,118.4789,0.0242,76.3876,116.3958,-99999.0,7.4907,7.323,8.7116,9.188,1.1644,44.6562,75.4375,0.1604,-99999.0,3.2363,2.5948,-99999.0,-99999.0,6.9093,29.0469,511.0,363.0,515.5,372.25,干层
2166.79,-99999.0,9.2812,9.125,109.4891,0.0117,74.2055,107.7957,-99999.0,7.9113,7.8183,10.5929,11.1693,1.1647,43.1875,75.4375,0.1419,-99999.0,3.2422,2.6221,-99999.0,-99999.0,7.839,28.9632,509.5,359.5,515.0,367.5,干层
2166.82125,-99999.0,9.3047,9.125,98.8254,3.0E-4,71.4992,97.4422,-99999.0,8.4997,8.6482,13.4569,13.9383,1.1641,47.6562,75.4375,0.1272,-99999.0,3.604,2.6056,-99999.0,-99999.0,9.4357,28.5666,508.25,356.0,514.5,367.5,干层
2166.8525,-99999.0,9.3047,9.1145,86.5921,-0.001,70.7683,87.537,-99999.0,9.4072,9.8461,17.2721,17.5906,1.1644,61.2812,75.4375,0.1195,-99999.0,3.9062,2.579,-99999.0,-99999.0,11.6612,27.8154,507.5,350.0,511.0,361.5,干层
2166.88375,-99999.0,9.3047,9.0938,77.2264,-0.0035,70.7177,79.3576,-99999.0,10.5154,11.5814,21.7114,22.15,1.165,70.6875,75.4375,0.1179,-99999.0,3.6758,2.5457,-99999.0,-99999.0,15.8782,26.8965,505.0,348.75,510.25,358.25,干层
2166.915,-99999.0,9.3047,9.0938,74.0147,-0.0073,71.3685,75.6238,-99999.0,11.7482,13.3901,24.2639,24.7627,1.1647,65.3125,75.5006,0.119,-99999.0,2.9199,2.5088,-99999.0,-99999.0,22.582,26.0412,497.0,347.5,502.75,356.75,干层
2166.94625,-99999.0,9.3047,9.0938,77.1125,-0.0123,72.3241,77.3827,-99999.0,12.9739,14.6476,22.8454,23.3134,1.1644,56.5422,75.6039,0.1217,-99999.0,2.6208,2.4775,-99999.0,-99999.0,27.4239,25.6033,495.0,348.25,501.75,358.0,干层
2166.9775,-99999.0,9.3047,9.0938,81.5727,-0.0107,72.9224,82.9873,-99999.0,14.5906,15.5072,20.9958,21.52,1.1647,48.383,75.5625,0.13,-99999.0,2.4355,2.4743,-99999.0,-99999.0,26.8003,25.4753,492.2544,348.9988,498.7548,358.0,干层
2167.00875,-99999.0,9.2891,9.0938,87.8575,-0.0113,72.4959,86.7995,-99999.0,16.2507,16.4034,20.4145,20.8598,1.1641,28.8906,75.5202,0.1341,-99999.0,2.541,2.4838,-99999.0,-99999.0,22.669,25.5559,493.0,350.0,500.0,361.5,干层
2167.04,-99999.0,9.2031,9.0911,90.2021,-0.0093,71.8562,85.6242,-99999.0,17.2167,17.8269,20.8587,21.1033,1.1641,18.2031,75.48,0.1338,-99999.0,2.3613,2.4908,-99999.0,-99999.0,20.3202,25.8024,494.25,349.5,501.5,360.25,干层
2167.07125,-99999.0,9.1562,9.0832,87.3515,-0.0078,71.5097,79.1166,-99999.0,18.0491,19.1163,22.6796,22.6601,1.1638,15.0156,75.5625,0.1305,-99999.0,2.3691,2.4889,-99999.0,-99999.0,20.8237,25.9541,496.0,351.0,501.0,360.0,干层
2167.1025,-99999.0,9.1562,9.0781,81.3099,-0.0047,71.3814,73.4025,-99999.0,17.9434,19.7266,24.7212,24.6319,1.1628,18.8125,75.5199,0.127,-99999.0,2.209,2.479,-99999.0,-99999.0,23.2017,25.9123,495.5008,348.2544,500.0016,360.2496,干层
2167.13375,-99999.0,9.1562,9.0754,76.1066,-0.0057,71.4115,71.2939,-99999.0,17.9447,20.012,24.7729,24.8301,1.1631,31.0156,75.4802,0.1278,-99999.0,2.2129,2.4693,-99999.0,-99999.0,25.7439,25.9138,496.25,348.75,499.0,358.0,干层
2167.165,-99999.0,9.1562,9.0676,74.8139,-2.0E-4,71.4597,72.5475,-99999.0,18.164,19.976,23.9736,24.3714,1.164,55.8438,75.5838,0.1214,-99999.0,2.1914,2.4781,-99999.0,-99999.0,26.5574,25.9961,493.75,346.75,498.75,357.0,干层
2167.19625,-99999.0,9.1562,9.0625,74.5069,0.0052,71.1875,70.0264,-99999.0,18.6007,19.798,23.0744,23.8188,1.1614,66.4375,75.5607,0.1213,-99999.0,2.2188,2.4878,-99999.0,-99999.0,24.6647,26.0175,494.25,346.75,498.75,358.0,干层
2168.00875,-99999.0,9.2266,9.0988,109.6911,0.1279,75.1502,95.8633,-99999.0,5.2706,5.8205,8.8205,8.4711,1.1631,19.0,75.5625,0.1767,-99999.0,3.0762,2.5322,-99999.0,-99999.0,9.8462,28.6049,552.5,380.25,571.5,404.25,干层
2168.04,-99999.0,9.1719,9.0938,112.0544,0.1217,73.8163,104.0523,-99999.0,5.7361,5.8643,7.9724,7.7806,1.1631,20.5781,75.5625,0.2008,-99999.0,3.0568,2.555,-99999.0,-99999.0,10.8244,28.9174,542.5,369.0,554.0,394.75,干层
2168.07125,-99999.0,9.1562,9.0938,116.8126,0.1152,75.1876,112.6222,-99999.0,6.3334,6.1652,6.9512,6.971,1.1627,21.7344,75.5625,0.1979,-99999.0,3.2109,2.5703,-99999.0,-99999.0,8.0869,29.1398,524.5,349.0,540.0,375.0,干层
2168.1025,-99999.0,9.1562,9.0825,118.2498,0.1086,77.4564,112.8436,-99999.0,7.0181,6.8009,7.4961,7.552,1.1625,23.25,75.5172,0.171,-99999.0,3.0508,2.6006,-99999.0,-99999.0,6.7199,29.2929,508.5,346.25,524.5,369.0,干层
2168.13375,-99999.0,9.1562,9.0738,111.1246,0.0989,78.01,107.9299,-99999.0,7.5637,7.4981,9.3986,9.2589,1.1642,27.9219,75.4375,0.1423,-99999.0,2.916,2.6293,-99999.0,-99999.0,6.9255,29.5375,489.5,350.25,500.25,370.0,干层
2168.165,-99999.0,9.1562,9.0938,106.0646,0.0713,73.7489,97.561,-99999.0,7.8387,8.1789,11.716,11.2366,1.1649,33.5667,75.4375,0.1191,-99999.0,2.777,2.6373,-99999.0,-99999.0,8.4347,29.549,485.0,352.75,497.5,372.25,干层
2168.19625,-99999.0,9.1562,9.0824,100.6711,0.0494,71.0514,88.4008,-99999.0,8.1441,8.9638,13.5498,12.9223,1.1627,40.4978,75.4831,0.1041,-99999.0,2.6172,2.6302,-99999.0,-99999.0,10.8206,29.4297,490.7408,344.014,501.4936,357.0244,干层
2168.2275,-99999.0,9.1562,9.0625,95.9476,0.0391,69.1768,83.7386,-99999.0,8.4895,9.5312,13.8494,13.4225,1.1621,44.5625,75.5625,0.0993,-99999.0,2.8027,2.6233,-99999.0,-99999.0,13.7936,29.4524,493.75,340.0,504.0,352.25,干层
2168.25875,-99999.0,9.1328,9.0625,94.2115,0.0485,68.5171,85.738,-99999.0,8.8258,9.8902,13.7065,13.3702,1.1621,55.9688,75.5168,0.103,-99999.0,2.7832,2.6233,-99999.0,-99999.0,15.1038,29.378,485.0,336.75,490.25,347.0,干层
2168.29,-99999.0,9.0781,9.0625,97.0101,0.0466,68.8632,89.8773,-99999.0,9.3676,10.2964,13.7402,13.3179,1.1617,58.0312,75.4375,0.1038,-99999.0,2.8184,2.613,-99999.0,-99999.0,14.2964,29.1109,483.5,334.0,487.5,339.5,干层
2168.32125,-99999.0,9.0859,9.0625,97.4886,0.0533,69.2368,90.3812,-99999.0,9.5422,10.5419,12.8555,12.4087,1.1611,47.3438,75.4375,0.1019,-99999.0,2.6621,2.6105,-99999.0,-99999.0,13.0898,28.9235,484.2488,334.9984,485.5032,340.2488,干层
2168.3525,-99999.0,9.0234,9.074,96.778,0.0577,69.2238,90.3394,-99999.0,9.0784,10.5928,11.5207,11.0314,1.1611,37.7812,75.4375,0.102,-99999.0,2.7031,2.6022,-99999.0,-99999.0,13.0299,28.8506,489.5,339.5,489.5,344.0,干层
2168.38375,-99999.0,9.0156,9.0852,100.1003,0.0593,70.5549,96.1407,-99999.0,8.3477,9.4576,9.8315,9.3734,1.1615,29.5,75.4375,0.1176,-99999.0,2.9355,2.5921,-99999.0,-99999.0,12.831,28.9985,499.5,346.25,500.0,350.25,干层
2168.415,-99999.0,9.0391,9.0703,110.1652,0.0527,72.6738,113.0984,-99999.0,7.6539,8.0708,7.7333,7.4409,1.1628,26.8906,75.4375,0.1398,-99999.0,3.0469,2.5777,-99999.0,-99999.0,10.5149,29.1633,505.5,353.0,510.25,357.0,干层
2168.44625,-99999.0,9.0079,9.0703,126.1495,0.0633,75.875,128.6992,-99999.0,7.0665,7.1141,6.3561,6.2555,1.1634,25.4688,75.4375,0.1696,-99999.0,3.2323,2.5552,-99999.0,-99999.0,7.7056,29.2191,509.0,362.0,515.5,364.0,干层
2168.4775,-99999.0,9.0391,9.0732,143.0172,0.0634,79.5326,136.1902,-99999.0,6.7265,6.4524,6.0606,5.9777,1.1617,21.3594,75.4375,0.1989,-99999.0,3.1426,2.5246,-99999.0,-99999.0,6.1125,29.1104,514.0,370.25,518.0,374.75,干层
2168.50875,-99999.0,9.0391,9.0955,152.4684,0.053,82.0092,133.515,-99999.0,6.4395,6.0931,6.3111,6.2371,1.1608,18.4062,75.4375,0.2007,-99999.0,3.0371,2.505,-99999.0,-99999.0,5.4099,29.0153,515.5,372.75,520.0,380.25,干层
2168.54,-99999.0,8.9375,9.1134,146.9937,0.0624,81.1905,129.8253,-99999.0,6.1947,6.1307,6.8168,6.7777,1.1598,15.2344,75.4375,0.184,-99999.0,3.0762,2.5221,-99999.0,-99999.0,5.3027,29.1244,520.0,376.0,524.0,379.0,干层
