Depth,AC,CALS,DRHO,DT,GR,HAC,ILD,ILM,LLD,LLS,MRES,MSFL,MTEM,NPHI,PD,PEF,RHOB,SFLU,SP,TT1,TT2,TT3,TT4,result
1641.975,270.6075,10.6563,0.0028,86.5564,110.1864,285.4409,3.2621,3.4827,4.9475,4.7737,1.2129,3.5267,69.8124,0.1782,144.872,6.5889,2.3944,4.9768,-5.25,547.1708,389.3831,547.1708,389.3831,干层
1642.00625,269.215,10.7891,0.0023,89.3774,108.875,283.9228,3.0917,3.2708,4.3221,4.2256,1.2109,4.0859,69.75,0.1764,149.27,6.5118,2.3909,5.0517,-5.25,549.8462,391.6196,549.8462,391.6196,干层
1642.0375,268.3289,11.0155,0.0025,92.6119,105.3725,282.4047,2.9083,3.0401,3.9868,3.9677,1.2119,4.9609,69.7501,0.1761,151.967,6.4695,2.3875,4.2597,-4.7498,551.1926,393.4284,551.1926,393.4284,干层
1642.06875,267.3165,10.8828,0.0033,94.2142,102.25,280.6331,2.7808,2.8524,3.3704,3.4012,1.2119,6.3086,69.8125,0.1803,158.882,6.5239,2.382,3.7517,-4.5,554.3301,395.6649,554.3301,395.6649,干层
1642.1,266.3037,10.9064,0.0046,95.4378,103.5609,278.8623,2.7154,2.7044,3.274,3.255,1.2129,5.1953,69.8124,0.1849,160.781,6.5744,2.3764,3.1259,-4.0,555.2372,394.8674,555.2372,394.8674,干层
1642.13125,265.1643,11.2031,0.007,96.8525,101.5,276.7114,2.6669,2.5848,3.0592,3.0185,1.2207,4.2835,69.75,0.1906,162.455,6.6134,2.3738,3.0272,-4.0,557.0515,394.9367,557.0515,394.9367,干层
1642.1625,264.4043,11.5313,0.0097,100.3898,100.433,275.5724,2.6715,2.5052,2.6158,2.6202,1.2158,3.5779,69.75,0.1968,164.19,6.5981,2.3712,2.8088,-4.0,558.0105,395.0061,558.0105,395.0061,干层
1642.19375,263.5176,11.6797,0.0138,100.6485,94.8125,273.2955,2.7643,2.6109,2.9919,2.92,1.2119,3.494,69.75,0.2019,164.666,6.5558,2.3694,2.7056,-4.0,558.49,395.948,558.49,395.948,干层
1642.225,263.7687,11.718,0.0178,96.1275,91.3672,271.272,2.7829,3.0632,4.565,4.3236,1.2139,3.4316,69.8124,0.2055,163.618,6.5251,2.3677,3.0892,-4.0002,558.5648,398.1902,558.5648,398.1902,干层
1642.25625,264.1455,10.6641,0.0235,89.7486,81.6875,268.3637,2.7266,3.3405,5.0962,4.9243,1.2129,3.416,69.75,0.2088,162.592,6.5331,2.3735,3.7424,-4.25,558.2696,399.554,558.2696,399.554,干层
1642.2875,264.649,9.8438,0.0291,84.1646,76.6875,264.8234,2.7193,3.1196,5.351,5.6637,1.2119,3.248,69.75,0.213,160.296,6.5836,2.3794,7.7008,-4.25,558.3445,401.3744,558.3445,398.7739,干层
1642.31875,265.4041,10.4142,0.0382,83.3412,77.8214,261.0307,2.7581,2.8824,5.3899,6.9323,1.2119,3.0935,69.8124,0.2164,152.785,6.696,2.3898,28.0866,-4.0,558.402,403.1773,558.402,400.1319,干层
1642.35,265.9086,10.5234,0.0479,89.3026,88.875,258.2489,2.8892,2.8636,4.2529,6.2169,1.2119,2.9494,69.75,0.2181,143.948,6.851,2.4001,6.5196,-4.0,557.6216,404.102,557.6216,401.0681,干层
1642.38125,266.7911,10.3357,0.0574,95.352,99.4402,270.123,3.019,2.9273,3.0509,4.3532,1.2129,3.0472,69.8126,0.2199,145.811,6.9982,2.4061,4.432,-3.7498,557.2515,404.622,557.2515,402.0158,干层
1642.4125,268.0523,10.0234,0.0657,94.5692,102.8125,275.8068,2.9867,2.9247,2.9772,4.1022,1.2139,3.1875,69.875,0.2214,146.995,7.2035,2.412,4.1979,-3.5,558.1874,404.6914,558.1874,402.5186,干层
1642.44375,268.6824,9.7734,0.0711,96.9942,102.7491,279.4687,2.9336,2.8389,3.0447,4.1641,1.2139,3.3906,69.7501,0.2221,155.301,7.3624,2.4177,4.2844,-3.25,559.9959,404.3157,559.9959,402.5821,干层
1642.475,269.8176,9.7188,0.0729,100.9463,101.625,275.4218,2.9901,2.9022,3.0384,4.2246,1.2139,3.9062,69.8125,0.2224,161.23,7.4748,2.4234,4.3871,-3.25,560.9261,403.969,560.9261,403.0964,干层
1642.50625,270.8264,9.8666,0.0737,94.3943,97.4946,274.9157,2.9991,3.27,3.965,5.576,1.2139,4.6055,69.8125,0.2221,164.89,7.2739,2.4274,5.6154,-3.0002,561.8793,402.3163,561.8793,402.7324,干层
1642.5375,271.9615,9.0625,0.0737,84.1177,90.75,272.7648,3.0285,3.5754,4.8067,6.0719,1.2139,5.6547,69.8125,0.2202,172.62,7.0845,2.4314,11.7023,-3.25,561.9426,401.5072,561.9426,402.3625,干层
1642.56875,273.4757,9.4299,0.0729,83.87,78.9395,271.4991,3.1945,3.4313,4.3956,5.0976,1.2119,6.6396,69.8125,0.2177,171.378,6.8256,2.4341,10.3526,-2.9996,561.1506,399.4153,561.1506,400.704,干层
1642.6,274.6109,9.6484,0.0712,84.4761,81.4375,270.7392,3.4861,3.3448,4.3115,4.8955,1.2129,7.827,69.8125,0.2121,170.043,6.6788,2.4369,4.9401,-2.5,560.3529,397.3292,560.3529,399.4789,干层
1642.63125,276.6301,9.601,0.0687,88.106,87.0073,269.9789,3.8309,3.6888,3.9184,4.4436,1.2129,8.9922,69.8751,0.2055,167.92,6.5166,2.4355,4.6011,-2.5,558.6884,396.0868,558.6884,398.2422,干层
1642.6625,279.7868,8.8906,0.0652,90.276,96.0625,269.345,4.2892,4.3699,3.6914,4.1749,1.2119,9.8828,69.9375,0.1983,167.548,6.6097,2.4341,4.3967,-2.5,555.7352,394.4283,555.7352,397.0287,干层
1642.69375,282.8171,8.8438,0.0617,83.6018,92.4375,268.9637,4.4817,4.8169,5.2904,5.7121,1.2109,11.125,69.875,0.1924,168.426,6.7762,2.4257,5.3614,-3.0,552.7762,393.1859,552.7762,395.8036,干层
1642.725,286.4791,8.8672,0.0581,75.6479,90.8106,269.3398,4.5378,5.0649,7.9808,8.4522,1.2109,13.2737,69.875,0.1857,170.952,6.9622,2.4172,7.5591,-3.5006,551.5336,390.6664,551.5336,394.9889,干层
1642.75625,290.3937,8.8438,0.0563,73.2507,88.4375,270.7278,4.8068,5.2657,8.1405,8.6464,1.2119,10.1743,69.875,0.1807,173.07,7.0668,2.4123,11.2028,-4.25,549.8749,388.1353,549.8749,393.7696,干层
1642.7875,294.561,8.8516,0.0531,74.1404,96.0675,274.1368,5.2762,5.4488,8.4821,8.9579,1.2109,7.9297,69.875,0.1771,179.225,7.1638,2.4074,11.3912,-5.2506,549.5106,385.1882,549.5106,392.0995,干层
1643.4125,258.3873,8.875,-0.0103,72.0731,131.125,280.4083,6.4778,8.2141,15.6298,13.9553,1.2119,6.2325,70.25,0.2409,160.667,6.0044,2.2276,12.8483,-5.75,528.3913,382.7098,528.3913,382.7098,干层
1643.44375,252.195,8.875,-0.0076,72.6242,96.4251,274.0888,7.5314,9.022,16.0177,14.0861,1.21,5.4219,70.25,0.2266,160.09,5.7182,2.2735,16.684,-6.2502,528.472,382.3342,528.472,382.3342,干层
1643.475,245.876,8.8828,-0.0049,72.3459,80.9336,270.2965,8.6209,9.3524,17.5078,14.7976,1.21,4.7617,70.25,0.1932,159.01,5.1692,2.3194,20.8974,-6.4998,528.5238,380.6643,528.5238,380.6643,干层
1643.50625,240.0624,8.9062,-0.0014,73.1625,76.0625,265.8726,9.085,9.237,16.4166,13.9454,1.21,5.8711,70.25,0.1635,160.371,4.7362,2.3509,15.3671,-6.25,527.7319,377.7115,527.7319,377.7115,干层
1643.5375,236.0182,8.9297,0.0013,77.7679,81.6248,262.0804,9.4101,9.2531,12.1908,10.9088,1.2109,7.9447,70.3751,0.1134,166.667,4.5121,2.3824,10.5733,-6.4998,526.9401,374.7472,526.9401,374.7472,干层
1643.56875,232.9843,8.9609,0.0033,80.4715,81.4375,254.8767,9.2648,8.9833,8.4078,7.9529,1.2109,12.547,70.4375,0.0987,181.538,4.3383,2.4117,8.8013,-6.25,525.7206,370.9104,525.7206,370.9104,干层
1643.6,229.1918,8.9688,0.0048,79.9237,84.4979,246.0312,8.5365,8.5287,8.3953,7.6893,1.2109,12.6011,70.375,0.0882,195.292,4.2303,2.441,7.841,-6.0004,525.7783,367.0793,525.7783,367.0793,干层
1643.63125,227.2953,8.9688,0.0052,78.515,81.875,236.1747,7.9302,8.0125,8.5208,7.7658,1.2109,12.375,70.375,0.0841,203.478,4.1532,2.4742,7.9967,-6.5,524.5646,362.3931,524.5646,362.3931,干层
1643.6625,225.5245,8.9375,0.0052,77.6202,82.811,227.8345,7.4359,7.6482,8.4874,7.7205,1.2119,12.4297,70.4374,0.0839,210.385,4.0877,2.5074,8.2934,-6.2496,524.183,360.7232,524.183,360.7232,干层
1643.69375,224.007,8.9375,0.0051,77.2517,80.9375,223.5368,6.925,7.2802,8.3794,7.6256,1.2109,11.6953,70.375,0.0886,199.613,4.0338,2.5047,8.2368,-5.75,522.9578,359.504,522.9578,359.504,干层
1643.725,223.1208,8.9531,0.0053,77.1582,88.9375,219.7447,6.506,6.9824,8.1986,7.3943,1.21,10.4922,70.3751,0.0983,192.555,3.9876,2.5019,7.9966,-5.5,521.3107,360.001,521.3107,360.001,干层
1643.75625,228.0457,8.9453,0.0061,77.8359,88.9375,217.4687,6.1632,6.6526,7.987,7.1921,1.21,8.9416,70.5,0.1061,153.186,3.9453,2.4995,7.8511,-5.5,516.6012,361.3763,516.6012,361.3763,干层
1643.7875,233.0971,8.9297,0.0074,80.5912,90.4356,215.9506,5.9052,6.0732,7.5869,6.8277,1.209,7.4195,70.4374,0.113,130.046,3.9185,2.4971,7.3976,-4.9994,510.1755,362.7459,510.1755,362.7459,干层
1643.81875,235.8748,8.9297,0.0082,84.1337,88.125,214.5585,5.6892,5.5417,6.5368,5.785,1.2119,6.4359,70.375,0.1177,113.907,3.9691,2.4953,6.0613,-4.25,505.0441,365.4272,505.0441,365.4272,干层
1643.85,243.3262,8.9453,0.009,85.345,95.4424,215.0618,5.5191,5.3335,5.7201,5.129,1.209,5.7773,70.375,0.1216,106.221,4.035,2.4936,4.936,-3.9992,500.3462,367.2243,500.3462,367.2243,干层
1643.88125,256.715,8.9688,0.0104,85.0758,101.5026,219.4813,5.3182,5.4314,5.4482,4.8489,1.209,4.8438,70.375,0.125,102.635,4.1359,2.4926,4.3,-2.9996,498.6818,367.7213,498.6818,367.7213,干层
1643.9125,263.4092,8.9531,0.0111,83.9319,104.6875,225.7961,5.0989,5.4485,5.631,4.883,1.21,4.1719,70.375,0.1275,108.815,4.3064,2.4916,4.8294,-2.5,498.751,367.7964,498.751,367.7964,干层
1643.94375,271.9981,8.9453,0.0119,81.2771,105.6263,246.991,4.8912,5.107,6.0196,5.0811,1.2109,3.6798,70.5,0.1272,124.666,4.3491,2.4917,5.4631,-1.999,502.7264,366.5657,502.7264,366.5657,干层
1643.975,284.2501,8.9375,0.0125,82.5933,107.1875,264.8221,4.8026,4.8372,6.0869,5.1194,1.2109,3.7091,70.5,0.1255,138.473,4.5079,2.4918,5.2678,-0.75,507.5627,365.7684,507.5627,365.7684,干层
1663.225,258.3581,10.6172,0.1593,72.5631,77.0625,272.3067,3.9156,5.3253,10.9854,11.4004,1.2236,21.9531,69.3125,0.2213,184.235,16.3302,2.3168,9.9309,-10.0,612.0152,436.8724,612.0152,436.8724,水层
1663.25625,256.319,10.6415,0.1622,74.7032,66.6244,271.5393,3.7958,4.3582,8.8111,8.9243,1.2227,21.6562,69.4374,0.2174,188.355,17.3778,2.3377,14.6169,-9.4998,607.7398,436.5142,607.7398,436.5142,水层
1663.2875,254.1521,11.7969,0.1639,82.8536,65.875,270.8991,3.8113,3.5592,5.8274,6.1357,1.2236,17.681,69.375,0.2161,192.641,17.1732,2.3586,7.6327,-9.25,602.6151,434.8618,602.6151,434.8618,水层
1663.31875,252.8767,12.4221,0.1645,94.4331,77.3846,269.4951,3.8992,3.377,4.5863,4.9575,1.2246,14.9792,69.375,0.2169,196.288,16.756,2.3669,4.2038,-8.4998,595.7515,432.3199,595.7515,432.3199,水层
1663.35,251.2184,12.6172,0.1661,100.9481,89.3125,266.5659,3.9285,3.5494,3.5481,3.9056,1.2217,12.8125,69.375,0.2203,199.754,16.2847,2.364,4.1805,-8.25,588.4719,428.9286,588.4719,428.9286,水层
1663.38125,249.9424,12.5923,0.1669,98.0519,97.3736,256.8959,3.726,3.7772,3.6921,3.9251,1.2217,9.125,69.4375,0.2249,197.999,14.9825,2.3601,4.2131,-8.5004,583.33,424.665,583.33,424.665,水层
1663.4125,248.5384,10.6875,0.1686,93.2706,95.625,248.3705,3.5063,3.7183,4.4952,4.5351,1.2246,6.8672,69.4375,0.2304,196.208,13.8233,2.3591,4.8025,-9.0,577.3272,418.2466,577.3272,418.2466,水层
1663.44375,247.1345,10.6326,0.1719,88.9424,94.5607,238.4469,3.4635,3.639,5.6311,5.5725,1.2246,5.4023,69.4374,0.2375,194.28,12.525,2.3638,4.7015,-9.0002,567.8812,412.6773,567.8812,412.6773,水层
1663.475,246.3678,10.4375,0.1754,86.6326,92.3125,240.9859,3.5853,3.8166,5.7763,5.7189,1.2236,4.2561,69.375,0.2441,190.041,11.5938,2.3727,5.3901,-9.25,561.4453,405.8256,561.4453,405.8256,水层
1663.50625,245.6012,10.3672,0.1806,85.6862,94.9375,244.7966,3.9234,4.087,5.2505,5.4183,1.2227,3.5476,69.375,0.2499,184.249,11.2192,2.3937,5.5691,-9.25,553.721,400.6955,553.721,400.6955,水层
1663.5375,244.5788,10.4765,0.1864,83.3233,95.3798,250.5141,4.5404,4.4731,5.271,5.6675,1.2227,3.0622,69.375,0.2401,176.792,10.9876,2.4147,5.9362,-9.5,545.1417,395.9872,545.1417,395.9872,水层
1663.56875,244.0657,10.3984,0.194,79.3982,101.375,255.7244,5.3782,5.3198,7.2522,8.0807,1.2227,2.9199,69.375,0.2245,164.884,10.783,2.4804,6.0735,-9.5,540.8549,389.563,540.8549,389.563,水层
1663.6,243.4255,10.546,0.2031,75.2334,94.6785,261.1891,5.9843,6.5821,9.2672,10.0823,1.2227,2.8008,69.375,0.1998,160.699,10.6017,2.5461,7.5906,-10.0,535.7304,382.2839,535.7304,382.2839,水层
1663.63125,244.0563,9.4766,0.2139,70.8945,83.5,266.3986,6.4476,7.838,12.2056,13.0841,1.2227,2.7031,69.375,0.1816,157.975,10.4319,2.5817,14.9856,-10.0,531.8942,377.5756,531.8942,377.5756,水层
1663.6625,244.9421,8.9922,0.2253,67.0098,72.6871,269.955,6.5963,8.2398,18.9854,19.9707,1.2227,2.7031,69.3751,0.1535,167.287,9.889,2.6172,27.8421,-10.5006,528.0754,371.1631,528.0754,371.1631,水层
1663.69375,245.8264,9.0312,0.2309,67.4507,72.25,273.257,6.4269,8.0002,21.2255,22.1525,1.2227,2.709,69.4375,0.1253,180.307,9.7269,2.6356,24.7604,-11.25,525.9724,366.4606,525.9724,366.4606,水层
1663.725,246.2058,9.0783,0.2333,71.5602,80.0657,264.0957,6.1262,7.2691,12.0082,12.7331,1.2227,2.7256,69.4375,0.0995,199.915,9.4798,2.654,17.0088,-11.2498,525.614,362.6247,525.614,362.6247,水层
1663.75625,246.963,9.3438,0.2329,75.5838,84.0,244.2522,5.5407,6.0807,7.417,7.7757,1.2227,3.152,69.4375,0.066,197.225,9.1399,2.6543,11.5236,-11.0,524.8223,357.9395,524.8223,357.9395,水层
1663.7875,247.2144,10.3687,0.2288,79.9092,90.1884,236.1076,5.1719,4.5832,6.1747,6.2568,1.2217,3.8262,69.4375,0.0472,194.602,8.831,2.6546,7.0511,-10.4994,524.4525,354.9644,524.4525,354.9644,水层
1663.81875,247.4637,12.2266,0.2205,90.9479,91.25,232.1617,4.9652,3.9809,4.2701,4.3212,1.2217,5.0234,69.4375,0.0464,186.404,8.4679,2.6539,4.8255,-9.75,521.922,351.5734,521.922,351.5734,水层
1663.85,247.8408,12.656,0.2097,94.247,90.3078,235.0822,4.678,4.066,3.9392,3.9205,1.2227,7.3633,69.5,0.0476,168.216,8.1783,2.6532,3.619,-9.0,517.2308,350.7763,517.2308,350.7763,水层
1663.88125,247.9636,12.4375,0.1995,90.7142,84.4375,239.1465,4.1498,4.6269,5.6149,5.2078,1.2227,12.6596,69.5,0.0562,158.481,8.0162,2.6471,4.0405,-9.0,510.8008,353.0121,510.8008,353.0121,水层
1663.9125,248.2128,11.3047,0.1897,83.8379,79.375,242.3221,3.6004,4.5878,7.7263,6.9003,1.2217,33.5025,69.4375,0.0622,143.367,8.0899,2.6409,6.4707,-9.25,504.3824,356.5536,504.3824,356.5536,水层
1663.94375,248.5885,10.0866,0.1794,79.799,75.7525,247.6574,3.3071,3.7739,7.4735,7.0396,1.2207,34.5313,69.4376,0.0944,113.651,8.2911,2.6155,8.4782,-8.7504,500.9854,360.0893,500.9854,360.0893,水层
1663.975,248.9671,10.9844,0.1665,82.5387,78.875,250.9594,3.2607,3.185,5.9805,6.1117,1.2227,34.5938,69.5,0.1055,103.66,8.4497,2.5744,6.4986,-9.25,500.1996,363.2032,500.1996,363.2032,水层
1664.00625,249.9787,11.8126,0.152,89.7514,87.0709,254.0085,3.3674,3.1438,5.0733,5.2689,1.2217,33.4375,69.4375,0.1166,103.403,8.7246,2.5401,4.5315,-8.9998,500.6963,365.8607,500.6963,365.8607,水层
1664.0375,250.2308,11.8984,0.141,96.6421,97.5625,257.9456,3.4976,3.308,3.4828,3.8377,1.2207,22.6406,69.4375,0.1253,103.181,8.7246,2.5245,3.9224,-8.75,501.1988,369.4079,501.1988,369.4079,水层
1664.06875,251.2431,11.6329,0.1306,97.8776,100.7502,261.3741,3.4671,3.4153,3.3819,3.7564,1.2197,16.6094,69.4375,0.1315,112.614,8.4504,2.4912,3.6438,-8.9998,502.1288,372.0712,502.1288,372.0712,水层
1664.1,252.2561,11.7266,0.1204,91.4696,100.9375,262.2614,3.2362,3.4569,4.2506,4.7266,1.2217,12.8318,69.4375,0.1347,119.123,8.0256,2.4511,4.6365,-8.75,503.5151,374.307,503.5151,374.307,水层
1664.13125,253.2691,11.1711,0.1119,85.7324,96.9986,263.783,3.0835,3.3724,5.0938,5.5884,1.2227,7.8344,69.4999,0.1343,133.116,7.593,2.4207,5.3294,-8.9998,504.9014,376.5485,504.9014,376.5485,水层
1664.1625,254.027,10.2344,0.1032,86.2521,95.3125,266.6999,3.126,3.2101,5.0835,5.5476,1.2217,5.6025,69.4375,0.1287,144.815,7.2609,2.4237,6.8372,-8.75,505.375,378.351,505.375,378.351,水层
1664.19375,254.9128,11.0239,0.0953,90.0739,94.0006,266.6991,3.332,3.1207,4.2272,4.7765,1.2207,4.3555,69.5001,0.1226,156.12,6.809,2.4276,4.9197,-8.7498,506.3108,378.8595,506.3108,378.8595,水层
1664.225,255.7993,11.6797,0.0922,90.8903,94.8125,263.134,3.6041,3.4291,4.2172,4.814,1.2217,4.4258,69.5625,0.1177,157.359,6.6083,2.4589,4.5185,-8.5,506.8652,379.807,506.8652,379.807,水层
1664.25625,257.3203,12.2961,0.1025,89.8907,90.3105,258.5509,3.8114,4.1363,6.4827,6.7777,1.2227,4.7031,69.5624,0.1136,160.787,6.4269,2.4861,4.6508,-8.4998,506.8882,379.8706,506.8882,379.8706,水层
1664.2875,258.4604,11.2891,0.1106,80.7091,87.875,254.2228,3.6974,4.6062,7.2123,7.6704,1.2207,5.2638,69.5,0.114,163.861,6.9643,2.5238,7.7802,-8.25,506.9747,379.0677,506.9747,379.0677,水层
1664.31875,259.8535,9.9297,0.116,75.579,87.625,249.5124,3.5874,3.883,7.1024,7.593,1.2207,7.7559,69.5625,0.1144,180.716,7.3934,2.5339,9.5385,-8.5,506.1716,376.5548,506.1716,376.5548,水层
1664.35,260.36,10.618,0.121,81.6961,92.9368,251.7971,3.7086,3.4689,6.1024,6.9352,1.2197,13.5132,69.5625,0.1141,194.858,7.6255,2.544,7.5922,-8.4996,505.8133,372.7132,505.8133,372.7132,水层
1664.38125,262.2595,11.6484,0.1261,84.0003,92.0625,256.1164,3.8623,3.6795,4.8568,5.6694,1.2197,38.5,69.5625,0.1122,194.858,7.8422,2.5515,5.0901,-8.0,505.4608,368.4557,505.4608,368.4557,水层
1664.4125,262.6395,11.452,0.1294,82.8426,83.9299,258.9105,3.8276,4.1562,4.4457,5.0285,1.2207,25.5312,69.5624,0.1083,192.553,7.796,2.559,4.9046,-7.7504,505.0852,363.3259,505.0852,363.3259,水层
1664.44375,263.779,10.1172,0.1319,83.6239,74.4375,261.3223,3.7749,3.8904,4.3152,4.8493,1.2197,18.5312,69.5,0.103,188.198,7.5026,2.5701,5.6685,-8.25,503.8488,359.4959,503.8488,359.4959,水层
1664.475,264.9177,11.2658,0.1333,88.4627,75.2526,265.3866,3.8864,3.3092,4.1425,4.7646,1.2217,14.2344,69.5001,0.0964,183.074,7.1396,2.5811,5.7434,-8.5002,502.6528,354.3778,502.6528,354.3778,水层
1664.50625,265.4241,11.4688,0.1338,91.8292,78.4375,267.2905,4.3076,3.5249,3.9869,4.8215,1.2217,14.5179,69.5625,0.0861,169.467,6.7844,2.5905,5.0517,-8.75,500.9832,351.8418,500.9832,351.8418,水层
1664.5375,266.8172,11.9294,0.1335,89.2789,80.494,269.3208,5.0292,4.8051,4.3456,5.378,1.2207,15.4977,69.5625,0.0798,140.44,6.6378,2.5999,5.1486,-8.5004,498.8688,349.3175,498.8688,349.3175,水层
1664.56875,267.5773,11.5,0.1314,79.3848,73.0,271.6047,5.6434,6.8721,8.5375,9.75,1.2197,17.7737,69.5625,0.0693,143.422,6.4757,2.6113,7.7802,-9.0,496.7659,347.6538,496.7659,347.6538,水层
1664.6,268.8431,8.9765,0.1254,65.5892,66.3697,272.8728,6.1281,7.9042,18.9742,21.8267,1.2197,21.125,69.6249,0.0631,146.697,6.3137,2.6227,22.0694,-10.0004,495.1136,346.8625,495.1136,346.8625,水层
1665.225,268.8823,12.1478,0.1272,86.3075,99.6899,310.5535,3.2075,3.4567,5.5297,4.8696,1.2178,43.5625,69.375,0.1911,179.747,10.9365,2.4157,4.5316,-6.9998,590.5591,408.0863,590.5591,408.0863,水层
1665.25625,263.6633,11.4453,0.1378,90.243,102.75,316.7276,3.0583,3.207,4.838,4.349,1.2168,35.7812,69.375,0.1925,186.753,11.0643,2.4286,4.0568,-6.75,597.1154,411.1826,597.1154,411.1826,水层
1665.2875,258.0628,11.2816,0.1504,91.7451,97.5012,318.0073,2.9932,3.077,4.3426,3.8294,1.2188,29.9688,69.3751,0.1938,190.907,11.2268,2.4415,3.9245,-6.25,604.5554,414.7237,604.5554,414.7237,水层
1665.31875,254.2427,11.7344,0.1593,95.5194,98.9375,316.7708,2.9231,2.952,3.9687,3.4143,1.2188,25.4314,69.4375,0.1948,190.2,11.9495,2.4433,3.4298,-6.25,611.1232,420.4253,611.1232,420.4253,水层
1665.35,252.2051,11.8127,0.1635,97.6138,100.6257,268.7386,2.8261,2.8482,3.7818,3.2711,1.2197,22.8849,69.4376,0.1965,188.576,12.8654,2.4452,3.6036,-6.2496,615.9694,426.5543,615.9694,426.5543,水层
1665.38125,247.8763,12.0703,0.1657,97.1712,101.5625,261.4417,2.7729,2.778,3.637,3.1584,1.2188,20.5252,69.5,0.1989,186.084,13.5534,2.4338,3.1938,-5.75,618.6437,435.7334,618.6437,435.7334,水层
1665.4125,243.421,11.7813,0.1581,97.676,100.8727,249.7372,2.7549,2.7721,3.5332,3.0655,1.2188,18.0469,69.4375,0.2041,183.719,14.1602,2.4223,2.8924,-5.5,620.4515,442.7346,620.4515,442.7346,水层
1665.44375,237.3111,11.9297,0.1512,96.7522,97.9375,234.4726,2.7626,2.8604,3.6825,3.1477,1.2188,8.8594,69.4375,0.2109,179.661,14.6202,2.4041,3.0227,-5.5,621.803,448.4476,621.803,448.4476,水层
1665.475,234.3826,12.1246,0.1389,94.5889,99.5025,222.1322,2.7522,2.9205,4.0855,3.3145,1.2188,5.7891,69.5,0.2133,175.242,15.0107,2.3858,3.2125,-5.75,623.6107,451.5381,623.6107,451.5381,水层
1665.50625,230.9447,11.6724,0.1267,93.3706,102.5639,217.0404,2.7859,2.9247,4.0849,3.2932,1.2197,4.2926,69.5,0.2268,171.791,15.6447,2.3639,3.634,-5.75,628.0236,453.7794,628.0236,453.7794,水层
1665.5375,228.5235,12.2578,0.1169,92.7604,104.3125,211.1863,2.8763,2.9614,4.2261,3.4403,1.2197,4.1249,69.5,0.2427,168.781,15.6447,2.3419,3.3222,-5.75,632.8526,454.7209,632.8526,454.7209,水层
1665.56875,226.8659,11.828,0.1099,91.6899,100.8085,209.0201,2.9739,3.0931,4.5664,3.6071,1.2188,4.0665,69.5,0.2615,167.007,15.6643,2.2889,3.6649,-5.75,638.5594,455.6451,638.5594,455.6451,水层
1665.6,230.1679,11.7422,0.1074,90.7933,95.875,216.773,3.0507,3.191,4.5554,3.4557,1.2188,4.1016,69.5,0.282,164.505,15.68,2.2446,3.3536,-5.75,643.3998,457.4532,643.3998,457.4532,水层
1665.63125,233.4699,11.6327,0.1063,90.4374,94.7515,224.7802,3.1871,3.1447,4.1163,3.2595,1.2188,4.7617,69.5,0.2897,166.669,15.6918,2.2066,3.7444,-5.5,646.9233,459.2554,646.9233,459.2554,水层
1665.6625,236.5169,11.4453,0.1063,90.0722,96.6875,231.1342,3.3676,3.2263,4.4679,3.6193,1.2188,5.5625,69.5,0.3032,170.258,15.6998,2.1773,3.4123,-5.5,650.0364,461.9299,650.0364,461.9299,水层
1665.69375,239.3095,11.3431,0.108,89.4918,94.3724,237.489,3.5546,3.6009,4.4325,3.6841,1.2178,6.4961,69.5625,0.309,172.565,15.7232,2.1889,3.4978,-5.7502,651.4051,465.9041,651.4051,465.9041,水层
1665.725,240.7054,10.5234,0.1113,88.7529,91.125,242.5713,3.7737,3.9778,4.5231,3.7523,1.2178,5.5295,69.5625,0.3107,174.071,15.8432,2.2005,3.9872,-6.0,651.4741,469.8783,651.4741,469.8783,水层
1665.75625,242.9901,11.2113,0.1148,87.2452,94.3158,245.1103,4.0083,4.1769,4.8978,4.0999,1.2178,4.8072,69.5625,0.3053,175.878,16.2027,2.2116,5.1078,-6.5006,650.2491,473.4134,650.2491,473.4134,水层
1665.7875,246.1635,11.7031,0.1177,81.0024,98.5,248.2844,4.1572,4.6021,6.7276,5.5482,1.2168,4.2337,69.5625,0.2976,176.466,16.4579,2.2226,5.706,-7.25,649.8849,475.6489,649.8849,475.6489,水层
1666.6,250.118,10.2031,0.0614,85.1365,103.5,295.0911,4.3915,4.4377,5.9263,4.9916,1.2139,3.4157,69.625,0.1628,175.25,4.6526,2.5232,5.0944,-7.25,527.847,365.3093,527.847,365.3093,水层
1666.63125,244.8997,10.6095,0.046,85.8402,106.063,244.857,4.1361,4.0934,5.6194,4.833,1.2139,3.293,69.5626,0.1481,171.635,4.4906,2.5213,4.3963,-5.9998,525.2938,363.1895,525.2938,363.1895,水层
1666.6625,239.9358,10.75,0.034,86.5868,106.625,230.1012,3.9917,3.9933,4.8026,4.3392,1.2139,3.2539,69.6875,0.1284,167.884,4.5063,2.5117,3.9506,-5.75,522.7695,360.6712,522.7695,360.6712,水层
1666.69375,232.9351,10.8359,0.0244,86.9224,106.125,227.9335,3.8247,4.0136,4.9417,4.4753,1.2148,3.2227,69.6875,0.1184,162.008,4.5375,2.502,4.1432,-5.5,521.1,359.002,521.1,359.002,水层
1666.725,228.8628,10.1875,0.0165,87.408,106.3143,229.7095,3.623,3.8392,4.9081,4.6382,1.2139,3.2072,69.6251,0.1099,153.519,4.5764,2.4971,4.6909,-5.4998,520.3259,358.2166,520.3259,358.2166,水层
