Depth,CALS,DRHO,DT,GR,ILD,ILM,LLD,LLS,MRES,MSFL,MTEM,NPHI,PEF,RHOB,SFLU,SP,TT1,TT2,TT3,TT4,result
901.8592,9.3516,0.0826,83.511,73.625,5.986,6.5587,7.8994,7.7279,0.8789,5.5078,41.8125,0.2524,4.6558,2.4811,5.5544,-31.8906,651.9307,457.4175,650.2737,456.1768,水层
901.91,9.0469,0.0459,75.2263,65.875,6.3752,7.5083,11.8243,11.3757,0.8784,5.7344,41.8125,0.1995,4.7968,2.5033,8.4962,-31.875,652.7605,457.4191,650.6918,456.1779,水层
901.9608,9.0078,0.0228,67.8965,66.5,6.5523,8.0382,18.9318,17.7774,0.8804,5.7031,41.8125,0.1459,4.8242,2.5337,16.2206,-31.5938,653.5925,457.0085,651.1091,455.3527,水层
902.0116,9.0,0.0131,66.8307,66.5,6.5044,7.8219,18.6881,17.7168,0.8809,6.0543,41.875,0.1306,4.5665,2.5528,23.2219,-31.3125,654.0092,457.4236,651.1121,455.3541,水层
902.0624,8.9766,0.0067,74.1892,67.6875,6.3628,7.0899,10.9664,11.4913,0.8809,6.2969,41.8438,0.1598,4.1601,2.5211,19.1722,-31.75,654.8415,458.2538,652.3607,454.9428,水层
902.1132,8.9297,0.0019,82.9373,69.5,6.093,6.3128,6.8005,7.1341,0.8804,6.2344,41.8125,0.2074,4.1741,2.4417,10.2275,-32.4375,655.6726,459.4973,652.7764,455.7728,水层
902.164,8.9297,0.0077,90.3248,78.3125,5.6094,5.7169,4.8532,4.9899,0.8794,5.8325,41.8125,0.2389,5.1961,2.3657,5.7092,-33.4062,656.9198,461.1558,654.0214,457.4309,水层
902.2148,8.9846,0.0337,95.4474,88.6272,5.0827,5.1442,4.3387,4.4126,0.8784,5.5742,41.8125,0.245,6.7988,2.3142,4.4393,-33.5934,657.3352,461.5707,654.439,458.2597,水层
902.2656,9.4375,0.0568,97.5212,94.125,4.6657,4.5739,4.1001,4.1699,0.8784,5.2148,41.8125,0.2392,8.8349,2.2512,4.0408,-32.6562,658.1686,463.2287,655.684,460.3316,水层
902.3164,11.1328,0.0639,98.8645,96.4375,4.3449,4.1282,3.6579,3.7485,0.8794,5.0117,41.8438,0.2483,10.3455,2.1738,3.6094,-31.1562,658.5855,465.7153,657.3451,461.9892,水层
902.3672,12.9141,0.0742,99.6614,99.1875,4.1477,3.9007,3.3505,3.4503,0.8794,5.0234,41.875,0.272,11.7095,2.1224,3.2281,-29.6562,659.4161,466.5441,657.7606,463.6472,水层
903.8404,10.1953,0.0736,105.3075,99.625,4.1269,4.0591,3.4816,3.3835,0.877,4.9336,41.9688,0.3588,12.5681,2.1015,3.1139,-30.4531,672.361,460.3275,677.7448,469.3846,干层
903.8912,10.1562,0.0824,99.7943,92.8125,4.1379,4.3596,4.3835,4.2199,0.877,5.5352,41.9688,0.3313,8.4222,2.1473,3.9012,-30.8906,672.3664,460.3512,677.3327,468.9984,干层
903.942,9.4375,0.0951,95.4159,90.9375,4.174,4.6132,5.6635,5.4002,0.877,5.2617,42.0,0.297,6.2091,2.2312,5.0561,-31.6406,672.7833,460.3728,677.3372,468.1966,干层
903.9928,9.0,0.1023,93.1258,87.875,4.2755,4.7068,6.388,6.056,0.8765,4.5828,42.0,0.2631,6.0017,2.295,6.0883,-32.3125,672.7868,460.3984,676.101,468.2282,干层
904.0436,9.5547,0.0801,92.7836,87.5625,4.4302,4.6484,6.1489,5.9489,0.8765,4.5742,42.0,0.2445,7.3325,2.2593,6.0827,-32.0312,673.2056,460.426,676.1033,468.2459,干层
904.0944,10.9922,0.065,93.1156,90.4375,4.5459,4.533,5.3008,5.1899,0.8765,5.9492,42.0,0.2429,9.5288,2.1846,5.2991,-30.9688,673.2091,460.4457,675.6938,467.8578,干层
904.1452,11.578,0.0659,94.3527,92.8137,4.56,4.4178,4.3125,4.218,0.8755,8.4891,42.0,0.2451,11.6946,2.1264,4.5129,-29.9528,673.2126,460.4733,675.2839,467.8855,干层
904.196,11.4297,0.0519,96.5381,95.8125,4.4825,4.2402,3.8566,3.7811,0.876,10.1484,42.0,0.2488,13.2771,2.0579,3.9613,-29.2969,673.6298,460.9087,674.8722,467.0856,干层
904.2468,11.5625,0.032,98.0592,96.8125,4.3481,4.0471,3.7539,3.6671,0.8784,9.6875,42.0,0.2605,14.0989,1.9837,3.6183,-28.9219,673.6349,461.756,674.4626,467.1152,干层
904.2976,12.3281,0.0203,98.6457,100.75,4.2062,3.9564,3.7435,3.6291,0.8779,8.25,42.0,0.2735,14.176,1.934,3.3985,-28.4531,673.6385,462.6032,674.0531,467.1349,干层
904.3484,12.1875,0.0103,98.6378,100.0,4.1166,3.9562,3.7688,3.6075,0.8779,7.0781,42.0,0.2787,13.5535,1.9185,3.3619,-28.0156,674.0582,463.0426,674.0576,467.1586,干层
904.3992,11.4219,0.0049,98.0644,103.1875,4.1162,3.9737,3.777,3.5943,0.8784,6.8242,42.0,0.2742,13.0472,1.922,3.4726,-28.375,674.0599,463.8957,674.0599,466.7724,干层
904.45,11.3047,0.0057,97.3424,101.0625,4.2033,4.0309,3.9135,3.6986,0.8779,6.3008,42.0,0.2815,11.7342,1.9411,3.5527,-29.2969,673.6516,464.3272,672.8245,466.7961,干层
904.5008,11.4766,0.0106,96.5241,103.25,4.3712,4.2643,4.4125,4.1876,0.8755,6.0394,42.0312,0.2946,8.3232,1.9988,3.6264,-29.7969,673.6542,464.3489,672.8267,466.8178,干层
904.5516,9.9766,0.0184,96.0569,95.125,4.5565,4.6566,5.0193,4.7239,0.876,5.8867,42.0312,0.3074,5.4209,2.1088,4.1451,-30.9219,673.6589,464.3746,672.0034,466.8474,干层
904.6024,8.9766,0.0255,95.0802,90.1875,4.771,4.973,5.9712,5.4209,0.877,6.1602,42.0312,0.2947,4.4233,2.2357,5.1247,-31.9219,673.6622,463.9825,671.5942,466.4593,干层
904.6532,9.0078,0.034,93.9372,86.8125,4.9672,5.1324,6.8416,6.1662,0.877,6.2343,42.0312,0.2735,4.3374,2.3147,6.0819,-32.75,672.8389,464.0061,671.5964,466.8888,干层
904.704,9.0234,0.0352,93.4883,85.5625,5.1205,5.2379,6.5822,6.1033,0.877,5.7656,42.0625,0.2677,4.4855,2.3356,6.1953,-32.4688,672.8424,464.0416,671.1871,466.9184,干层
904.7548,9.0078,0.0238,92.9303,89.6875,5.2205,5.3189,6.4998,6.0244,0.8765,5.2773,42.0625,0.2637,5.0605,2.3318,5.9114,-32.5312,672.4328,463.2377,671.192,466.9401,干层
904.8056,8.9844,0.0267,92.8709,86.0009,5.2502,5.2967,6.3823,5.8782,0.876,5.1642,42.0312,0.2575,6.885,2.3099,5.8785,-32.9063,671.6076,463.2653,671.1942,466.55,干层
904.8564,9.0078,0.0304,94.5309,88.3125,5.2601,5.1016,5.4864,5.1706,0.8755,5.2695,42.0,0.2636,9.5551,2.1773,5.5983,-33.25,671.1983,462.8732,671.1967,466.1717,干层
904.9072,9.2031,0.013,96.6834,86.375,5.2803,4.8781,4.7896,4.5274,0.8774,5.3047,42.0,0.292,13.3043,1.9901,4.8032,-32.6875,671.2015,462.487,670.7897,465.7757,干层
904.958,10.0547,0.0042,97.0532,88.9375,5.2214,4.9956,4.7527,4.4859,0.8774,5.4141,42.0625,0.3067,13.7873,1.9094,4.1514,-31.2344,670.3781,462.5086,670.7919,465.3914,干层
905.0088,11.0859,0.0258,95.7583,92.875,5.0745,5.249,4.7766,4.4551,0.8755,5.9375,42.0625,0.2964,11.1919,1.991,4.3393,-30.5,669.9675,462.1263,669.9679,464.5934,干层
905.0596,10.375,0.0446,93.8979,94.875,4.8998,5.195,5.2153,4.6788,0.8774,6.2227,42.0312,0.2603,10.6351,2.1137,5.0697,-30.5625,669.557,460.9086,669.5582,464.2092,干层
905.1104,10.9922,0.0381,91.6893,94.3125,4.7169,4.9291,5.789,5.1961,0.8794,6.4219,42.0312,0.2437,11.027,2.1485,5.4667,-30.0156,669.5605,460.1105,669.1464,463.4033,干层
905.1612,11.5312,0.0425,91.7303,91.0625,4.6084,4.7231,5.3276,4.9457,0.8735,6.0122,42.0312,0.252,11.0276,2.1308,5.128,-29.7969,668.7358,458.9045,668.3217,462.6032,干层
905.212,11.9141,0.0586,93.2818,93.8125,4.5606,4.6153,4.7284,4.4915,0.8735,5.4375,42.0312,0.2637,10.5536,2.1312,4.5341,-29.9688,668.3268,457.6906,667.4974,460.9815,干层
905.2628,11.6172,0.073,94.124,98.4375,4.502,4.5173,4.4864,4.2971,0.874,5.1328,42.0312,0.2684,10.2627,2.1509,4.1828,-29.7812,667.9162,456.4807,666.2605,459.3676,干层
905.3136,11.5703,0.0853,94.4443,101.3125,4.4118,4.377,4.4122,4.2026,0.8745,5.1367,42.0312,0.2638,11.1728,2.1628,4.1338,-29.3438,667.5068,455.2609,661.6215,458.9675,干层
905.3644,11.9297,0.0871,94.4306,96.75,4.2938,4.2198,4.3266,4.1514,0.8745,5.6523,42.0312,0.2581,12.4366,2.1351,4.1211,-28.7656,667.0959,453.643,661.2159,456.9378,干层
906.6344,8.8594,0.01,86.6429,76.25,7.2345,7.8321,8.4582,8.3327,0.8745,4.1012,42.1875,0.2196,3.9763,2.401,7.6567,-34.2812,669.2688,462.4868,669.2646,465.3643,水层
906.6852,8.8594,0.0189,86.8215,73.25,7.216,8.0797,9.0469,8.9532,0.874,4.4922,42.1875,0.2132,3.8243,2.4135,9.4793,-34.5,670.9435,463.3323,670.9518,466.2118,水层
906.736,8.8594,0.0166,87.5914,70.2476,7.2792,8.0997,9.8486,9.8018,0.8755,4.6758,42.1875,0.2262,3.7176,2.3841,10.0136,-34.9377,671.7985,463.7659,671.7943,466.2374,水层
906.7868,8.8594,0.0083,91.4226,64.25,7.2767,8.0732,8.8648,9.0302,0.877,4.8514,42.2188,0.2469,3.7447,2.3399,9.1335,-35.5312,672.6411,465.0391,672.6411,466.2611,水层
906.8376,8.8594,0.0042,94.9877,63.1562,7.2239,7.8971,7.6121,7.9064,0.8745,5.2656,42.2188,0.2628,3.7997,2.3087,8.436,-35.7188,673.9017,465.0588,673.0758,466.7006,水层
906.8884,8.8906,0.0013,96.6751,64.3125,7.1674,7.5416,7.2695,7.4876,0.8745,5.832,42.25,0.2764,3.7762,2.2866,7.9897,-35.9375,675.1646,465.9005,674.7505,466.7223,水层
906.9392,8.9453,-0.0019,97.6362,74.4375,7.0642,7.2478,7.0633,7.3134,0.8765,6.6445,42.25,0.2848,3.5565,2.2702,7.2697,-35.5938,675.6014,466.34,675.5994,467.5738,水层
906.99,8.875,-0.0017,97.7669,78.0625,6.934,7.1425,7.0052,7.2226,0.876,6.8516,42.2188,0.2839,3.3421,2.2675,6.7636,-35.25,677.2804,467.1974,677.2721,468.0094,水层
907.0408,8.8906,4.0E-4,96.3539,77.75,6.7795,7.0463,6.8639,7.0412,0.8755,6.9414,42.25,0.2695,3.2458,2.2855,6.9962,-35.5,677.7111,467.2072,678.9552,469.2728,水层
907.0916,8.9219,0.004,95.9164,76.0625,6.8043,6.8793,7.0495,7.1743,0.876,6.8906,42.25,0.2641,3.3159,2.3019,7.2732,-35.9688,678.976,467.6468,679.7936,469.7045,水层
907.1424,8.9297,0.0096,96.6737,75.875,6.8497,6.9054,7.3329,7.5183,0.876,6.9999,42.2188,0.2716,3.4893,2.3007,7.0735,-36.1562,680.2327,467.6705,681.8804,470.554,水层
907.1932,8.9219,0.0093,95.961,74.4375,6.9223,7.2366,7.8859,8.0134,0.8745,7.1328,42.25,0.2781,3.6546,2.2825,7.1181,-36.4375,681.9158,468.1061,683.1559,470.9937,水层
907.244,8.9531,0.0078,95.7571,72.125,7.0206,7.6276,8.7069,8.6303,0.8745,7.2734,42.25,0.2671,3.8562,2.2672,7.9862,-36.75,682.7564,468.1278,684.4084,471.4234,水层
907.2948,8.9297,0.0122,95.7988,70.1875,7.027,7.6896,9.4506,9.3008,0.874,7.2734,42.25,0.2545,4.249,2.2642,9.2809,-36.6562,683.1913,468.1534,686.0791,471.859,水层
907.3456,9.0547,0.0116,96.0345,71.5,7.025,7.5904,9.2775,9.1745,0.8745,7.3789,42.2188,0.2631,4.9927,2.2519,9.5006,-37.0,684.4584,468.5871,686.926,472.7105,水层
907.3964,9.2266,0.0049,98.5556,69.6886,7.0406,7.5132,8.2231,8.3345,0.8745,7.5508,42.25,0.2722,5.3244,2.2336,8.6742,-36.7811,684.8954,468.6187,688.191,472.7323,水层
907.4472,9.1562,0.003,100.2706,72.375,6.9035,7.3348,7.9476,7.97,0.874,7.7459,42.25,0.2729,5.215,2.2245,7.9418,-36.5,685.7401,468.6384,688.6259,473.5858,水层
907.498,8.8828,-99999.0,101.7953,76.0625,6.5624,6.9787,7.9531,7.8188,0.8755,7.5156,42.25,-99999.0,-99999.0,-99999.0,7.6014,-36.1562,686.5911,469.4879,689.4832,474.0195,水层
907.5488,8.8281,-99999.0,103.1407,80.375,6.0341,6.4149,7.2152,7.068,0.8765,7.1523,42.25,-99999.0,-99999.0,-99999.0,7.3784,-35.8438,687.4443,469.9216,690.3301,474.4532,水层
907.5996,8.75,-99999.0,103.0466,87.8125,5.4617,5.7534,6.4871,6.401,0.8735,6.8359,42.25,-99999.0,-99999.0,-99999.0,6.6824,-35.0,687.8771,470.3632,691.177,475.7128,水层
907.6504,9.0156,-99999.0,102.9587,102.4375,4.9764,5.0907,5.5067,5.5559,0.873,6.7656,42.25,-99999.0,-99999.0,-99999.0,5.6014,-33.9375,688.3162,471.2069,691.202,476.5605,水层
907.7012,9.3203,-99999.0,102.66,110.875,4.596,4.474,4.5307,4.5622,0.8726,6.6016,42.25,-99999.0,-99999.0,-99999.0,4.5798,-32.3438,688.7552,472.8784,692.4651,477.8221,水层
907.752,10.4844,-99999.0,101.9356,110.5625,4.2726,4.0386,3.9202,3.9191,0.873,6.6797,42.2188,-99999.0,-99999.0,-99999.0,3.883,-30.8906,689.1923,474.964,692.9,479.9077,水层
907.8028,11.2812,-99999.0,102.3217,98.125,3.9567,3.7798,3.5751,3.595,0.873,6.867,42.25,-99999.0,-99999.0,-99999.0,3.4834,-30.2188,689.6314,477.4615,693.3434,481.1693,水层
907.8536,11.2891,-99999.0,103.6932,95.5,3.6874,3.6122,3.3723,3.4137,0.873,7.082,42.25,-99999.0,-99999.0,-99999.0,3.2851,-30.1562,690.0747,479.1332,693.3705,482.425,水层
907.9044,11.2891,-99999.0,103.9451,93.0,3.4954,3.4679,3.4816,3.4894,0.873,7.0391,42.25,-99999.0,-99999.0,-99999.0,3.2268,-29.875,690.0934,480.3968,694.2133,485.3406,水层
907.9552,11.4922,-99999.0,103.4669,97.3125,3.3564,3.3582,3.6328,3.6222,0.873,6.8791,42.2812,-99999.0,-99999.0,-99999.0,3.2993,-29.375,690.1185,480.8266,693.8306,485.7744,水层
908.006,11.4922,-99999.0,102.8705,97.125,3.2669,3.3043,3.6502,3.6517,0.874,6.8359,42.3125,-99999.0,-99999.0,-99999.0,3.4757,-29.375,690.1519,482.4983,693.452,487.4442,水层
908.0568,11.8438,-99999.0,102.1938,102.125,3.2114,3.2522,3.658,3.6454,0.874,6.7305,42.3125,-99999.0,-99999.0,-99999.0,3.6251,-29.2188,690.1728,483.3481,693.0588,488.2919,水层
908.1076,12.1172,-99999.0,102.6021,100.375,3.1661,3.1767,3.6046,3.61,0.8735,6.192,42.3125,-99999.0,-99999.0,-99999.0,3.5862,-28.7812,689.7858,484.2057,693.0818,488.7277,水层
908.1584,11.8203,-99999.0,104.3564,98.625,3.12,3.0965,3.4159,3.4326,0.874,6.0469,42.3125,-99999.0,-99999.0,-99999.0,3.4381,-28.2812,689.3968,485.0475,692.2849,489.1655,水层
908.2092,11.4922,-99999.0,105.8419,95.5,3.0535,3.0264,3.2845,3.3033,0.875,5.9648,42.3125,-99999.0,-99999.0,-99999.0,3.3098,-28.8906,688.602,485.4793,691.4818,488.7753,水层
908.26,10.8281,-99999.0,108.0652,97.1875,2.9538,2.9497,3.2006,3.2078,0.8726,6.2656,42.3125,-99999.0,-99999.0,-99999.0,3.216,-29.7656,688.213,485.507,689.8651,488.8031,水层
908.3108,9.6641,-99999.0,109.1272,98.0,2.8372,2.8373,3.0767,3.0774,0.8721,6.4297,42.3125,-99999.0,-99999.0,-99999.0,3.15,-29.6406,687.0082,484.7128,688.6688,488.4228,水层
908.3616,9.3984,-99999.0,110.2992,97.25,2.72,2.6924,2.9068,2.8791,0.873,6.2461,42.3125,-99999.0,-99999.0,-99999.0,2.9887,-29.3281,685.7952,484.3166,687.8552,487.6147,水层
908.4124,9.7188,-99999.0,111.3732,94.75,-99999.0,-99999.0,2.662,2.6538,0.874,6.2188,42.3125,-99999.0,-99999.0,-99999.0,-99999.0,-29.2969,684.5821,482.6963,687.0521,485.9924,水层
908.4632,10.2031,-99999.0,112.3927,95.8125,-99999.0,-99999.0,2.472,2.4842,0.876,5.5828,42.3125,-99999.0,-99999.0,-99999.0,-99999.0,-29.0938,683.369,481.0721,685.0191,484.7802,水层
908.514,10.3359,-99999.0,112.5531,98.5625,-99999.0,-99999.0,2.4528,2.4188,0.8745,5.1602,42.3125,-99999.0,-99999.0,-99999.0,-99999.0,-28.875,681.7501,479.4497,682.9944,483.5659,水层
908.5648,10.3828,-99999.0,110.6474,97.9375,-99999.0,-99999.0,2.5825,2.4869,0.8735,4.7578,42.3125,-99999.0,-99999.0,-99999.0,-99999.0,-28.6875,680.127,477.0053,681.773,480.7095,水层
908.6156,10.3828,-99999.0,111.4666,98.875,-99999.0,-99999.0,2.5515,2.4628,0.875,4.7852,42.3125,-99999.0,-99999.0,-99999.0,-99999.0,-28.625,678.9139,474.965,679.3279,477.8492,水层
908.6664,10.2735,-99999.0,110.1715,97.5641,-99999.0,-99999.0,2.5946,2.5149,0.874,5.1875,42.3125,-99999.0,-99999.0,-99999.0,-99999.0,-28.4998,676.8849,472.5186,677.297,474.5807,水层
908.7172,10.5156,-99999.0,114.6866,101.5,-99999.0,-99999.0,2.3713,2.3744,0.873,5.6523,42.3125,-99999.0,-99999.0,-99999.0,-99999.0,-28.0938,675.2598,469.2461,674.8498,471.7182,水层
908.768,10.5234,-99999.0,117.864,100.875,-99999.0,-99999.0,2.255,2.3028,0.876,5.9059,42.3125,-99999.0,-99999.0,-99999.0,-99999.0,-28.0625,674.0466,465.9755,672.8167,468.8558,水层
908.8188,10.5391,-99999.0,113.8504,97.75,-99999.0,-99999.0,2.6307,2.6107,0.8765,5.8555,42.375,-99999.0,-99999.0,-99999.0,-99999.0,-27.5625,672.0176,464.3471,669.9575,464.771,水层
908.8696,10.4062,-99999.0,109.8991,93.75,-99999.0,-99999.0,3.263,3.1139,0.8765,5.6758,42.3438,-99999.0,-99999.0,-99999.0,-99999.0,-27.4688,669.1646,460.6724,667.5123,462.7266,水层
908.9204,10.1328,-99999.0,100.8227,89.875,-99999.0,-99999.0,4.1235,3.8415,0.875,5.4453,42.3125,-99999.0,-99999.0,-99999.0,-99999.0,-27.5938,666.711,458.2238,664.2492,460.6901,水层
908.9712,9.8203,-99999.0,96.3149,90.875,-99999.0,-99999.0,5.2252,4.7929,0.874,5.3008,42.3438,-99999.0,-99999.0,-99999.0,-99999.0,-28.375,664.2637,456.5953,663.4355,458.2395,水层
909.022,10.4062,-99999.0,101.8946,93.4375,-99999.0,-99999.0,4.9191,4.5875,0.8721,5.2305,42.3438,-99999.0,-99999.0,-99999.0,-99999.0,-28.6875,661.8143,454.9668,660.1744,455.7909,水层
909.0728,10.2734,-99999.0,107.2478,98.0,-99999.0,-99999.0,3.7554,3.7388,0.8716,5.2656,42.3125,-99999.0,-99999.0,-99999.0,-99999.0,-28.2188,659.3669,452.11,658.9548,453.7543,水层
909.1236,9.8359,-99999.0,-99999.0,104.0,-99999.0,-99999.0,3.0764,3.0868,0.8716,5.1096,42.3438,-99999.0,-99999.0,-99999.0,-99999.0,-28.2031,656.9195,450.4893,656.9236,451.7255,水层
909.1744,9.75,-99999.0,-99999.0,105.8125,-99999.0,-99999.0,2.7182,2.7839,0.8721,4.7031,42.375,-99999.0,-99999.0,-99999.0,-99999.0,-28.2344,654.0662,449.2709,653.6583,450.925,水层
909.2252,9.8594,-99999.0,-99999.0,104.3125,-99999.0,-99999.0,2.7451,2.7918,0.8716,4.9258,42.375,-99999.0,-99999.0,-99999.0,-99999.0,-28.2344,652.8549,447.2381,651.6208,449.3023,水层
909.276,10.1797,-99999.0,-99999.0,97.0,-99999.0,-99999.0,3.4339,3.3216,0.873,5.3706,42.375,-99999.0,-99999.0,-99999.0,-99999.0,-28.1406,650.8153,446.4356,649.5791,449.318,水层
909.3268,9.8748,-99999.0,-99999.0,88.8739,-99999.0,-99999.0,4.2863,4.103,0.8726,6.3359,42.375,-99999.0,-99999.0,-99999.0,-99999.0,-29.4851,648.7839,445.2249,647.1357,449.3494,水层
909.3776,9.4844,-99999.0,-99999.0,86.25,-99999.0,-99999.0,5.1081,4.8545,0.8701,6.4375,42.375,-99999.0,-99999.0,-99999.0,-99999.0,-31.3438,646.7464,444.8364,644.6882,449.371,水层
909.4284,10.125,-99999.0,-99999.0,87.75,-99999.0,-99999.0,5.9356,5.545,0.8716,6.1914,42.375,-99999.0,-99999.0,-99999.0,-99999.0,-31.8438,644.2988,445.27,643.0667,449.3926,水层
909.4792,9.6484,-99999.0,-99999.0,88.375,-99999.0,-99999.0,6.1145,5.7468,0.8726,5.9258,42.375,-99999.0,-99999.0,-99999.0,-99999.0,-32.4375,642.6794,445.7134,641.8512,449.4161,水层
909.53,8.9062,-99999.0,-99999.0,84.375,-99999.0,-99999.0,6.0809,5.7223,0.874,5.4844,42.375,-99999.0,-99999.0,-99999.0,-99999.0,-33.875,641.878,446.5552,640.2297,449.8537,水层
909.5808,8.8594,-99999.0,-99999.0,79.0,-99999.0,-99999.0,6.0614,5.6875,0.8735,5.4727,42.375,-99999.0,-99999.0,-99999.0,-99999.0,-35.0938,640.6707,447.4029,639.0182,450.7034,水层
909.6316,8.8906,-99999.0,-99999.0,80.25,-99999.0,-99999.0,6.1436,5.748,0.8726,5.3672,42.375,-99999.0,-99999.0,-99999.0,-99999.0,-35.7812,640.2792,447.8385,639.043,451.137,水层
909.6824,8.9219,-99999.0,-99999.0,81.875,-99999.0,-99999.0,6.2855,5.8297,0.8726,5.543,42.375,-99999.0,-99999.0,-99999.0,-99999.0,-35.875,640.718,449.1022,640.308,451.9847,水层
909.7332,8.9219,-99999.0,-99999.0,83.5625,-99999.0,-99999.0,6.3086,5.7935,0.8726,5.582,42.375,-99999.0,-99999.0,-99999.0,-99999.0,-35.7812,641.9832,449.5398,641.1548,452.8344,水层
909.784,8.9219,-99999.0,-99999.0,83.0625,-99999.0,-99999.0,6.3325,5.7919,0.8726,5.7068,42.375,-99999.0,-99999.0,-99999.0,-99999.0,-35.75,644.0724,450.7956,644.0765,453.6959,水层
909.8348,8.9219,-99999.0,-99999.0,86.125,-99999.0,-99999.0,6.1989,5.7214,0.8726,5.5703,42.375,-99999.0,-99999.0,-99999.0,-99999.0,-35.4688,646.1534,451.6453,644.9151,454.5358,水层
909.8856,8.9219,-99999.0,-99999.0,92.25,-99999.0,-99999.0,5.8967,5.5016,0.8716,5.4375,42.4062,-99999.0,-99999.0,-99999.0,-99999.0,-35.3125,649.0669,452.495,647.4124,455.7995,水层
909.9364,8.9375,-99999.0,-99999.0,89.625,-99999.0,-99999.0,5.9564,5.5335,0.8721,5.4102,42.4375,-99999.0,-99999.0,-99999.0,-99999.0,-34.9688,651.1501,452.9287,649.9117,456.6453,水层
909.9872,8.9219,-99999.0,-99999.0,94.499,-99999.0,-99999.0,5.9986,5.5537,0.8726,5.6367,42.4375,-99999.0,-99999.0,-99999.0,-99999.0,-34.4061,653.2332,453.3702,651.9949,457.4911,水层
910.038,8.9219,-99999.0,-99999.0,92.0625,-99999.0,-99999.0,6.054,5.6226,0.8716,5.9258,42.4375,-99999.0,-99999.0,-99999.0,-99999.0,-34.1562,655.7368,454.22,655.3247,458.335,水层
910.0888,8.8672,-99999.0,-99999.0,95.1875,-99999.0,-99999.0,5.9403,5.5577,0.8711,5.8281,42.4375,-99999.0,-99999.0,-99999.0,-99999.0,-34.25,657.408,454.2455,656.5796,459.1828,水层
910.1396,8.8672,-99999.0,-99999.0,88.8125,-99999.0,-99999.0,5.9179,5.562,0.8696,4.6289,42.4375,-99999.0,-99999.0,-99999.0,-99999.0,-34.75,659.4912,455.5113,658.667,461.2787,水层
910.1904,8.8594,-99999.0,-99999.0,84.75,-99999.0,-99999.0,6.0694,5.6577,0.8706,3.877,42.4375,-99999.0,-99999.0,-99999.0,-99999.0,-35.0938,661.1665,455.5251,660.7585,462.1167,水层
910.2412,8.8594,-99999.0,-99999.0,82.625,-99999.0,-99999.0,6.1143,5.6866,0.8716,3.3789,42.4062,-99999.0,-99999.0,-99999.0,-99999.0,-34.75,662.8398,456.3728,662.0156,463.3825,水层
910.292,8.8672,-99999.0,-99999.0,78.3125,-99999.0,-99999.0,6.1827,5.7047,0.8721,3.3496,42.4062,-99999.0,-99999.0,-99999.0,-99999.0,-34.5625,664.511,457.6328,663.6888,464.6483,水层
910.3428,8.8594,-99999.0,-99999.0,77.625,-99999.0,-99999.0,6.0407,5.5777,0.8721,3.6992,42.4375,-99999.0,-99999.0,-99999.0,-99999.0,-34.4688,666.6068,458.8966,664.9521,465.4864,水层
910.3936,8.8984,-99999.0,-99999.0,79.25,-99999.0,-99999.0,5.5492,5.2061,0.8716,4.5352,42.4688,-99999.0,-99999.0,-99999.0,-99999.0,-34.0,667.8618,460.1526,666.6296,466.7483,水层
910.4444,8.9766,-99999.0,-99999.0,86.875,-99999.0,-99999.0,5.1691,4.8573,0.8716,5.9827,42.5,-99999.0,-99999.0,-99999.0,-99999.0,-33.125,669.5372,461.0063,667.4745,467.5962,水层
910.4952,9.0469,-99999.0,-99999.0,90.25,-99999.0,-99999.0,5.0492,4.751,0.8716,6.6836,42.5,-99999.0,-99999.0,-99999.0,-99999.0,-33.0938,671.2106,462.2663,669.5621,468.448,水层
910.546,9.1719,-99999.0,-99999.0,93.1875,-99999.0,-99999.0,4.8695,4.5909,0.8716,6.6133,42.5,-99999.0,-99999.0,-99999.0,-99999.0,-32.9375,672.066,463.1122,671.2375,469.714,水层
910.5968,9.1641,-99999.0,-99999.0,92.4375,-99999.0,-99999.0,4.9345,4.6416,0.8711,6.1022,42.5,-99999.0,-99999.0,-99999.0,-99999.0,-32.5625,672.9089,463.964,672.0867,470.1399,水层
910.6476,9.0859,-99999.0,-99999.0,91.0,-99999.0,-99999.0,5.1669,4.8294,0.8701,5.6367,42.5,-99999.0,-99999.0,-99999.0,-99999.0,-32.75,674.1722,464.808,672.9338,471.4019,水层
910.6984,9.0156,-99999.0,-99999.0,88.5,-99999.0,-99999.0,5.3462,5.0114,0.8706,5.3789,42.5,-99999.0,-99999.0,-99999.0,-99999.0,-33.4688,674.6072,465.2516,674.6114,472.2498,水层
910.7492,8.9688,-99999.0,-99999.0,86.0625,-99999.0,-99999.0,5.8759,5.4193,0.8716,5.418,42.5,-99999.0,-99999.0,-99999.0,-99999.0,-34.3125,675.4585,466.0995,675.8707,473.0978,水层
910.8,9.5,0.0111,95.5006,82.3139,3.8024,3.8254,4.2237,4.1645,0.9121,5.4414,39.875,0.2667,3.5038,2.3765,4.2009,-30.7656,668.028,468.9814,666.7847,466.9113,水层
910.8508,9.4062,0.0089,97.4433,85.75,3.88,3.8946,3.8723,3.9026,0.9121,5.3438,39.875,0.2806,3.7695,2.3667,3.9318,-30.7656,667.617,468.1551,666.3759,465.2587,水层
